date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-05-27,17.9,17.9,17.3,17.4,1183141,20733260,4934,太極,,0.097278223819373,0.0814784790861524,0.0157997447332205,17.269480246772087,17.031448254954924,16.261780526639217,51.47728182431056,15.611010901018547,0.9253435942462857,1886479.2,33770753.5,18.95,16.4,0.1210984674554564,-0.2053678037515576,0.0609756097560976,-0.0141643059490085,17.65,1.2586126511000002,19.167293376666425,17.35250000000003,15.537706623333635,0.5130868892874242,0.2091679442923372,50.94339622641503,60.63633000369979,54398732.0,53241821.7,-64.00000000000006,12.276945039257456,50.98065513062512,17.2,18.65,84255.25950000007,True,0.1058739050078345,306000.0,1.0,0.0,0.0,2000.0,1.0,-0.0448982952517369,False,False,True,True,0.6271688550819962,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,5,False,False,542.3928699266648,8.7,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, obv_uptrend, mfi_strong",,
2026-05-27,37.25,37.25,36.5,36.55,105590,3892312,4935,茂林-KY,,-0.1922629360621144,-0.2316546014524114,0.039391665390297,36.88018275823198,37.482788014006914,38.64883709473645,45.51918830320572,13.741101950502811,0.8427411231799526,96730.05,3562729.4,38.05,36.0,-0.1828821189441428,0.0047036901965112,0.0124653739612188,-0.0161507402422611,37.15,1.101544068082238,38.31129799125861,36.8949999999998,35.47870200874098,0.378203597643614,0.0767745218191529,36.66666666666648,67.23514211886261,-2786784.0,-2721508.15,-57.14285714285725,-20.77086863946428,27.30137293295138,37.275,38.05,84255.25950000007,True,0.1058739050078345,-5000.0,0.0,0.0,0.0,1000.0,1.0,-0.0934085310466157,False,False,False,False,1.0915945975423356,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,2,False,False,215.31619482126465,5.3,False,True,False,True,"market_above_ma60, avoid_chase",,close_below_ema20
2026-05-27,81.8,83.3,81.4,82.1,13465420,1109959940,4938,和碩,,0.0181215224287001,-0.0783369692599497,0.0964584916886499,80.3937856990737,78.67632495073794,76.73154380158054,57.03469689420338,19.9611730804486,2.0445864448258484,12495768.7,1005462903.9,84.4,76.5,-0.2278058399317256,0.2136417844238054,0.0634715025906733,0.0085995085995085,81.4,0.6778767701473787,85.81177348918382,80.71499999999996,75.6182265108161,0.6358702719415741,0.1262906148592916,83.99999999999997,81.14009661835796,34911044.0,-12359351.2,-33.684210526315816,45.36962903656267,40.564908759200144,79.825,76.1,84255.25950000007,True,0.1058739050078345,3184184.0,1.0,-312000.0,0.0,283320.0,1.0,-0.0424024024171612,True,True,True,True,1.0775983713590986,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,-1,False,9,True,False,986.4969165523236,6.4,False,False,False,False,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, above_ichimoku_cloud",long_upper_shadow,
2026-05-27,38.6,38.6,37.45,37.6,115340,4354468,4942,嘉彰,,-0.1158365769293823,-0.165421664464981,0.0495850875355987,37.66524581295281,37.87805170090557,37.99615236930372,47.86240275021952,15.333189932116452,0.4905925718446807,111713.65,4199887.25,38.1,36.8,-0.0849893280458337,-0.0048688396000308,0.0148448043184885,-0.0118265440210248,38.05,0.3663698730112392,38.479225468332594,37.65249999999996,36.82577453166733,0.468248226278886,0.04391344364027,45.94594594594599,73.77180135800882,3316101.0,3307404.15,-54.05405405405401,37.58206927778976,48.605051874140536,38.0875,37.8,84255.25950000007,True,0.1058739050078345,-23000.0,0.0,0.0,0.0,-3242.0,0.0,-0.091029100689346,False,False,False,False,1.0324611182250334,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,3,False,False,331.5548910454322,2.6,False,True,False,True,"market_above_ma60, avoid_chase, obv_uptrend",,close_below_ema20
2026-05-27,108.0,108.5,98.5,102.0,3922853,404450653,4949,有成精密,,4.278884910824189,3.719063978345805,0.559820932478384,94.68704313038016,81.31650714066461,68.37796786264603,59.77190644057273,34.751147661206105,7.021737100539714,3840470.2,381673623.9,108.0,84.3,-0.2055922343785269,1.2244620769776238,0.1683848797250859,-0.0285714285714285,105.0,1.8967904999533336,110.84975506840712,96.30500000000002,81.76024493159291,0.6957750396350839,0.3020560732756785,66.19217081850533,81.12838442488221,72714632.0,74184628.4,-33.333333333333336,73.00948548433452,43.1382534290544,79.825,68.75,84255.25950000007,True,0.1058739050078345,-198000.0,0.0,0.0,0.0,-13119.0,0.0,0.0625109747172514,False,False,True,True,1.0214512275085483,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1,False,8,True,False,896.2167574080167,27.6,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, above_ichimoku_cloud",open_high_close_low,
2026-05-27,9.19,9.19,8.83,8.83,30301,269557,4943,康控-KY,,-0.3443094504862447,-0.3596020517680824,0.0152926012818377,9.263703973690456,10.149134648332453,10.793256444518429,40.48658144542036,18.063968030775783,0.5310242764113151,46546.7,421844.5,9.8,8.9,-0.3087455885746257,,-0.0188888888888888,-0.012304250559284,8.94,0.8048422193434767,9.573807096631164,9.171500000000014,8.769192903368864,0.0755729853392144,0.0877298362604043,37.49999999999997,43.98148148148175,320013.0,475051.4,-69.44444444444444,-88.33967046894729,40.83695551394333,8.525,6.725,84255.25950000007,True,0.1058739050078345,0.0,0.0,0.0,0.0,0.0,0.0,-0.1247627938967234,False,False,False,False,0.6509806280574133,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1,False,3,True,False,332.0974949216776,9.0,False,True,True,True,"market_above_ma60, avoid_chase, above_ichimoku_cloud",open_high_close_low,"close_below_ema20, close_below_swing_low"
2026-05-27,55.8,58.4,54.7,55.8,6669911,374949892,4952,凌通,,2.335087468124989,1.933553924573913,0.401533543551076,50.8919085419919,46.657518375694046,43.93755332589543,69.32953482320393,35.952627151989795,2.6473643581466795,1561101.1,81849621.2,55.0,48.0,0.8519093923611415,0.3668056650829289,0.1227364185110662,0.0145454545454544,55.0,1.5460652891432742,56.076415691479866,50.347499999999854,44.61858430851984,0.975875391927049,0.2275749815375154,76.14678899082568,80.43844277222281,30778940.0,16772925.15,-23.853211009174327,168.46652267818573,81.01102576422218,42.0,44.45,84255.25950000007,True,0.1058739050078345,-252962.0,0.0,0.0,0.0,5000.0,1.0,0.0168625135032316,False,False,True,True,4.2725682532668765,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,-1,False,13,False,False,1470.3645610349818,57.1,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,
2026-05-27,50.3,50.4,47.15,47.75,4799417,230736128,4956,光鋐,,1.2249195164646451,1.182922699492216,0.0419968169724291,46.11625261798302,40.484381687990805,34.41812102444366,55.038813348150576,25.54361992706176,3.610875385042103,5701124.7,274396397.7,52.8,41.95,-0.3001055196905908,1.20585501258061,0.1104651162790697,-0.044044044044044,49.95,1.9138177051113603,52.99754680708048,46.65499999999997,40.31245319291946,0.5863217910175785,0.2718914074410251,56.159420289855085,70.48695652173956,200571577.0,198720699.6,-52.1604938271605,38.88063397721663,62.50002703172081,42.5125,37.6,84255.25950000007,True,0.1058739050078345,-70000.0,0.0,0.0,0.0,3000.0,1.0,0.0045912112712351,False,False,True,True,0.8418368747485913,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,1104.4211098016713,19.5,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-05-27,35.0,35.0,32.8,33.15,9945718,332474684,4960,誠美材,,0.3702998195784062,1.203432792737057,-0.8331329731586508,35.3468102945259,30.386487461875987,24.93359887195584,46.10588245578101,24.98577059821562,2.9562905127477053,14513188.6,533115518.2,43.7,33.15,-1.0863347998937043,1.481864056225293,0.0,-0.0321167883211679,34.25,0.7840819377778554,43.36000935406858,37.01250000000002,30.664990645931464,0.1957468051997213,0.3429927378085,27.51677852348991,41.932885906040006,405415708.0,448845302.15,-84.16988416988418,-88.95977317029951,32.89543959052486,28.4375,25.200000000000003,84255.25950000007,True,0.1058739050078345,-419768.0,0.0,0.0,0.0,1998.0,2.0,-0.1058739050078345,False,False,True,True,0.6852882763474871,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1,False,7,True,False,756.251262860907,13.4,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",open_high_close_low,close_below_ema20
2026-05-27,550.0,568.0,522.0,532.0,43179085,23457288000,4958,臻鼎-KY,,53.53657175598471,46.40176727099299,7.134804484991719,440.2062429548808,337.42085489484134,269.3814420522488,74.619925680475,52.27486405516199,33.186254126858934,51704720.65,22810249614.35,540.0,388.5,1.3110816281900644,2.0347679771814158,0.2118451025056946,-0.0148148148148148,540.0,0.785758090370538,537.538797038639,441.225,344.911202961361,0.9712460872224932,0.4365745233775919,81.63265306122449,85.45461195230746,1220445090.0,1093393110.65,-18.367346938775512,173.57346855510897,76.2492187424293,256.875,233.75,84255.25950000007,True,0.1058739050078345,-2710172.0,0.0,-2338000.0,0.0,-174827.0,0.0,0.1059711974978601,False,False,True,True,0.8351091439462212,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,1141.2230752444102,32.8,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
