date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-01,220.5,221.5,220.0,221.5,60324,13302074,3130,一零四,,-0.1312422022327837,-0.0537227382165063,-0.0775194640162773,221.4211691397389,221.8595363352288,222.50607763440283,50.18329526456394,26.044383602655568,1.5015765387835798,31572.65,6995067.95,223.0,220.5,-0.0144196191268795,-0.0144597963030119,0.0045351473922903,0.0045351473922903,220.5,0.9233423064353652,222.8893439428126,221.575,220.2606560571874,0.4714686553660017,0.0118636483611652,60.0,35.0,-27496.0,-12677.75,-75.0,-66.34304207119771,38.88206014196468,222.0,223.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,1.910641013662141,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,5,False,False,349.10641013662143,,False,False,False,False,"volume_break, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",,
2026-06-01,169.5,171.0,166.0,167.0,1133365,190582640,3138,耀登,,0.2776632908118301,-0.9177867553849696,1.1954500461967998,165.09275409843752,164.9227182391921,153.5734951094058,51.16813265400752,11.375358939325254,10.447141529334742,1898163.3,313201381.3,176.5,160.5,0.5155757051095288,-0.2259446827290031,-0.0538243626062322,-0.0118343195266271,169.0,0.6984906793591039,176.01852688293107,161.925,147.83147311706895,0.680047196211277,0.1740747492102029,30.43478260869565,36.2514688601647,39135192.0,35813694.5,-43.24324324324324,56.33074935400505,63.93483973928736,187.625,193.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.5970850874632335,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,7,False,False,420.97085087463233,,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",,
2026-06-01,76.0,78.3,75.8,78.3,7001430,545408344,3149,正達,,6.372862359677413,4.602789861878127,1.770072497799286,60.45874773066749,52.40541646823979,47.97066826271232,79.26671869313539,47.68558764252622,4.318617613184056,25300791.55,1504052898.7,71.2,56.0,2.2022557678662307,0.5808541769908767,0.2046153846153846,0.0997191011235953,71.2,1.1517582527751549,74.6367958682828,58.48249999999998,42.32820413171715,1.113381733304436,0.5524488819145157,100.0,88.50904252101888,354055398.0,199785562.3,-0.0,206.8353788783893,91.88694781931352,44.2,51.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.2767277057780431,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,612.7672770577805,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-01,259.5,266.0,250.0,250.5,6635677,1692906932,3135,凌航,,26.384822594608494,22.93379972496453,3.451022869643964,209.32922830668684,164.2102811451217,131.8048219489675,73.03600582807725,46.73854396420653,14.810703871003415,6077583.65,1217057337.5,260.5,188.0,1.925306949589156,1.3636708669807924,0.1733021077283372,-0.038387715930902,260.5,0.387871063390002,263.1024035724905,208.625,154.14759642750946,0.8843336617931774,0.5222519216056611,81.76470588235294,89.09803921568648,120154294.0,116250269.9,-18.235294117647054,142.75609448023235,56.02497540248951,127.5,128.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.0918281643067145,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,9,False,False,580.9182816430672,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-01,20.25,20.8,20.25,20.4,65375,1338337,3150,鈺寶-創,,0.2908870327226154,0.1618596236393575,0.1290274090832578,19.36131484101474,18.91278452580702,19.102913643204623,59.40376319020731,31.206945058171108,0.8705383544238718,94953.4,1844901.2,20.15,18.0,0.3196806667973644,0.353743406933971,0.0303030303030302,0.0124069478908188,20.15,1.3785363185699404,20.657761509594906,19.139999999999965,17.622238490405024,0.9150849761423656,0.1585957690276848,84.90566037735842,75.92093441150064,-1439167.0,-1750330.55,-14.285714285714358,139.04761904761847,69.8509422361855,20.5875,19.85,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,0.6884956199567367,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,-1,False,8,True,False,521.8849561995673,,False,False,False,False,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",long_upper_shadow,
2026-06-01,48.85,49.05,48.15,48.95,74777,3631963,3168,眾福科,,1.274169667120077,1.0333707501705502,0.2407989169495268,46.67791671203821,44.53158137380797,43.70255472105437,59.34613611426727,32.610237237592735,1.7624717722996068,126357.45,6049145.8,52.1,44.85,0.5061611287791377,0.2887827845874396,-0.0180541624874623,0.0294426919032597,47.55,0.8778412884314978,50.59383278668624,46.3,42.00616721331376,0.8085821143544275,0.1854787380857986,58.38509316770192,47.52471608658925,3563398.0,2933738.75,-38.06818181818176,94.31109431109375,67.53352474533844,45.125,43.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.5917894037905956,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,680.917894037906,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-01,740.0,775.0,740.0,774.0,6181324,4706644955,3189,景碩,,74.34655668116113,54.883580720190345,19.462975960970788,598.310268781472,469.20054278935294,366.712048919744,79.39799554323731,36.67359724886588,47.33882662785536,25597400.1,14075687030.45,729.0,504.0,2.4715144066413317,1.439168543190814,0.1569506726457399,0.0617283950617284,729.0,0.277308144015727,764.2765564640538,569.925,375.5734435359461,1.0250150904702031,0.682025025973782,99.65986394557824,86.6632470668513,1317847687.0,1205587179.55,-0.3174603174603174,150.2875183953426,68.73596566949546,422.5,364.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.2414824933724421,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,612.4148249337244,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-01,51.7,54.4,51.7,54.4,2094127,112530405,3229,晟鈦,,3.960021403887737,3.238091668373682,0.7219297355140548,42.72004712028155,34.57187595970737,28.8179864055376,71.19705759595023,44.760195244381016,3.6730966239089966,1012048.1,44975444.55,49.5,35.85,0.585421467258731,1.9288950524983224,0.2491389207807119,0.0989898989898989,49.5,1.2431650415929032,52.56719082036813,42.93500000000004,33.30280917963194,1.0951397877083286,0.448687123343104,100.0,86.29993142465294,19241689.0,17179945.2,-0.0,201.54380001416328,47.06980922433484,31.5875,30.35,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,2.069197106343068,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,-1,False,10,False,False,640.6919710634306,,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, breakout_volume_confirm, above_ichimoku_cloud",,
2026-06-01,76.5,78.3,75.0,75.3,3682786,281593587,3209,全科,,7.076596919491479,7.305269887380058,-0.2286729678885795,70.3211195741691,56.605070119198245,48.036547222717225,63.50545862075473,47.61262180115008,4.171668027469817,6683033.35,470498999.6,81.4,73.3,2.195221616771946,1.3585961380922251,0.0189445196211095,-0.0105124835742443,76.1,0.6901577897770848,88.31564764340514,69.55500000000002,50.7943523565949,0.6531130510310368,0.5394478511510349,20.754716981132084,42.20649947364655,96297434.0,79524929.35,-34.85477178423238,52.9643965814587,70.64228934752003,46.7875,42.35,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.5510650339639559,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,675.5106503396396,,True,False,False,True,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,macd_death_cross
2026-06-01,174.0,174.0,172.5,174.0,94609409,16460576166,3231,緯創,,5.156163689851468,2.4113247676605134,2.7448389221909544,145.73238384442408,139.82945907066264,137.04643402719043,77.33862818815088,18.20698768607252,6.5800529348296255,55213489.8,8088978251.1,158.5,132.5,0.4582860508277843,0.2650726032363772,0.1677852348993289,0.0977917981072555,158.5,2.209510388412393,162.12568491865426,143.875,125.62431508134574,1.3253114919870446,0.2537019623792078,100.0,89.18918918918946,1758214739.0,1591583230.75,-0.0,330.67933137775344,59.65420579179177,136.5,134.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.7135198181224185,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,-1,False,11,True,False,672.1351981812242,,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,
