date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,expected_hold_days,momentum_decay_signal,estimated_sl_days,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-26,152.0,157.0,145.5,146.0,3178609,476898666,6525,捷敏-KY,,11.682281661123596,9.436907168228643,2.2453744928949515,136.3454310440348,115.9355236826824,102.18752795651764,59.2342279480864,35.800388227170195,10.11710238546148,3771728.0,538388482.25,170.5,116.5,1.709407991288825,1.0526528075871389,0.020979020979021,-0.0519480519480519,154.0,1.4171387456973743,165.8857073168885,132.025,98.16429268311153,0.7063601310689362,0.512943871492346,46.07843137254902,66.09953828626264,158.3,144.85,36254154.0,28203476.45,-44.0,83.72274143302194,74.78953764903355,104.8,95.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1895,0.0165,0.0,14.28,1.53,0,False,0,False,False,True,True,0.8427460834927651,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0.0,0.0,16.78082191780822,0.0,0.8349334616370274,False,False,True,False,False,False,False,-1,False,9,False,False,703.4466623745719,,8,True,3,False,False,False,False,"ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-26,8900.0,9065.0,8190.0,8190.0,522881,4416838215,6515,穎崴,,-15.005772808823169,17.588350147787146,-32.59412295661031,9126.478917271776,8677.561060987193,7322.9313609164,39.63920472791086,17.336573878632127,638.0253090947441,415961.65,3726028758.5,9945.0,8720.0,0.616524615998087,0.0780722332810466,-0.1333333333333333,-0.0999999999999999,9100.0,0.6638977868988228,10134.26203466632,8932.0,7729.737965333679,0.191415024925936,0.269203321689727,0.0,24.811293575339125,9140.0,9406.0,53078683.0,52743341.15,-77.21280602636534,-58.27010622154801,52.89227047516612,9901.25,8075.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.1979,0.0848,0.0,19.79,-0.46,0,False,1,False,False,False,True,1.2570413642699994,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,20.0,12.0,21.428571428571427,0.0,0.3962172576439768,False,False,False,False,False,False,False,-1,False,6,False,False,444.3250207344277,,3,False,3,True,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",,"macd_death_cross, close_below_ema20, close_below_swing_low"
2026-06-26,684.0,686.0,625.0,626.0,1169286,754024026,6526,達發,,5.968574940085887,7.818258710345241,-1.8496837702593536,669.7940736478342,629.1556692386712,581.8703620804857,42.88032928636338,15.609062768554384,36.23134826913218,923958.7,626140749.85,714.0,618.0,0.0309345521079256,0.6453461293495767,-0.1005747126436781,-0.0953757225433525,692.0,0.8209330418578474,731.3707379332637,667.95,604.5292620667364,0.1692722178339903,0.1898966627240473,0.99009900990099,49.98281078107842,685.2,673.6,19147729.0,18350517.55,-78.125,-60.21370207416701,53.850931241049175,671.75,623.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1289,0.0115,0.0,7.12,0.21,0,False,1,False,False,False,True,1.2655176037630254,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,20.0,12.0,14.057507987220449,0.0,0.0897923494501502,False,False,False,False,False,False,False,-1,False,6,False,False,455.73268423103207,,3,True,3,True,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",,"macd_death_cross, close_below_ema20"
2026-06-26,1070.0,1080.0,990.0,990.0,4499042,4553502060,6531,愛普*,,23.99532820135846,22.235384619290176,1.759943582068285,1007.8759574998768,888.6948341350453,738.9710019881084,49.7665175198237,26.922845048293745,91.62470850738514,5682481.2,6034072305.8,1190.0,890.0,-0.2758031359859379,1.2932063092839814,-0.0341463414634146,-0.0999999999999999,1100.0,1.063410176223479,1187.5509798243247,1014.05,840.5490201756751,0.4306920340612736,0.3421941320927466,24.13793103448276,49.24845269672793,1065.0,1007.0,163160544.0,161072135.2,-60.43956043956044,-3.719505524559651,53.72926467430843,922.0,770.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8934,-0.0692,0.0,28.55,-0.96,0,False,1,False,False,True,True,0.7917390030256501,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,10.0,0.0,20.2020202020202,0.0,0.0815099055397125,False,False,True,False,False,False,False,-1,False,8,False,False,608.895508896733,,3,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,close_below_ema20
2026-06-26,201.5,201.5,192.0,192.0,588371,115225710,6533,晶心科,,-6.697573970109033,-5.961664031376677,-0.7359099387323562,208.5302317337236,216.184290653704,224.5880484068561,36.97429397347702,13.202327470617128,9.843158991469458,654536.9,142312664.3,241.0,196.5,-0.7582793426237666,0.0710361409245269,-0.0471464019851116,-0.0518518518518518,202.5,0.6286091954690876,235.56460955414877,209.825,184.08539044585123,0.1537437764449903,0.2453435916039438,0.0,32.922824302134664,202.5,202.45,-2967233.0,-1177458.7,-95.23809523809524,-98.92046706322988,46.96432868171589,233.0,223.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0228,-0.1837,0.0,11.16,0.49,0,False,0,False,False,False,False,0.8989118871678586,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,20.0,12.0,25.52083333333333,0.0,-0.7441659733565255,False,False,False,False,False,False,False,-1,False,3,False,False,227.05912719140028,,3,False,3,False,True,True,True,"market_above_ma60, avoid_chase, liquidity_ok",,"close_below_ema20, close_below_swing_low"
2026-06-26,30.4,30.4,28.95,29.4,245390,7232600,6552,易華電,,-0.2027760512501366,-0.0515343874302338,-0.1512416638199027,31.006722064681767,30.39869097624246,29.327880232251392,44.11116412795214,15.072673349402526,1.723028384111544,414373.95,13315794.65,36.25,28.95,-0.6608093999574405,0.2986317771345088,-0.0531400966183575,-0.0328947368421053,30.4,0.7675283661963551,35.82917423373095,31.46999999999993,27.11082576626892,0.2625697105678404,0.2770368118036878,8.999999999999979,32.40225270436046,31.21999999999989,30.589999999999964,8399777.0,8916165.75,-74.59016393442629,-69.85727765982543,33.669503034876854,30.05,30.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.1502,-0.0276,0.0,1.62,0.28,0,False,0,False,False,False,True,0.5921945624236272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,20.0,0.0,23.299319727891163,0.0,-0.2983900743719282,False,False,False,False,False,False,False,-1,False,3,False,False,157.34126473177315,,3,True,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase",,close_below_ema20
2026-06-26,29.05,29.05,27.9,27.9,660115,18679859,6558,興能高,,-0.5721736307777192,-0.1494801162458539,-0.4226935145318653,30.74299197346258,31.19713387847976,33.09175433932971,34.81984419627793,21.697686418502467,1.3657981952474518,946951.05,30744055.0,34.35,29.05,-0.7963701849064518,0.1986974464677016,-0.0970873786407766,-0.0395869191049914,29.05,0.4891915610704845,34.790552892888925,31.472499999999947,28.154447107110965,-0.0383428346872166,0.2108541039249494,0.0,2.4390243902441093,29.789999999999782,30.259999999999856,143440553.0,144324482.2,-100.0,-168.11446090955533,34.32500960766866,31.012500000000003,30.225,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.1729,-0.2472,0.0,1.54,-0.08,0,False,0,False,False,False,False,0.6970951666403453,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,25.0,23.118279569892483,0.0,-0.1275786602021764,False,False,False,False,False,False,False,-1,False,3,False,False,195.44000774397736,,3,False,3,False,True,True,True,"market_above_ma60, avoid_chase, adx_trending",,"close_below_ema20, close_below_swing_low"
2026-06-26,21.0,21.1,19.5,19.85,1478562,29797868,6573,虹揚-KY,,1.493584705833296,0.9762363996911174,0.5173483061421786,17.00656991339292,15.183357748271002,14.485334239444372,66.45282132072444,21.825908772629315,1.4355491358657153,1247641.65,22774882.0,21.5,14.7,1.0096574883356977,0.6844088277394531,0.2253086419753087,-0.0547619047619046,21.0,2.61500780951552,21.00781359782861,16.78250000000005,12.557186402171489,0.8629908087267627,0.5035380423451271,60.9625668449198,78.07486631016036,19.94000000000005,17.525,9737236.0,7752811.9,-39.0374331550802,133.91801340165534,82.2191178196671,13.2875,13.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0978,0.1235,0.0,54.76,0.08,0,False,0,False,False,True,True,1.1850854770678745,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0.0,-12.0,8.312342569269514,0.0,0.8240579544267668,False,False,True,False,False,False,False,-1,False,7,False,False,444.7395502238,,3,False,3,False,False,False,False,"ema60_gt_ema120, rsi_strong, market_above_ma60, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-26,106.5,107.0,106.0,106.0,47372,5044357,6581,鋼聯,,-0.2853332014918521,0.0306136130286559,-0.3159468145205081,108.11463286967292,108.01397063256658,107.29774009058262,40.27544214398054,11.171575842528396,1.6420479194787616,38381.35,4206908.4,113.0,107.0,-0.1758366995267338,0.025612046686,-0.0275229357798164,-0.0093457943925233,107.0,0.1862896703438905,112.34428104193212,108.85,105.35571895806784,0.0921907874897056,0.0642036020566309,0.0,8.333333333333334,107.5,108.15,82028.0,83327.35,-100.0,-124.49310624493164,35.51240844812844,108.5,109.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0068,-0.2538,0.0,1.04,0.01,0,False,0,False,False,False,True,1.2342452779800608,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,25.0,6.60377358490566,0.0,-0.0111559771369952,False,False,False,False,False,False,False,-1,False,3,False,False,227.20858105415664,,3,False,3,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase",,"close_below_ema20, close_below_swing_low"
2026-06-26,156.0,156.0,150.0,150.5,374500,57042220,6579,研揚,,1.9593552742272775,4.510702787593257,-2.551347513365979,159.67823439182823,146.76658530496798,135.6615810628582,42.37808494503342,27.10009704208992,6.826180813089363,702481.05,115674539.0,170.0,157.0,-0.2906682152261465,0.7922207713060394,-0.1041666666666666,-0.0414012738853503,157.0,0.3432084210392545,173.89128615696575,162.85,151.80871384303424,-0.0592645559778647,0.1356006896771968,2.380952380952381,8.571428571428138,158.4,161.75,6337334.0,8206921.7,-87.23404255319149,-174.68454258675038,55.495132707315165,138.875,129.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.4885,0.2846,0.0,3.37,-0.01,0,False,0,False,False,True,True,0.5331104661115057,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,20.0,25.0,12.956810631229237,0.0,-0.4738474264049691,False,False,True,False,False,False,False,-1,False,7,False,False,544.6449355442553,,3,False,3,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",,"close_below_ema20, close_below_swing_low"
