date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason,sector_rs,sector_rs_rank,market_rs_rank,sector_breadth_60,sector_vol_zscore,is_sector_leader,sector_stock_count
2026-06-11,30.8,30.9,30.45,30.85,232861,7162661,2450,神腦,,0.3471618629118467,0.2565296119975359,0.0906322509143108,30.278573652510907,29.84355147058011,29.64137303951795,59.9431540551668,26.42612777914144,0.5987460650543813,385077.35,11648610.65,31.45,29.25,0.4075103354790009,0.0550949772812717,-0.0143769968051118,0.0016233766233766,30.8,0.5663532374677772,31.69450761569014,29.987499999999955,28.28049238430977,0.7526350767484179,0.1138479443561608,54.9019607843138,55.837892919497484,-449193.0,-1597643.85,-38.333333333333286,69.801833776989,71.57426345504217,29.725,29.65,88935.62383333333,True,-0.0540055389902732,15983.0,10.0,0.0,0.0,-10000.0,0.0,0.0396285421851614,0.0,0.0,0.0,0.0,0.0,1.4,0.09,0,False,0,False,False,True,True,0.6047122740405272,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1.0,False,11,False,False,831.0471227404053,16.4,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,308.6,86.7,86.7,51.1,-0.38,False,1432
2026-06-11,269.5,275.5,263.5,272.0,20303142,5482407954,2449,京元電子,,-3.930523066111164,1.5633654742379006,-5.493888540349064,300.59787378947834,296.0775403474094,275.9403089801122,39.7188360766344,17.604591417848837,19.44670263099429,44559067.6,13852230240.8,338.5,272.0,-0.0978149038704654,0.1394953752809632,-0.15527950310559,0.0,272.0,0.6853442250749673,340.9297410811951,303.225,265.5202589188049,0.0859274045569137,0.2486915068427411,12.23021582733813,11.620468591866787,1217077893.0,1249742334.1,-90.0,-138.18433818433843,47.170115145889255,314.125,310.0,88935.62383333333,True,-0.0540055389902732,-124481.0,0.0,377556.0,1.0,-189056.0,0.0,-0.1012739641153167,0.0,0.0,0.0,0.0,0.0,29.09,-2.52,0,False,0,False,False,False,True,0.4556455754922484,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,False,5,False,False,279.55645575492247,10.7,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross",,close_below_ema20,-242.9,11.5,11.5,51.1,-0.56,False,1432
2026-06-11,290.0,297.5,280.5,292.0,8516217,2460011411,2451,創見,,3.029585164324317,10.878732049914168,-7.849146885589851,316.5529965772917,290.1208482086048,255.73196212348395,42.82716710702043,22.578020197602257,21.287624141856053,8206678.35,2691782358.25,363.5,293.0,-0.1407044286998531,0.5671554381756414,-0.1820728291316526,-0.0034129692832765,293.0,0.8637878087292278,366.4088905422422,323.1,279.79110945775784,0.1409513195718322,0.2680835069157671,11.21951219512195,10.869962175558006,418283229.0,431646248.15,-88.78048780487805,-128.00123285560207,53.96822714210011,268.375,263.25,88935.62383333333,True,-0.0540055389902732,1799154.0,4.0,-2592000.0,0.0,-8011.0,0.0,-0.1280672901413794,0.0,0.0,0.0,0.0,0.0,14.34,0.72,0,False,0,False,False,True,True,1.0377178971562837,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,-1.0,False,10,True,False,695.3771789715628,11.7,False,True,True,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, kd_golden_cross, mfi_strong, above_ichimoku_cloud",long_upper_shadow,"close_below_ema20, close_below_swing_low",173.0,74.0,74.0,51.1,0.17,False,1432
2026-06-11,56.1,56.5,54.9,55.8,502998,27941688,2453,凌群,,0.6691634833302373,1.326892905387737,-0.6577294220574996,58.22060989461664,56.37068611143064,55.81165837758182,43.345626360419374,34.931966863596244,2.044382369251128,1724325.25,105132954.4,63.9,56.2,0.3463529626966821,0.1981613579602317,-0.0852459016393443,-0.00711743772242,56.2,0.308910393971348,64.47975547556186,58.55000000000009,52.62024452443832,0.2681186002244414,0.2025535602241421,11.224489795918313,21.08843537415002,50045534.0,45781954.65,-89.908256880734,-70.00351464781163,70.26636203539935,54.25,53.5,88935.62383333333,True,-0.0540055389902732,-99400.0,0.0,0.0,0.0,6000.0,1.0,-0.031240362649071,0.0,0.0,0.0,0.0,0.0,5.22,0.03,0,False,0,False,False,False,True,0.2917071474769623,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1.0,False,8,False,False,537.9170714747696,8.3,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,"close_below_ema20, close_below_swing_low",15.5,52.6,52.6,51.1,-0.77,False,1432
2026-06-11,343.0,350.0,320.0,320.0,13723008,4518264190,2455,全新,,2.76158151735234,14.910411952162589,-12.148830434810248,380.6545545169601,336.38427064985206,281.09714587652167,39.779555713283216,28.628659452573324,29.777487640643493,7768792.85,3090023641.9,444.0,355.5,-0.4081136474246739,0.9918669843896688,-0.2039800995024875,-0.09985935302391,355.5,2.0370019790803497,452.1715689530403,394.975,337.7784310469597,-0.1554151881169325,0.2896212112312946,0.0,17.149758454106024,438292756.0,462801202.3,-100.0,-193.9707673568815,38.71045621353569,332.375,279.0,88935.62383333333,True,-0.0540055389902732,610580.0,1.0,-664000.0,0.0,131678.0,1.0,-0.1499745605122142,0.0,0.0,0.0,0.0,0.0,25.58,-1.15,0,False,2,False,False,False,True,1.766427328539208,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,False,6,False,False,372.6642732853921,29.3,False,True,True,True,"ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",,"close_below_ema20, close_below_swing_low",-149.8,25.8,25.8,51.1,1.08,False,1432
2026-06-11,4085.0,4150.0,3880.0,4085.0,17556610,70789476300,2454,聯發科,,329.4140792313988,415.4767431768847,-86.06266394548595,4037.55165340089,3165.9768964192926,2541.2653754645253,54.921561505051,51.085428902347765,313.03496477244096,13975338.7,58468933613.1,4640.0,4070.0,1.502758825184495,2.247448635950763,-0.0778781038374717,-0.0168471720818291,4155.0,1.2943834698733063,5027.264019813127,4073.25,3119.235980186874,0.5061581904227683,0.468428905573253,18.807339449541285,30.745763713453925,176372508.0,212258203.55,-81.19266055045871,-7.334963325183376,44.24725007809748,2635.0,2450.0,88935.62383333333,True,-0.0540055389902732,-1438095.0,0.0,215967.0,4.0,133258.0,2.0,-0.0238725648471984,0.0,0.0,0.0,0.0,0.0,55.73,-0.55,0,False,0,False,False,True,True,1.2562564941628214,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-1.0,False,8,False,False,572.5625649416282,20.5,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, invest_trust_buy_2d, above_ichimoku_cloud",,,50.1,57.8,57.8,51.1,0.44,False,1432
2026-06-11,28.95,29.9,28.0,28.8,10494981,303113380,2457,飛宏,,1.2298317840600284,0.9398102454559368,0.2900215386040916,27.651562764632835,26.736261851040616,26.9194176901312,55.29559338074105,17.103270121429247,1.8001500389576277,7912653.25,227637094.55,32.05,25.15,1.29712031118686,0.1305416690084496,-0.1014040561622463,-0.0237288135593219,29.5,4.527873049280243,31.72449694865153,26.97250000000004,22.22050305134854,0.6922875813839239,0.3523586577923062,41.79104477611939,61.93383221299397,59572083.0,107458408.65,-48.75000000000001,67.16929403701181,54.97846651183187,24.875,27.575,88935.62383333333,True,-0.0540055389902732,-1103330.0,0.0,0.0,0.0,-498537.0,0.0,-0.047398517171973,0.0,0.0,0.0,0.0,0.0,6.89,-0.18,0,False,0,False,False,True,False,1.3263542162674702,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,-1.0,False,7,True,False,433.2635421626747,16.3,False,False,False,False,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, mfi_strong, above_ichimoku_cloud",long_upper_shadow,,-89.2,34.4,34.4,51.1,0.53,False,1432
2026-06-11,146.5,148.0,141.0,146.0,2813181,406921429,2458,義隆,,2.2776006713873755,4.853065100577754,-2.5754644291903785,155.40414757049444,145.89293897726276,138.3855288535963,41.835470527081256,25.61682018815973,7.804125846849398,3942850.9,621650453.55,167.5,146.5,0.1845823459972921,0.421792312192097,-0.0987654320987654,-0.0034129692832765,146.5,1.4123917592002142,173.5977127687245,157.75,141.9022872312755,0.1292840433356216,0.2009218734545107,17.54385964912281,27.8337688192108,61915440.0,63628900.95,-82.75862068965517,-124.06667473866897,46.5358122844516,136.0,131.25,88935.62383333333,True,-0.0540055389902732,-407654.0,0.0,-184000.0,0.0,7724.0,1.0,-0.0447598931084921,0.0,0.0,0.0,0.0,0.0,23.13,-0.75,0,False,0,False,False,True,True,0.7134890644736275,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-1.0,False,7,True,False,457.1348906447363,8.8,False,True,True,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",long_upper_shadow,"close_below_ema20, close_below_swing_low",-65.3,38.1,38.1,51.1,-0.24,False,1432
2026-06-11,68.5,69.6,68.0,68.3,290619,19901776,2459,敦吉,,0.6486759139387743,0.5999704517666126,0.0487054621721617,68.04891638145251,67.1030721051599,66.42114788067785,53.06272335735757,15.586550658613286,1.3619560960374653,289664.2,19665207.85,70.9,66.7,0.2980602790636673,0.0764199422839762,-0.0242857142857143,-0.0115774240231547,69.1,0.9188002567866956,70.7991719409142,67.70499999999993,64.61082805908565,0.5961485029536298,0.0914015786401087,31.481481481481502,39.961013645224135,1858416.0,1718404.9,-60.65573770491814,55.28846153846136,64.19860347350732,67.025,66.4,88935.62383333333,True,-0.0540055389902732,-145796.0,0.0,0.0,0.0,3000.0,1.0,0.0297198247045589,0.0,0.0,0.0,0.0,0.0,16.15,-0.42,0,False,0,False,False,True,True,1.0032962306008129,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,-1.0,False,8,True,False,585.0329623060081,15.0,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,,62.6,59.9,59.9,51.1,0.12,False,1432
2026-06-11,31.05,31.15,30.3,30.7,397835,12185106,2460,建通,,-0.4298434947321254,-0.1580408645247743,-0.271802630207351,32.29246813147204,31.164544917276263,28.14714358967224,43.74034506392239,11.616584989883023,1.8282852727969665,852199.9,27903048.7,35.7,29.85,-0.0363023592806958,0.4104174573315678,-0.0835820895522387,-0.0112721417069243,31.05,0.610912595358642,34.77485018745155,32.167499999999976,29.560149812548403,0.2185840231468269,0.1621108377991186,23.913043478260843,28.01932367149736,20144382.0,22436405.55,-76.08695652173915,-112.9072681704261,58.2419797175488,34.800000000000004,31.9,88935.62383333333,True,-0.0540055389902732,37800.0,1.0,0.0,0.0,4000.0,1.0,-0.0295765505619655,0.0,0.0,0.0,0.0,0.0,0.77,-0.13,0,False,0,False,False,False,True,0.4668329578541372,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.0,False,4,False,False,224.6683295785413,12.0,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, mfi_strong",,close_below_ema20,-297.7,5.8,5.8,51.1,-0.55,False,1432
