date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-10,198.0,219.5,192.0,194.5,4343247,909411838,6862,三集瑞-KY,,5.789947373196327,5.476045715450031,0.3139016577462961,191.4075201133115,184.8355230866445,179.88938815150132,52.19237541360842,23.02795390050882,16.8416494093033,1921162.15,382886039.35,224.5,186.0,1.210125536908644,0.0421007310870718,0.0,-0.0442260442260442,203.5,1.722785146735749,222.89974014240104,188.025,153.15025985759897,0.5928322329221836,0.3709585442616783,19.84126984126984,23.015873015873392,19676711.0,24300874.35,-70.13888888888889,63.75899824572021,45.88454504009632,181.125,197.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,2.26073941754474,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1,False,7,True,False,387.6073941754474,,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",long_upper_shadow,
2026-06-10,137.0,137.0,128.0,128.0,656907,86877027,6854,錼創科技-KY創,,-5.142101840729481,-2.5678261832808555,-2.5742756574486254,145.78184191249113,147.61010967276042,145.43191863040724,33.63862481459161,14.80081273722226,8.87171338352131,854078.45,131136115.9,172.5,134.0,-0.7480335443740336,0.0302695334204907,-0.0954063604240282,-0.0622710622710622,136.5,0.4379967694777283,170.13026867075197,148.775,127.41973132924804,0.0135860775085142,0.2870814138229133,3.225806451612903,15.774178252955608,5798920.0,8990430.45,-98.07692307692308,-148.46926773532272,28.99700637231473,169.875,156.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,True,0.7691412890701083,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,217.6914128907011,,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",,"close_below_ema20, close_below_swing_low"
2026-06-10,102.5,103.5,99.5,100.5,115642,11701858,6863,永道-KY,,-0.5648001857535547,0.995788722407632,-1.5605889081611868,106.26144423692617,105.12923063465048,109.40174261378824,41.42232809746285,20.99920520200184,4.531598822456775,141197.75,15301199.1,116.0,99.0,-0.4045110705757318,0.4021848167587915,-0.0694444444444444,-0.0289855072463768,103.5,1.623601658533818,115.97981241687016,108.25,100.52018758312984,-0.0013058261986923,0.1428140862239288,32.35294117647059,32.71413828689341,-3607015.0,-3427080.3,-71.05263157894737,-157.2653267055689,39.95256758589026,99.0,102.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,False,0.8190073850326935,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,3,False,False,183.1900738503269,,False,True,False,True,"market_above_ma60, avoid_chase, adx_trending",,close_below_ema20
2026-06-10,81.3,82.8,81.0,82.0,470849,38581880,6869,雲豹能源,,-0.5153276785035672,-0.494881994384421,-0.0204456841191461,83.63764490423902,87.40079496991291,94.4688597224868,45.40133218782408,17.46884781553215,3.438172189629214,990185.75,83237088.05,88.2,80.9,0.286665204277966,-0.2231602257699349,-0.0574712643678161,0.0049019607843137,81.6,0.4298099452203671,88.16227893442493,82.71999999999989,77.27772106557484,0.4338512405671145,0.1315831463835845,31.61764705882352,27.94117647058859,-21760194.0,-24633072.55,-68.38235294117648,-29.142341829228016,72.02777268095693,85.875,98.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,False,0.475515831246814,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,5,False,False,299.7551583124681,,True,True,False,True,"market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",,"macd_death_cross, close_below_ema20"
2026-06-10,86.5,88.8,86.0,86.0,462238,40298107,6873,泓德能源,,-0.0001649549716802,0.2948504127906292,-0.2950153677623094,89.50138086283886,91.92992567371874,101.03036619703629,43.90603033207329,15.185179137288648,4.445855338904881,891686.35,80906652.8,98.6,86.5,0.3841390280314845,-0.040883044088253,-0.0937829293993678,-0.0057803468208093,86.5,0.5608606749093111,96.27418615479692,88.59499999999971,80.9158138452025,0.3310367825646073,0.1733548429323829,8.85416666666668,11.458333333333334,-22309534.0,-22812464.8,-91.14583333333331,-44.43447876375707,62.85594017379671,87.275,100.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,False,0.518386313752588,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,-1,False,5,True,False,300.18386313752586,,False,True,True,True,"market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",long_upper_shadow,"close_below_ema20, close_below_swing_low"
2026-06-10,33.75,36.7,33.25,35.65,18065,633595,6887,寶綠特-KY,,-0.53422229214776,-1.084551654992704,0.5503293628449439,34.77533937906807,38.92555002427788,45.6911842699342,50.59292415014632,8.849995058346542,3.369997877678203,56658.7,1914772.85,37.8,32.6,,,0.0258992805755395,0.0363372093023255,34.4,0.8642218887288875,48.27341908411465,32.935000000000585,17.59658091588652,0.5885032539895629,0.9314358028913796,57.79816513761463,44.97899107431416,-2846257.0,-2793403.6,-31.50684931506853,43.15973881191261,35.89993965604397,41.675,46.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,False,0.3188389426513492,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,3,False,False,173.18838942651348,,False,False,False,False,"market_above_ma60, avoid_chase, kd_golden_cross",,
2026-06-10,39.3,40.35,38.3,39.4,17326,682826,6908,宏碁遊戲-創,,-0.3213165007338148,-0.57883136982555,0.2575148690917351,39.43765382926875,43.33187116846325,48.48219917508936,47.86483217057642,11.67611507085715,1.370479029171952,23129.05,908476.8,40.95,37.35,0.2202575440561967,-0.5939688899538377,-0.015,0.0,39.4,0.3100975126431148,40.868423975059976,38.9875,37.10657602494002,0.6096535547075601,0.0964885655689633,49.99999999999992,46.527777777777374,-943541.0,-987945.5,-45.83333333333335,34.070397111913124,62.84654887710822,41.2375,54.025,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,False,0.7491012384858003,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,-1,False,5,True,False,322.491012384858,,False,True,False,True,"market_above_ma60, avoid_chase, kd_golden_cross, obv_uptrend, mfi_strong",long_upper_shadow,close_below_ema20
2026-06-10,45.75,47.9,43.35,43.45,801555,36209701,6909,創控,,-2.2765200867890414,-1.380167145325423,-0.8963529414636184,50.63378927709946,51.18332685752109,48.84508140671362,30.44637557133332,18.247981308632408,3.0930183168953764,735562.95,37874966.65,55.2,46.0,-0.7055872032370213,0.1452586178826309,-0.1463654223968564,-0.0725720384204908,46.85,0.4626372879374367,56.89611358917008,50.98000000000002,45.06388641082996,-0.1363975172640625,0.2320954723095354,1.6877637130801926,17.6074091765513,42398717.0,44929374.8,-98.49056603773585,-178.93371078084485,38.35904052603605,60.4875,54.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,True,1.089716386612458,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,3,False,False,160.89716386612457,,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase",,"close_below_ema20, close_below_swing_low"
2026-06-10,19.0,20.4,19.0,19.5,593133,11463422,6916,華凌,,0.3970951312995794,0.1810147479939489,0.2160803833056305,18.79185762510083,18.460262547087392,18.48000533858176,55.22724496984229,25.475975574476625,0.9361816107758189,123505.9,2350727.35,20.6,17.95,0.7666932723878109,0.0854608261721483,0.015625,-0.0533980582524272,20.6,4.658203078768177,20.35947754403896,18.35,16.340522455961047,0.7861440286833346,0.219016626053292,62.06896551724135,66.75026123301966,6786671.0,6894074.55,-33.33333333333337,123.14727215389496,57.77413052145257,18.75,18.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,False,4.802466926681236,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,8,False,False,568.0246692668123,,False,False,False,False,"above_ema60, volume_break, rsi_strong, market_above_ma60, avoid_chase, adx_trending, mfi_strong, above_ichimoku_cloud",,
2026-06-10,73.0,73.0,69.3,69.5,49601,3528950,6921,嘉雨思-創,,-2.916151636102555,-2.483389265176398,-0.4327623709261567,75.85382339553533,77.853437196538,75.32781607220178,32.476656220728415,22.9095892252344,3.082220072447116,44399.1,3344988.6,81.0,72.3,-0.4436536882301852,0.1158200849469307,-0.0819022457067372,-0.0387275242047026,72.3,0.3901534401440786,79.85118577906341,75.26499999999992,70.67881422093642,-0.1285179316457096,0.1218676882764499,9.72222222222226,32.985001130162345,-1020089.0,-800856.0,-93.69369369369366,-170.195935256177,35.49857300354692,91.2,85.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,True,1.1171622848210887,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,246.1716228482109,,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",,"close_below_ema20, close_below_swing_low"
