date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-15,13.0,13.2,12.85,13.15,794472,10361644,6164,華興,,0.1411450380414916,0.1226820329323663,0.0184630051091252,12.60852007883237,12.394785437148348,12.090260097219192,57.22566497112653,17.332291196110106,0.5843504219761201,906338.5,11579289.15,13.55,12.2,0.4066950248095115,0.0331507705603183,0.052,0.02734375,12.8,1.0477493873078043,13.562134081024547,12.537500000000025,11.512865918975498,0.7988871887745248,0.1634510996649288,62.5,40.833333333333336,12.670000000000073,12.890000000000054,22369046.0,19425487.55,-37.5,91.5805022156571,63.92537864642309,12.45,12.45,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.259,-0.3313,0.0,6.82,0.67,0,False,0,True,True,True,True,0.876573156717937,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,-1,False,9,False,False,568.7657315671794,,False,False,False,False,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, hist_turn_positive, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-15,49.6,49.6,48.8,48.8,387033,18996370,6165,浪凡,,-0.0040355423800093,-0.0121529508037121,0.0081174084237027,48.88372521132559,48.31597583088158,48.25181104387836,49.71871093347836,20.27161874673947,1.4646105247167411,608112.75,29750184.75,50.2,48.2,0.0902620136160369,0.1152596249890054,0.0093071354705274,-0.0061099796334013,49.1,0.5308994396376192,49.80456202045502,48.62750000000015,47.45043797954527,0.5732756630501031,0.0484113730072437,49.01960784313725,48.3660130718957,49.05,48.86000000000022,30478689.0,29530200.15,-50.98039215686276,53.32838406334948,47.971158196261776,51.125,47.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0872,0.0531,0.0,17.89,0.16,0,False,0,False,False,True,True,0.6364494084361823,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,6,False,False,411.3644940843618,,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, obv_uptrend",,close_below_ema20
2026-06-15,131.5,141.0,130.5,141.0,3680739,508796595,6166,凌華,,9.233695808520324,10.663826382295747,-1.4301305737754255,124.99350945942874,101.85087107181808,86.73544619894992,66.42385856537297,61.86360654732791,9.523427704134438,3553366.35,457463575.95,137.5,125.0,0.527313795610399,1.7504688649353692,0.1279999999999999,0.0972762645914397,128.5,0.594826267931301,142.08554781979583,128.6,115.11445218020414,0.959751437824338,0.2097285819563895,76.36363636363636,45.45454545454535,132.1,130.7,76935705.0,69116024.45,-23.63636363636364,115.98880998493644,47.040088477353606,76.975,72.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.7946,-0.0466,0.0,21.23,0.77,0,False,0,False,False,True,True,1.035845628470028,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,-1,False,10,False,False,750.3584562847003,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, cci_momentum, above_ichimoku_cloud",,
2026-06-15,26.95,28.1,26.15,27.6,6212079,169723071,6168,宏齊,,-0.3185419210512563,-0.1510539964064167,-0.1674879246448396,26.41239787522517,25.77460144516032,24.15695648295497,54.47001619150453,16.87934059773001,1.659853318416754,6044078.15,174291691.95,30.9,23.85,-0.6756495500745053,0.1101536524691494,0.1358024691358024,0.0615384615384615,26.0,0.5061378169756675,30.778111227728576,27.020000000000078,23.26188877227157,0.5771664228190625,0.2781725557163946,79.81651376146792,47.03692501857646,25.320000000000256,25.8550000000002,285155387.0,274143986.25,-26.890756302520973,7.272977957017043,39.04820913399746,26.2375,24.325000000000003,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0328,-0.055,0.0,3.0,-0.07,0,False,0,False,False,True,True,1.0277959427112966,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,-1,False,6,False,False,395.277959427113,,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, liquidity_ok, obv_uptrend, above_ichimoku_cloud",,
2026-06-15,92.2,92.2,88.6,88.7,9995104,895742647,6176,瑞儀,,-2.873786639275636,-1.1723352259200497,-1.7014514133555865,97.37104466491829,100.83066924748276,107.197482880311,32.38425172904947,29.453713662380046,4.045452764428943,9799964.1,970139014.55,107.5,89.1,-0.9273458449485102,0.1653063742665083,-0.057385759829968,-0.0284775465498356,91.3,0.6895576233472144,112.53478313064494,100.08499999999984,87.63521686935476,0.0427631196251234,0.2487841960462628,3.658536585365904,13.882454467002995,90.51999999999973,95.51999999999973,-78291025.0,-9199231.0,-97.19626168224296,-130.2016099409129,18.3222994108006,100.85,111.55,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.1174,-0.0073,0.0,30.13,1.93,0,False,0,False,False,False,False,1.0199123076379433,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,250.19912307637944,,False,True,True,True,"market_above_ma60, avoid_chase, liquidity_ok, adx_trending",,"close_below_ema20, close_below_swing_low"
2026-06-15,91.0,91.0,89.4,91.0,53942,4871741,6183,關貿,,-0.7338754411388209,-0.7394305014779194,0.0055550603390985,90.53316586213523,92.00663868395796,93.13579701078896,50.97936653615606,21.009487977328792,1.1376191263762765,49687.2,4474308.65,92.2,88.6,-0.1601116060722377,-0.0645960651447022,0.021324354657688,0.0144927536231884,89.7,0.4223746301840251,92.78617338571028,90.65499999999992,88.52382661428958,0.5809413261054487,0.0470172276368729,100.0,55.83011583011588,89.35999999999986,89.89000000000014,-662003.0,-427207.4,-16.666666666666618,-4.285383368080725,20.01201654649101,93.125,92.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1578,0.0521,0.0,1.02,-0.06,0,False,0,True,True,False,False,1.0856317119902108,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,5,False,False,370.8563171199021,,False,False,False,False,"macd_golden_cross, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending",,
2026-06-15,55.1,55.9,54.2,55.5,3699018,204230996,6189,豐藝,,1.5152475008773223,1.381338013720363,0.1339094871569592,52.352362687193846,49.72925164296361,49.19173021443533,60.84634689148568,28.242148440304064,2.277260628363792,2843926.75,150857387.95,56.2,49.9,0.4807034396092474,0.2905373907964495,0.0432330827067668,0.0258780036968575,54.1,1.9767095862766688,56.39117572506817,52.25749999999998,48.123824274931785,0.8922054142196324,0.1582041132877843,84.61538461538461,63.41011929247179,54.17999999999993,53.85,22144112.0,13808524.15,-14.492753623188408,126.48043142763044,54.89267071319594,47.50000000000001,45.625,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.06,-0.0543,0.0,7.19,-0.74,0,False,0,False,False,True,True,1.3006727406041665,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,-1,False,10,False,False,703.0067274060417,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-15,96.0,103.0,94.4,103.0,21334896,2165392310,6191,精成科,,-0.2719551218350204,-0.5480860160246681,0.2761308941896476,96.8076254965869,98.82218183194055,101.57464898058724,58.423679090268806,13.185169941573678,4.860731645171504,8237040.8,806758544.2,100.5,92.0,0.0714314600563397,0.0041971507460364,0.0876451953537487,0.0980810234541578,93.8,0.4215851507274646,102.11604156839594,96.59500000000008,91.0739584316042,1.0800535932082187,0.1143131956808503,96.29629629629628,46.41975308641971,95.84000000000016,97.01000000000022,1221431661.0,1201429168.55,-3.703703703703704,120.02051632757728,63.020589149950894,102.325,102.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0248,0.0286,0.0,4.3,-0.18,0,False,0,True,True,True,False,2.590116586529473,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,-1,False,14,False,False,970.9011658652948,,False,False,False,False,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,
2026-06-15,118.0,118.5,116.5,116.5,312226,36652788,6192,巨路,,-1.1675823266477892,0.5477279166233339,-1.715310243271123,125.049986209536,123.5054610415764,119.54766244128764,35.85273576992721,23.895079512485896,4.340292568164946,414267.05,52093205.0,132.0,117.5,-0.3554763893500927,0.1596547979017899,-0.0790513833992094,-0.0085106382978723,117.5,0.8691702629526841,136.03852580401283,126.975,117.91147419598715,-0.0778656246205116,0.1427607923451519,0.0,4.4444444444440405,121.8,125.1,9757215.0,10678794.45,-100.0,-203.12499999999952,29.76421720996659,120.5,124.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.1498,-0.4003,0.0,24.73,-0.63,0,False,0,False,False,False,True,0.7536829202322511,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,5,False,False,272.5368292023225,,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",,"close_below_ema20, close_below_swing_low"
2026-06-15,580.0,597.0,563.0,573.0,4067961,2368351121,6196,帆宣,,34.76509482096719,32.986081851770095,1.7790129691970975,494.080518298029,419.21767868360496,361.5594105803666,74.35230171548673,44.031181314153706,31.007003653156893,2699995.45,1353027213.6,548.0,487.5,1.2273736836601132,1.1901993813389242,0.1753846153846154,0.0456204379562044,548.0,1.570563314020501,576.3780546666809,493.0,409.6219453333191,0.9797425432856086,0.3382476862745675,82.85714285714286,76.69355558530818,529.0,516.75,169458837.0,161647735.8,-17.142857142857142,173.93323357927858,59.50355125309427,372.25,341.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.6489,0.0519,0.0,17.31,-0.08,0,False,0,True,True,True,True,1.506654761214505,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False,-1,False,14,True,False,985.0665476121452,,False,False,False,False,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud","long_upper_shadow, open_high_close_low, gap_chase_after_blowout",
