date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason,sector_rs,sector_rs_rank,market_rs_rank,sector_breadth_60,sector_vol_zscore,is_sector_leader,sector_stock_count,grade
2026-06-15,185.0,185.0,176.0,176.5,525615,93833938,2072,世紀風電,,0.4774181877415628,-0.2562659938721586,0.7336841816137215,179.91090343593245,192.26090269659016,212.98882538414705,46.10518911140516,17.698808558292104,8.40048360204695,685928.65,123714348.25,199.0,174.0,0.5631053762484324,-0.2734535144089041,-0.0661375661375661,-0.0248618784530386,181.0,0.863260165527168,195.51313551100745,176.95,158.38686448899256,0.4878792028498324,0.2098122126138167,14.084507042253522,25.09468758745182,180.9,184.35,-12211861.0,-10805217.9,-70.11494252873563,20.673608727161696,67.34275808622255,180.125,245.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8109,-0.0581,0.0,2.06,0.05,0,False,0,False,False,False,False,0.7662823239705762,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-1.0,False,4,True,False,267.66282323970574,,False,True,False,True,"market_above_ma60, avoid_chase, liquidity_ok, mfi_strong",open_high_close_low,close_below_ema20,-65.3,30.8,16.2,34.6,-0.21,False,26,D
2026-06-15,7095.0,7195.0,6935.0,6960.0,739656,5215058180,2059,川湖,,596.1470068772878,454.2104095150669,141.93659736222094,5726.162001121375,4762.092655156549,4191.634302079306,73.68963193576094,38.331891205873305,414.3577367397291,657467.55,3822810047.0,6910.0,5075.0,2.2334703485306053,1.1794515113257045,0.1262135922330096,0.0072358900144717,6910.0,1.721364623314961,7070.033290707586,5493.0,3915.966709292413,0.96511383388165,0.5741974479182911,89.55555555555556,86.24630199838855,6687.0,6101.0,23587422.0,18784023.05,-9.108527131782946,155.4045551780546,74.13707223950978,4383.75,4120.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7205,0.4605,0.0,24.28,0.07,0,False,0,False,False,True,True,1.1250076144442414,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,-1.0,False,10,True,False,696.2500761444425,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",open_high_close_low,,190.3,83.3,86.9,73.9,0.47,False,234,D
2026-06-15,225.0,226.0,207.0,207.5,43606209,9219055092,2301,光寶科,,4.5146798788646265,9.393069195780434,-4.878389316915808,218.5679833437748,198.870955528148,182.9350841747249,46.5518100455484,25.44399883687686,14.86480974936585,38636200.05,8845719097.15,250.0,208.5,0.06574998910071,0.894272461107197,-0.0503432494279175,-0.0437788018433179,217.0,0.4546013851807245,253.65505007570283,223.95,194.2449499242972,0.2231110542133841,0.2652828763179535,11.304347826086955,17.391304347826008,214.0,224.45,601236819.0,683680642.6,-89.34426229508196,-57.98242161878531,48.19751338224566,183.25,177.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2956,0.0395,0.0,40.6,-0.03,0,False,0,False,False,True,True,1.1286360704098282,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1.0,False,7,True,False,501.2863607040983,,False,True,True,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",open_high_close_low,"close_below_ema20, close_below_swing_low",-7.5,49.5,57.1,69.1,0.54,False,97,D
2026-06-15,139.5,143.5,137.0,141.5,328881762,46160650833,2303,聯電,,8.883108278001714,10.60854230550292,-1.7254340275012048,124.91026088696611,101.16061412964164,83.34911663801871,63.42649398351,44.48252663580971,10.298957266351191,326771996.6,42588237790.3,146.0,118.5,0.5603501743444349,1.8449551624011933,0.1694214876033057,0.0599250936329587,133.5,1.2165623259191063,151.5596557784968,128.9,106.24034422150322,0.7780271713561719,0.3515850392319128,92.5925925925926,55.0445776813934,129.2,129.55,5487258976.0,4780598791.5,-35.8974358974359,79.83824378971684,64.99846620942056,80.275,75.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1778,0.0123,0.0,40.33,0.85,0,False,0,False,False,True,True,1.0064563837230598,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0,False,9,False,False,670.0645638372306,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,217.2,88.1,83.7,65.1,0.25,False,126,D
2026-06-15,2310.0,2320.0,2200.0,2210.0,9431969,21154049330,2308,台達電,,43.63096503592351,78.97121749164029,-35.34025245571678,2252.1712799069805,2007.6926586731224,1694.4002790155585,49.56644166132123,23.650875310554884,136.13953179544225,12678081.25,28871577373.55,2520.0,2160.0,0.4809598093617436,0.8911057012229511,-0.0199556541019955,-0.002257336343115,2215.0,0.7786541120563906,2611.517752636335,2268.25,1924.982247363665,0.415153696272613,0.3026718859352673,33.76623376623377,29.004329004329826,2240.0,2299.5,403559737.0,434132904.0,-74.25742574257426,-14.749262536872946,43.12286017329991,2025.0,1780.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.4365,0.0046,0.0,63.98,-0.31,0,False,0,False,False,True,True,0.7439587122065494,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1.0,False,7,True,False,482.4395871220655,,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",open_high_close_low,close_below_ema20,-25.1,45.9,53.6,74.6,-0.3,False,181,D
2026-06-15,35.8,36.6,35.45,35.45,33443586,1199533015,2312,金寶,,1.6189651868575723,2.448184666046437,-0.8292194791888647,35.58258212055118,31.135663680807543,28.061082676594403,52.26207359612973,38.311628226025846,2.6283061424152483,93913630.25,3561233993.1,43.4,34.85,0.8566292970889547,1.069902465744097,0.0014124293785311,0.0143061516452074,34.95,0.4373171258396826,44.68558366491608,36.40250000000001,28.119416335083947,0.4425032971697226,0.45508323136686,14.761904761904802,11.428571428571257,35.46999999999989,37.77999999999993,2328769596.0,2002727095.15,-85.2380952380952,-12.579265721931264,64.1278277273027,27.2625,26.725,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.081,0.0193,0.0,8.6,-2.05,0,False,0,False,False,True,True,0.3561100333463043,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,-1.0,False,9,True,False,598.5611003334631,,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud","long_upper_shadow, open_high_close_low",close_below_ema20,92.6,69.7,73.2,73.9,-0.8,False,234,D
2026-06-15,27.6,27.6,27.6,27.6,1301064,35909335,2305,全友,,1.893961385814308,1.6216499901211912,0.2723113956931164,22.263718795894512,18.98510795419564,16.630638075861874,80.45672304223034,31.283136430065145,1.7547842812065322,7856889.25,172583059.3,25.1,22.5,1.8674881358222464,0.7401734368264467,0.2212389380530972,0.0996015936254979,25.1,1.2150673120343862,27.41207410852782,21.982500000000027,16.552925891472235,1.0173057672402908,0.493990593292645,100.0,82.50825082508284,24.239999999999963,23.58000000000002,103693262.0,72163276.0,-0.0,183.83381767301705,58.75556080803612,17.049999999999997,15.975,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9783,-0.031,0.0,6.68,0.62,0,False,0,False,False,True,True,0.1655953086013017,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,-1.0,False,11,False,False,756.655953086013,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",,,247.9,92.8,93.0,69.1,-0.96,False,97,X
2026-06-15,269.0,272.0,257.0,257.5,73956256,19342332022,2313,華通,,2.0204216947760187,4.00340368016908,-1.982981985393061,264.6333368397009,247.6327806263963,212.58214745278292,48.18194434503587,11.50427592478214,20.564271937739846,81948474.8,22346389651.15,298.5,252.0,-0.1496333739356705,0.1769178164455448,0.0218253968253967,-0.0209125475285171,263.0,1.6150570400418145,294.0495370327467,269.075,244.1004629672533,0.2682639725248402,0.1856325339236028,41.37931034482759,54.59770114942573,266.1,264.4,1530458177.0,1847793528.3,-58.62068965517241,-65.22498491632533,44.22739021220947,248.125,236.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1302,0.0707,0.0,21.81,0.55,0,False,0,False,False,True,True,0.9024726351587936,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,-1.0,False,6,True,False,424.024726351588,,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, above_ichimoku_cloud",open_high_close_low,close_below_ema20,-83.5,34.3,44.0,74.6,-0.09,False,181,D
2026-06-15,16.0,16.0,15.65,15.7,365541,5786596,2314,台揚,,0.1909457509636496,0.2480864814774966,-0.057140730513847,15.425211320743331,15.889175634243138,16.61261102670677,53.08956338992526,17.259806097305045,0.8050392688315173,631752.45,9983721.8,16.75,14.95,0.1641639044590096,-0.2107984222026689,0.0129032258064516,0.0261437908496731,15.3,0.3946606740612232,17.189360329175774,15.685000000000036,14.1806396708243,0.5049855076968767,0.1918215274690129,50.94339622641508,36.47798742138426,15.410000000000036,15.800000000000043,-2442344.0,-3338256.8,-49.05660377358492,4.915863112119458,53.01050075440423,15.0125,16.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0404,-0.4381,0.0,1.59,-0.02,0,False,0,False,False,False,False,0.5786142974198201,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,-1.0,False,4,True,False,260.78614297419824,,False,False,False,False,"market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",open_high_close_low,,-245.1,12.8,15.0,73.9,-0.43,False,234,D
2026-06-15,160.5,171.5,158.5,171.5,5675841,943688679,2316,楠梓電,,8.333798427715465,10.159228631841868,-1.825430204126404,156.8887984088317,135.99278203462433,120.66662085193126,63.44456153540129,40.44480665195381,10.868825458999591,8599000.65,1361312452.4,171.5,153.5,0.4544454675926687,0.9969823450463308,0.03003003003003,0.0993589743589744,156.0,0.3985257175587716,180.50312074931952,160.975,141.44687925068047,0.7694831759570813,0.2426230253060354,100.0,47.30232558139505,161.3,162.75,545095774.0,534342704.85,-43.42105263157895,55.02480930163662,59.52113407590349,111.775,105.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3908,-0.111,0.0,34.51,0.38,0,False,0,False,False,True,True,0.6600582126947507,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,-1.0,False,11,False,False,801.6005821269475,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, williams_r_recovery, mfi_strong, above_ichimoku_cloud",,,294.1,88.4,95.1,74.6,-0.41,False,181,D
