date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-09,215.0,220.5,209.0,216.5,3064914,658868077,3135,凌航,,16.123046040735147,21.031421337009373,-4.908375296274226,217.4040123225156,175.84831464052388,141.0586871406115,53.54314362868299,36.65962901238992,15.63626300673675,4816708.55,1083651770.65,260.5,211.0,0.7838539076727827,1.499339969110038,-0.0979166666666666,0.0260663507109004,211.0,0.6030900872028931,262.7803187948741,222.825,182.8696812051259,0.4208490860444412,0.3586250985739851,18.852459016393443,15.591210324381487,108734585.0,113960391.5,-69.71830985915493,-29.920255183413065,48.63415988759243,131.5,128.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,0.6363087922353118,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,-1,False,8,True,False,551.3630879223531,,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, above_ichimoku_cloud",long_upper_shadow,close_below_ema20
2026-06-09,221.0,222.5,221.0,221.5,44838,9934761,3130,一零四,,0.0014847695112507,-0.0292235655154892,0.0307083350267399,221.5310072636895,221.8254884719128,222.5379678513257,49.616323239145565,24.312587949790903,1.4611510085684776,34055.7,7539403.1,223.0,220.5,-0.0187873380136738,-0.0036967888680749,0.0,0.0,221.5,1.9966667996672935,222.84463109176028,221.625,220.40536890823967,0.4487549961441253,0.0110062591473008,71.42857142857143,74.28571428571377,-158345.0,-127192.75,-28.571428571428573,10.658914728682468,55.42897614199696,222.0,223.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,False,1.3166077925281232,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,4,False,False,258.16607792528123,,False,True,False,True,"market_above_ma60, avoid_chase, adx_trending, mfi_strong",,close_below_ema20
2026-06-09,151.0,156.0,150.5,151.0,828774,126159483,3138,耀登,,-2.287564922567782,-0.9258344463184038,-1.361730476249378,162.04662449730404,163.8598547420612,154.08032101000512,40.325486068349946,13.904714819471156,10.166309619345451,1766054.45,293313150.6,176.5,150.0,0.0102097134930725,-0.2498951941670303,-0.0848484848484848,0.0066666666666665,150.0,0.529259307884876,177.61199520382766,162.6000000000002,147.58800479617273,0.1136422959606778,0.1846493875009526,23.33333333333333,17.279810298103257,37501581.0,37895631.7,-82.05128205128206,-116.32870864461007,58.07076489674639,179.25,193.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,True,0.4692799817129081,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,5,False,False,284.69279981712907,,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, mfi_strong",,close_below_ema20
2026-06-09,88.2,89.0,86.8,87.2,4925418,432427081,3149,正達,,10.28976218065273,8.472809765985492,1.816952414667238,73.21190147967755,58.99653029248015,51.87074262330752,76.2521613670255,55.83946960229081,5.145193006052344,30078404.75,2095182216.65,91.0,65.4,3.099853026545031,1.1136905252969784,0.0127758420441348,0.0046082949308756,86.8,0.2996914932149043,97.21042698369187,70.15999999999994,43.109573016308005,0.8149673018151077,0.7711068125339783,69.80519480519482,74.1950103477484,448448678.0,304588004.1,-23.01980198019801,98.54203670811116,87.42271204192592,45.95,48.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,0.1637526338560225,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,631.6375263385602,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-09,18.9,18.9,18.6,18.8,44300,830320,3150,鈺寶-創,,0.1356806756390547,0.2263255387804232,-0.0906448631413684,19.443264337601896,19.03762173042473,19.10925296739258,44.75995086933085,27.989579234832824,0.7466661714459553,70090.45,1367156.05,20.4,18.9,0.4039514330762269,0.2836088793066798,-0.0669975186104216,-0.0052910052910051,18.9,0.9376170927360794,20.89588025948436,19.30499999999993,17.714119740515496,0.3412828379165422,0.1648153596979475,13.043478260869591,26.811594202898657,-1132956.0,-1170051.6,-78.43137254901958,-52.1029504080353,69.70451793246448,20.9875,19.85,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,False,False,0.6320404562961145,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,5,False,False,341.3204045629612,,False,True,True,True,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",,"close_below_ema20, close_below_swing_low"
2026-06-09,46.95,47.45,46.6,46.75,41554,1947362,3168,眾福科,,0.8091159936556451,1.046623199925846,-0.2375072062702008,47.169789049485786,45.13463377345629,44.13007083033795,50.0581847365081,30.47077931416068,1.6181153561351218,114555.7,5565277.35,52.1,46.6,0.4684255540102769,0.2995412114134572,-0.0310880829015544,0.0032188841201716,46.6,0.4319759734209032,51.38213900286621,47.08000000000002,42.77786099713384,0.4616469853972447,0.1827586662220128,17.708333333333346,14.105018766904324,3531542.0,3299154.85,-68.94409937888199,-5.33807829181464,64.86226119422484,44.525,43.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,0.3627405707441882,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,-1,False,9,True,False,618.6274057074419,,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,close_below_ema20
2026-06-09,705.0,732.0,683.0,714.0,5537626,3922503055,3189,景碩,,64.01232945904974,65.66184619097795,-1.649516731928216,650.7234539634962,513.8794607847549,399.9235228389432,64.36740969075888,31.55627401087972,52.516985963814655,19864218.5,11632717806.9,774.0,681.0,2.438917334703882,1.4450372537821572,-0.0390309555854643,0.0229226361031518,698.0,0.3864080192450446,832.672336466288,636.975,441.277663533712,0.6967962400276939,0.6144584527376679,58.70967741935484,54.8387096774192,1301538734.0,1250819631.05,-25.910931174089068,56.56685736929441,77.94237827693642,467.5,396.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,0.2787739170307656,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,657.7877391703076,,True,False,False,True,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,macd_death_cross
2026-06-09,70.7,72.2,69.3,71.4,2127403,150898391,3209,全科,,4.096156361966735,5.807107741894884,-1.710951379928149,72.01564584310884,59.83152316920844,50.56616010298725,53.10544594732084,36.31832200625016,4.009829421344693,6021467.55,442553595.55,81.4,69.9,0.4390328816491256,1.2991249794037971,-0.082262210796915,0.0214592274678111,69.9,0.4665976848624726,84.73000000000485,74.58999999999988,64.4499999999949,0.3427021696253301,0.2718863118381818,32.500000000000014,19.138814016172542,94121678.0,92959727.45,-70.28571428571428,-52.55035110733856,57.93462353691202,49.6875,44.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,0.3533030747628956,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,9,False,False,613.5330307476289,,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,close_below_ema20
2026-06-09,41.55,45.2,41.1,45.2,401649,17408703,3229,晟鈦,,2.396058572682705,3.1001102844896016,-0.7040517118068967,43.90200237498416,36.565654066998455,30.41768832629687,53.94899980258205,36.07524390840796,3.7218618843220823,983815.65,44320191.0,54.4,41.1,1.1817085277901591,1.9060118817279468,-0.1013916500994034,0.0997566909975669,41.1,0.5699667131916129,53.52671599727793,43.48250000000007,33.43828400272221,0.585496966635594,0.4619888919578149,36.33217993079586,14.928568981466016,15429244.0,17022255.6,-53.95894428152491,3.0022912222486347,46.81472163500103,35.2125,30.875,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,0.4082563638828066,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,-1,False,7,False,False,489.0825636388281,,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, above_ichimoku_cloud",,
2026-06-09,166.0,168.5,163.0,165.5,64817452,10750774885,3231,緯創,,9.130376213361076,7.9090735648183905,1.221302648542684,158.945039244479,146.42640409491662,140.91267598006598,56.95081876481847,24.74571995437905,8.810654170980841,76388385.15,12709778848.7,194.0,144.5,1.6732855595040663,0.4427486530938909,-0.1335078534031413,0.0122324159021407,163.5,0.9232559107778956,191.20786396463268,153.85,116.49213603536732,0.6559243324381347,0.4856400905379615,38.793103448275865,40.80459770114916,1915352792.0,1628973918.5,-52.98507462686568,50.21141649048613,71.27776663089702,137.375,134.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,False,False,True,True,0.848524967149407,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,-1,False,10,True,False,648.4852496714941,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,
