date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason,sector_rs,sector_rs_rank,market_rs_rank,sector_breadth_60,sector_vol_zscore,is_sector_leader,sector_stock_count
2026-06-12,38.55,38.7,37.5,38.3,673010,25667556,6698,旭暉應材,,2.017535887269446,2.3384692004465366,-0.3209333131770906,37.89152869191349,34.67667061822036,33.48998407803201,53.842619618962026,36.57107168322444,2.4863716788384003,2121117.25,85611404.2,45.75,37.5,1.5407222511447958,0.4510705200226665,-0.1628415300546448,0.0145695364238409,37.75,0.4669066492436711,46.27942239968074,37.514999999999965,28.750577600319183,0.5447833276513822,0.4672489617316159,14.418604651162765,12.000543995647604,39.009999999999856,41.07999999999993,39464846.0,29713389.55,-64.33566433566436,13.254741933046365,74.16203511503201,30.85,32.75,89332.1238333333,True,-0.0184489848789158,-67575.0,0.0,0.0,0.0,0.0,0.0,-0.1443925451757289,0.0,0.0,-0.3512,0.2375,0.0,1.79,-0.04,0,False,0,False,False,True,True,0.3172903336673161,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,-1.0,False,10,True,False,663.1729033366731,9.7,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",open_high_close_low,,,,,,,,
2026-06-12,388.0,406.0,381.0,391.5,337010,132985807,6715,嘉基,,-10.779707608590115,1.0102057790581689,-11.789913387648284,430.22051652931225,393.0746365742708,317.1414595540914,42.31091327684112,23.167146771122503,35.59951393723341,676821.1,314443664.9,526.0,371.0,-1.271361183526739,0.5697770476957191,-0.0979262672811059,0.0552560646900268,371.0,0.6151331861425569,522.2833704033117,447.35,372.4166295966885,0.1273355936120297,0.3350100386869861,27.96052631578948,14.144736842105582,397.1,424.6,16615081.0,18059611.15,-72.03947368421052,-125.22421524663667,50.45750450765164,409.875,312.75,89332.1238333333,True,-0.0184489848789158,4000.0,2.0,0.0,0.0,1942.0,1.0,-0.0794772824021901,0.0,0.0,-0.2601,-0.2768,0.0,3.28,-0.26,0,False,0,False,False,False,True,0.497930693945564,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-1.0,False,6,True,False,339.9793069394556,13.6,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong",long_upper_shadow,close_below_ema20,,,,,,,
2026-06-12,170.0,177.0,163.5,167.0,8979831,1538523957,6706,惠特,,1.9550294593714448,7.897465236263905,-5.942435776892459,179.4253165013831,161.40875071744784,141.10755289604543,45.44262443065707,22.36519040613975,14.728400117238252,8858120.75,1688360421.2,216.5,161.0,-0.121305188698296,0.9112477890141784,-0.1210526315789474,0.0372670807453416,161.0,0.3951667781993964,222.29317105367392,185.825,149.35682894632606,0.2418982162240421,0.3925001593291961,22.377622377622377,12.492812492812542,168.1,185.45,188931217.0,185849118.8,-78.37837837837837,-70.42181333606678,47.09212727289589,151.0,146.75,89332.1238333333,True,-0.0184489848789158,-860733.0,0.0,-1293000.0,0.0,5004.0,1.0,-0.1026036467000315,0.0,0.0,-0.157,0.1123,0.0,6.76,-1.22,0,False,0,False,False,True,True,1.0137399628470858,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,-1.0,False,8,True,False,475.1373996284708,13.5,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, above_ichimoku_cloud","long_upper_shadow, open_high_close_low",close_below_ema20,,,,,,,
2026-06-12,222.0,224.5,219.0,219.0,842057,186346816,6719,力智,,4.820429635962654,10.383019675591203,-5.5625900396285495,224.7701728926984,206.3028397067313,197.61904900282747,48.956544262902696,44.33791476595877,12.717929865903026,3166136.9,768932248.55,273.5,213.0,-0.3270081921346127,0.8070419546493894,-0.0817610062893081,0.0233644859813084,214.0,0.3179762487287582,266.905139775431,234.8,202.69486022456903,0.2539334805810246,0.2734679708299061,28.75,14.790305010893766,217.8,228.85,12726422.0,15275444.95,-85.35031847133757,-68.7175715978263,34.902626406789935,178.25,175.0,89332.1238333333,True,-0.0184489848789158,106941.0,5.0,-1000.0,0.0,22095.0,4.0,-0.0633120214103922,0.0,0.0,-0.0958,-0.0418,0.0,6.02,1.03,0,False,0,False,False,True,True,0.2659572300869239,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-1.0,False,9,True,False,652.6595723008693,8.7,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, dealer_buy_3d, above_ichimoku_cloud",open_high_close_low,close_below_ema20,,,,,,,
2026-06-12,39.2,39.2,38.5,38.8,45698,1769197,6722,輝創,,-0.0387140414749893,-0.1123832773907327,0.0736692359157433,38.84645256515599,40.10364408047343,43.07892491595216,49.1741628585952,15.70589865101595,1.155455768469375,116509.55,4484394.5,40.9,37.5,0.2963353351102081,-0.0784600584214168,-0.021437578814628,0.0051813471502588,38.6,0.4490929409886481,40.58793398417024,38.42750000000005,36.26706601582987,0.5862095307538456,0.1124420784162477,29.54545454545449,32.73870007727843,38.77999999999993,39.21499999999996,-6200562.0,-5944652.1,-50.40650406504068,34.49189010261583,58.009442083094825,39.525,40.875,89332.1238333333,True,-0.0184489848789158,-12000.0,0.0,0.0,0.0,0.0,0.0,-0.0029885939357121,0.0,0.0,-0.0909,-0.0412,0.0,2.6,-0.04,0,False,0,False,False,False,False,0.3922253583504528,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.0,False,3,False,False,163.92225358350453,11.5,False,True,False,True,"market_above_ma60, avoid_chase, mfi_strong",,close_below_ema20,,,,,,,
2026-06-12,57.2,57.3,52.5,52.8,2058657,111761850,6742,澤米,,2.6721147930732627,3.777635706931893,-1.1055209138586304,55.41349291817802,49.60074674102668,47.72005185095776,48.11915256730837,35.92467723739604,4.005706074339445,3606907.9,207924646.85,63.6,54.5,0.205832856827588,0.7425920501120089,-0.0896551724137931,-0.032967032967033,54.6,0.8424770483020465,65.26808546224832,57.71499999999996,50.161914537751606,0.1746362778121605,0.2617373460018492,12.765957446808496,33.569739952719225,56.31999999999971,58.39999999999982,85149446.0,93803023.05,-87.23404255319151,-73.86913819338791,67.0389484143482,40.775,41.8,89332.1238333333,True,-0.0184489848789158,-63368.0,0.0,0.0,0.0,-1000.0,0.0,-0.0712061875348772,0.0,0.0,-0.5091,-0.0083,0.0,1.79,-0.21,0,False,0,False,False,True,True,0.5707539690714033,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,-1.0,False,8,True,False,510.7075396907141,11.4,False,True,True,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",open_high_close_low,"close_below_ema20, close_below_swing_low",,,,,,,
2026-06-12,29.7,29.9,28.85,28.9,653491,19163040,6743,安普新,,0.4678483760581748,0.6627671808002049,-0.19491880474203,29.37565253567416,27.99855951560424,27.7272411887196,48.319019996606215,23.807062528993256,0.9884623764275692,456446.6,13476347.3,30.4,29.25,0.2528562470990054,0.5435694267997963,-0.0446280991735538,-0.011965811965812,29.25,1.1903817439832731,30.68879788950615,29.4,28.11120211049385,0.3060207872502056,0.0876733258167451,16.666666666666618,37.5,29.600000000000183,29.89000000000005,-1802744.0,-302183.4,-83.33333333333339,-30.551905387647604,61.0177978638165,27.675,26.85,89332.1238333333,True,-0.0184489848789158,-187000.0,0.0,0.0,0.0,2000.0,2.0,-0.0261791142946379,0.0,0.0,-0.1985,-0.2936,0.0,3.66,-0.13,0,False,0,False,False,True,True,1.4316921190781136,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0,False,7,False,False,429.3169211907812,17.3,False,True,True,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, mfi_strong, above_ichimoku_cloud",,"close_below_ema20, close_below_swing_low",,,,,,,
2026-06-12,41.9,42.75,41.9,42.0,28347,1191058,6771,平和環保-創,,-0.3862164328943223,-0.485022085620555,0.0988056527262327,42.16058318204112,43.183583472471554,44.58318846441899,45.3275807536074,18.03816561977464,0.6445531645275371,31031.35,1295240.15,42.55,41.45,-0.000805448447248,-0.1294577786442709,-0.0129259694477085,0.0035842293906809,41.85,1.2074523561202235,42.418532628535566,41.89750000000004,41.37646737146451,0.5983623619580805,0.0248717765277417,57.142857142857146,51.04166666666666,41.85999999999986,41.92999999999993,-1736641.0,-1701362.45,-42.85714285714285,119.06816220879996,30.380725545959606,45.175,44.65,89332.1238333333,True,-0.0184489848789158,0.0,0.0,0.0,0.0,1000.0,1.0,0.0055230154312073,0.0,0.0,-0.0588,0.0423,0.0,0.65,0.0,0,False,0,False,False,False,False,0.9134955456336898,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-1.0,False,4,True,False,289.1349554563369,10.6,False,True,False,True,"market_above_ma60, avoid_chase, stronger_than_market, cci_momentum",long_upper_shadow,close_below_ema20,,,,,,,
2026-06-12,95.9,98.6,95.7,96.5,261881,25422703,6756,威鋒電子,,0.4915658725524139,1.970448159465708,-1.4788822869132938,96.58876294567254,90.94356254358128,87.3372202290792,50.95179156552,30.386649183066464,5.564339257315167,462375.3,46619568.9,112.5,91.4,-0.4312794491280992,0.6827363612753247,0.0125918153200419,0.040992448759439,92.7,0.4132076953758988,109.569156305443,99.07999999999991,88.59084369455685,0.3770158473727242,0.2117310517852862,56.28415300546448,44.44444444444465,93.7,96.17999999999992,4166546.0,5238901.3,-60.83650190114069,-34.04363267376962,24.64109903396933,86.725,83.65,89332.1238333333,True,-0.0184489848789158,81027.0,1.0,0.0,0.0,398.0,3.0,0.0310408001989578,0.0,0.0,0.21,0.0828,0.0,2.7,-0.02,0,False,0,False,False,True,True,0.5663818979949837,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,-1.0,False,9,True,False,730.6638189799498,20.8,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, stronger_than_market, kd_golden_cross, dealer_buy_3d, above_ichimoku_cloud",long_upper_shadow,close_below_ema20,,,,,,,
2026-06-12,1180.0,1190.0,1140.0,1145.0,1238632,1439399880,6781,AES-KY,,-5.733657924168028,2.19969321080717,-7.933351134975198,1150.298096137797,1140.1042831770114,1144.1401836289044,49.63762303308128,13.737703984097996,80.92377946737683,1514006.85,1768605753.0,1260.0,1060.0,-0.2429934458448947,0.2915112046946293,0.0088105726872247,-0.0086580086580086,1155.0,1.4297422944469116,1261.1637564633122,1159.75,1058.3362435366878,0.4272781104142611,0.1748889958410212,54.54545454545455,46.212121212121325,1117.0,1141.5,5343410.0,7950911.35,-58.62068965517241,-5.390126865181218,46.79063496313543,1143.0,1102.5,89332.1238333333,True,-0.0184489848789158,-220612.0,0.0,0.0,0.0,-3441.0,0.0,0.0272595575661406,0.0,0.0,0.2086,0.0512,0.0,67.52,0.02,0,False,0,False,False,True,False,0.8181151888447532,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1.0,False,6,True,False,478.1811518884475,22.2,False,True,False,True,"above_ema60, market_above_ma60, avoid_chase, liquidity_ok, stronger_than_market, above_ichimoku_cloud",open_high_close_low,close_below_ema20,,,,,,,
2026-06-12,60.2,60.8,59.5,59.5,287878,17254472,6776,展碁國際,,0.4640084553977388,0.441496707275487,0.0225117481222518,59.49675692560656,58.84744008221795,57.83780148556166,50.87379045635567,11.23371575282052,1.701572944204509,460687.1,27425330.8,61.3,58.5,0.2999682408490732,-0.1022858308553685,-0.0277777777777777,0.0,59.5,0.9283994104377056,61.99780654407059,59.23500000000004,56.47219345592948,0.5479584791357721,0.0932829085530701,44.89795918367348,46.93877551020463,60.03999999999978,60.389999999999965,39382076.0,39209967.15,-54.00000000000006,42.76729559748444,65.77679919521168,58.225,62.75,89332.1238333333,True,-0.0184489848789158,-9840.0,0.0,0.0,0.0,8000.0,2.0,-0.0093287928988619,0.0,0.0,0.5206,0.006,0.0,2.32,0.04,0,False,0,False,False,True,True,0.6248883461247342,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.0,False,6,False,False,401.2488834612473,10.4,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",,,,,,,,,
2026-06-12,475.0,490.5,470.0,481.5,2703732,1298969717,6789,采鈺,,-12.10976354103832,-0.9211406820852932,-11.188622858953028,511.7246378192876,477.09915756812063,414.26890364385497,43.2512782626123,20.115317469933668,32.45147544798427,3813500.7,2011062640.8,587.0,455.0,-0.7573289001496536,0.9762538106563516,-0.0614035087719297,0.0582417582417582,455.0,0.8143396853025738,581.5463698672836,520.6,459.6536301327165,0.1792261779894033,0.2341389545420037,35.08064516129032,16.26344086021466,476.0,502.6,101584921.0,106985682.2,-68.47826086956522,-109.42649967040194,26.994213822778065,522.625,456.5,89332.1238333333,True,-0.0184489848789158,460798.0,3.0,-2000.0,0.0,9416.0,1.0,-0.0429545238930139,0.0,0.0,0.1614,0.0523,0.0,3.76,0.57,0,False,0,False,False,True,True,0.7089895119201105,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,False,8,False,False,582.0898951192012,11.2,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, kd_golden_cross",,close_below_ema20,,,,,,,
2026-06-12,67.0,68.0,66.1,67.3,105287,7083551,6792,詠業,,1.6554408332756907,2.398669781458355,-0.7432289481826642,67.02794774541378,62.8458952888329,59.956050240983245,52.738117060017295,37.250137637241245,3.048868417963289,210854.85,14583630.4,72.8,65.2,0.2672441094398796,0.405085817654589,-0.0755494505494505,0.0322085889570551,65.2,0.6017120863491119,74.0332565442511,68.15499999999993,62.27674345574876,0.4272743547713898,0.1724967073362535,36.55913978494621,16.56348430541948,67.03999999999978,68.98999999999978,3714723.0,3401389.0,-73.01587301587303,-31.564625850340047,55.3895344821238,58.575,61.1,89332.1238333333,True,-0.0184489848789158,26000.0,6.0,0.0,0.0,5000.0,1.0,-0.0571004656705346,0.0,0.0,0.1629,0.0595,0.0,2.15,0.19,0,False,0,False,False,True,True,0.4993340205359279,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,-1.0,False,9,True,False,684.9933402053592,6.8,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,,,,,,,,
2026-06-12,1805.0,1855.0,1745.0,1825.0,1758662,3179146875,6805,富世達,,-6.760119287088628,9.00719197666725,-15.76731126375588,1883.6017852986029,1844.4161941584773,1712.542606609989,46.91564596303309,15.67032860195372,138.9108607652189,1999427.05,3825698183.25,2190.0,1750.0,0.4528866565100393,-0.0095064772823757,-0.0641025641025641,0.0428571428571429,1750.0,0.5010891969189777,2141.134025429681,1865.0,1588.8659745703185,0.4275714031659852,0.2961222792811598,23.68421052631579,11.40350877192941,1835.0,1950.5,159394637.0,157451667.85,-76.3157894736842,-33.71234789547185,60.16732558701566,2010.0,1867.5,89332.1238333333,True,-0.0184489848789158,-532479.0,0.0,742000.0,2.0,8845.0,2.0,-0.0456535792236482,0.0,0.0,0.3722,-0.1277,0.0,18.54,-2.35,0,False,0,False,False,False,True,0.8795829785337754,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,-1.0,False,8,False,False,563.7958297853377,12.1,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, mfi_strong",,close_below_ema20,,,,,,,
2026-06-12,85.8,87.4,85.2,86.5,402110,34793250,6799,來頡,,-1.268841578530484,1.6309242538441504,-2.8997658323746345,94.575647367005,90.87938228980568,88.04979972888411,38.70575491876673,34.340086599309096,5.615745137283532,1226697.9,126852467.3,111.5,83.8,-0.6842702651125379,0.5139864356372401,-0.1082474226804123,0.0322195704057279,83.8,0.3862478008261624,115.7279070681895,98.35499999999992,80.98209293181037,0.1588078220453133,0.3532694233783656,20.45454545454547,9.686724288494588,86.95999999999985,94.47999999999992,5452733.0,9703599.3,-85.36585365853657,-106.53774119081824,56.88268089757617,88.05,83.3,89332.1238333333,True,-0.0184489848789158,56000.0,1.0,0.0,0.0,-2082.0,0.0,-0.0897984378014964,0.0,0.0,0.0288,-0.0889,0.0,9.02,-0.47,0,False,0,False,False,False,True,0.3277987188206648,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.0,False,6,False,False,403.2779871882066,9.7,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong",,close_below_ema20,,,,,,,
2026-06-12,4.04,4.04,4.04,4.04,1017036,4108780,6806,森崴能源,,-3.713496216472265,-4.067870432792972,0.3543742163207071,8.224373327616291,18.580334895935906,29.03416030584615,31.90654383687047,30.99666403825202,1.4648489516517091,2369505.7,15320036.15,15.6,4.48,-5.407639486818525,,-0.2836879432624113,-0.0982142857142858,4.48,0.2894612494739564,12.87877174650625,7.568999999999869,2.2592282534934887,0.1676881635899122,1.4030312449482023,0.0,0.0,4.861999999999898,5.82599999999984,-16866301.0,-24027024.7,-100.0,-112.51020077246758,76.50419532009501,25.2125,32.325,89332.1238333333,True,-0.0184489848789158,0.0,0.0,0.0,0.0,0.0,0.0,-0.2652389583834954,0.0,0.0,0.0817,-0.2625,0.0,2.39,0.08,0,False,3,False,False,False,False,0.4292186340805172,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.0,False,5,False,False,359.2921863408052,30.0,False,True,True,True,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",,"close_below_ema20, close_below_swing_low",,,,,,,
2026-06-12,545.0,545.0,495.5,497.0,2174862,1112901225,6830,汎銓,,-56.10978539055702,-32.35582613384376,-23.75395925671326,635.695901024468,623.8053300909576,509.51572098471365,32.05321326863863,18.929445896456464,56.409063923041685,2143124.75,1410712363.75,787.0,499.5,-2.0013588922470777,0.4612890884277595,-0.203525641025641,-0.0349514563106796,515.0,1.386961162746761,830.8095130918882,658.575,486.3404869081119,0.0309447650779527,0.5230520839445414,9.23076923076923,9.16035048110522,524.5,598.05,79245735.0,88948556.6,-93.12320916905443,-144.80528273631722,32.50949913568547,751.625,606.25,89332.1238333333,True,-0.0184489848789158,-160140.0,0.0,0.0,0.0,-13.0,0.0,-0.1850766561467252,0.0,0.0,0.1942,0.0252,0.0,7.0,1.97,0,False,0,False,False,False,True,1.0148088672859572,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,False,4,True,False,280.1480886728596,17.3,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",open_high_close_low,"close_below_ema20, close_below_swing_low",,,,,,,
2026-06-12,748.0,755.0,721.0,727.0,702280,515894085,6831,邁科,,33.69423591986947,48.25377191538914,-14.559535995519669,718.3571809352884,591.0606061203359,468.7937692711704,54.47638519440708,29.44735730816584,54.26454810715167,1228888.9,911473099.75,820.0,686.0,-0.2921207282581742,1.5804637378512472,-0.0162381596752367,0.011126564673157,719.0,0.9799386444377064,823.7173056354073,750.9,678.0826943645926,0.3358906595661058,0.1939467455997,49.13793103448276,43.381345080675,733.6,730.2,54395275.0,53983641.45,-68.33333333333333,-29.07745175786436,46.77325907902924,501.75,422.25,89332.1238333333,True,-0.0184489848789158,-109000.0,0.0,133000.0,2.0,19.0,1.0,0.0022108252036791,0.0,0.0,-0.1076,0.5497,0.0,13.43,0.45,0,False,0,False,False,True,True,0.5714755825363872,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,-1.0,False,11,True,False,815.7147558253639,19.0,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, above_ichimoku_cloud",open_high_close_low,,,,,,,,
2026-06-12,82.0,84.1,79.5,84.1,12970294,1076400944,6834,天二科技,,7.312357923820215,7.782751976888886,-0.470394053068671,69.37824008245788,53.90125493989414,44.55141756808234,66.97500462743406,44.58795546463653,6.652112885537109,3698092.5,259706245.0,81.9,68.2,1.2104213212642072,1.8829042410155,0.2014285714285713,0.099346405228758,76.5,2.369839028883693,87.35042802208851,71.5800000000002,55.80957197791189,0.8969454723252941,0.4406378324137543,100.0,68.02030456852783,74.76000000000022,74.33000000000011,114986351.0,92349689.8,-4.090909090909117,128.10073135791296,87.59892522676193,37.7625,34.925,89332.1238333333,True,-0.0184489848789158,-1086357.0,0.0,0.0,0.0,-87174.0,0.0,0.2198775563074871,0.0,0.0,0.5867,0.059,0.0,14.14,-2.07,0,False,0,False,False,True,True,3.5072930166024783,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,True,False,-1.0,False,14,True,False,1120.072930166025,81.9,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,,,,,,,,
2026-06-12,36.75,36.75,36.45,36.45,64838,2370632,6835,圓裕,,-0.4432503588000571,-0.2230101944972806,-0.2202401643027765,37.73437984336353,38.2588632102451,38.63090027852893,40.2175743820094,11.849368501891709,1.153740512694552,428265.65,16454743.35,39.3,36.25,-0.2596600764231161,-0.0227619233964003,-0.054474708171206,0.0055172413793105,36.25,0.2149426185339431,39.72119459616062,38.01500000000006,36.30880540383949,0.0413770493934979,0.0897642823180619,11.475409836065632,7.192139979025039,36.84000000000051,37.46000000000022,5246523.0,5043838.5,-89.39393939393933,-171.0727969348658,48.9702782232355,38.65,39.0,89332.1238333333,True,-0.0184489848789158,-30000.0,0.0,0.0,0.0,0.0,0.0,-0.0360257232922901,0.0,0.0,-0.1929,-0.1935,0.0,6.07,-0.42,0,False,0,False,False,False,False,0.1513966856786202,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,False,4,False,False,216.5139668567862,6.8,False,True,False,True,"market_above_ma60, avoid_chase, kd_golden_cross, obv_uptrend",,close_below_ema20,,,,,,,
2026-06-12,82.0,82.0,81.4,81.6,61809,5052044,6486,互動,,-0.5502532617474287,-0.61514300920929,0.0648897474618612,82.27316979378307,83.26732200613276,82.58973086432069,42.71968894737202,21.42589043556209,1.2207357210247622,126786.95,10360947.65,83.2,81.1,0.0550979150913671,-0.1116677947377588,-0.0192307692307693,0.0049261083743841,81.2,0.5441377338712239,83.30506802566315,81.83499999999985,80.36493197433656,0.4200717259686587,0.0359276110628288,30.76923076923056,19.230769230768903,81.69999999999928,82.26999999999971,2781182.0,2744938.7,-58.06451612903246,-17.137416693113977,43.519358180622,87.375,84.69999999999999,89332.1238333333,True,-0.0184489848789158,13932.0,1.0,0.0,0.0,-42.0,0.0,-0.0007817843518534,0.0,0.0,-0.2426,0.2385,0.0,0.0,0.0,0,False,0,False,False,False,True,0.4875028541975337,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,False,6,False,False,364.8750285419753,9.6,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend",,close_below_ema20,,,,,,,
2026-06-12,850.0,864.0,850.0,864.0,1555908,1341906460,6488,環球晶,,36.37052684085131,54.11753606682094,-17.747009225969627,813.7931168107041,692.4230223299559,595.17706310631,56.65974068375574,22.368983170299625,63.510207454057024,6111577.2,5268759181.35,1015.0,768.0,0.9555270682440028,1.4263598510224775,0.0653514180024661,0.0992366412213741,786.0,0.3949317813493473,1032.9646230311344,823.1,613.2353769688656,0.5974437697246675,0.5099371231469673,56.540084388185655,29.706909849825024,799.2,851.7,247867566.0,241761618.3,-56.774193548387096,25.100348189003373,80.73929816680635,631.75,600.0,89332.1238333333,True,-0.0184489848789158,147549.0,3.0,0.0,0.0,13606.0,6.0,0.083800402881382,0.0,0.0,-0.033,0.0198,0.0,0.0,0.0,0,False,0,False,False,True,True,0.2545837104045744,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,-1.0,False,13,False,False,997.5458371040456,31.1,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,,,,,,
2026-06-12,57.9,59.8,57.3,57.9,536504,31311479,6494,九齊,,0.3162646081127604,0.6129025086668417,-0.2966379005540812,55.53897497234342,52.57508113269309,48.3260364755208,56.69920503031344,26.32783339585095,2.999949200817321,381214.3,21569939.0,59.1,51.0,-0.0238627181598784,0.3785306086956503,0.0247787610619469,0.0247787610619469,56.5,1.9026939748089853,61.195382565314674,56.00000000000009,50.80461743468551,0.682854676832144,0.1855493773326633,78.65168539325843,51.56445068664228,53.87999999999992,55.490000000000144,13736579.0,11732427.1,-39.65517241379311,68.89352818371633,73.29609889993814,53.5375,50.125,89332.1238333333,True,-0.0184489848789158,115873.0,3.0,0.0,0.0,0.0,0.0,0.0432277459408628,0.0,0.0,0.7943,0.016,0.0,0.0,0.0,0,False,0,False,False,True,True,1.4073553903932776,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0,False,11,False,False,879.0735539039327,29.9,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,,,,,,
