date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,expected_hold_days,momentum_decay_signal,estimated_sl_days,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason,sector_rs,sector_rs_rank,market_rs_rank,sector_breadth_60,sector_vol_zscore,is_sector_leader,sector_stock_count,grade
2026-07-22,12.65,12.9,12.65,12.7,602750,7690625,6164,華興,,-0.1204305159504475,0.1993624216950288,-0.3197929376454763,13.608710892576392,13.214945204066572,12.703164276456404,43.24242591115679,22.526006175200195,0.8856656321717105,2597192.2,38954260.9,17.4,12.4,-0.32645557365162,0.3075725904977568,-0.0863309352517986,0.0079365079365079,12.6,0.2421656698656346,16.597135839043027,13.979999999999997,11.362864160956963,0.2554578595224858,0.3744114218945683,15.384615384615383,10.604395604395298,12.819999999999984,13.614999999999965,3171351.0,11492194.55,-90.3846153846154,-81.73671199011135,30.39927570315536,12.8125,12.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2804,0.2065,0.0,7.66,-1.04,0,False,0,False,False,False,True,0.2320775489776998,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,0.0,37.00787401574803,0.0,-1.5074680541722951,False,False,False,True,False,False,False,-1.0,False,4,True,False,264.23115883970945,,3,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",long_upper_shadow,close_below_ema20,-71.8,26.5,30.0,32.9,-0.84,False,249,X
2026-07-22,50.1,50.3,49.55,49.7,289037,14428561,6165,浪凡,,0.3989374677914341,0.4338901817341435,-0.0349527139427093,49.69596692424928,48.93431853862021,48.63771580112564,51.13380150453028,16.08183069588986,1.4123448445290243,631603.25,31682974.3,52.0,49.5,0.3870893203094788,-0.045699761988503,-0.0235756385068761,-0.005005005005005,49.95,0.5328847656977839,52.553505361080376,49.38249999999998,46.21149463891958,0.5500629869468036,0.1284262789887267,21.87500000000007,24.879807692307924,49.990000000000144,50.325,6113394.0,7199676.3,-56.140350877192944,16.835413232870014,60.006050379131175,49.45,49.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1844,0.1933,0.0,18.7,0.14,0,False,0,False,False,True,True,0.4576243076646613,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,0.0,4.62776659959758,0.0,-0.4276175617468294,False,False,False,False,False,False,False,-1.0,False,4,False,False,269.4448323356847,,3,True,3,True,False,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, mfi_strong",,macd_death_cross,17.8,72.7,31.6,9.1,-0.37,False,11,D
2026-07-22,137.5,145.0,137.0,145.0,2591426,371784008,6166,凌華,,-0.03324594758746,0.5040470030821199,-0.5372929506695799,132.78322676803523,121.153375846784,103.75622867755312,60.13748173920311,26.877376410769173,9.383482942178423,1711450.15,232354224.35,156.5,119.5,-0.6335053635549482,0.8647999947807584,0.1196911196911196,0.0984848484848484,132.0,0.6186500247290406,150.9215697632154,134.525,118.12843023678462,0.8194265676074505,0.2437698533836146,100.0,66.66666666666667,128.9,131.1,75013467.0,74916200.25,-0.0,78.60824742268039,41.64317645737845,124.775,102.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2589,0.0471,0.0,21.58,0.19,0,False,0,False,False,True,True,1.5141697232607096,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-20.0,-12.0,7.931034482758621,0.0,0.0043261493359971,False,False,True,False,False,False,False,-1.0,False,8,False,False,548.1936110246392,,3,False,3,False,False,False,False,"ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, above_ichimoku_cloud",,,134.7,76.3,87.2,46.4,0.37,False,97,D
2026-07-22,24.7,25.5,24.4,25.1,2656394,66536125,6168,宏齊,,-1.0283007659135777,-0.3553173115422018,-0.6729834543713759,27.33949357890395,27.28889397636964,25.710295601444503,41.14603601437014,23.46884629627201,1.846607521711356,6421809.8,204175848.45,35.5,23.6,-1.6155726308951217,0.1233455774637359,-0.0905797101449275,0.0393374741200829,24.15,0.1595879667458078,34.45764287088906,28.70500000000002,22.95235712911097,0.1866657568608216,0.4008112085622043,26.17449664429533,15.05095699726553,24.870000000000072,26.620000000000164,349694569.0,359501441.4,-76.5060240963855,-113.96441758979527,32.37658849292394,27.0875,27.725,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0673,0.1201,0.0,3.32,-0.81,0,False,0,False,False,False,True,0.4136519272183988,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,10.0,12.0,41.43426294820716,0.0,-0.1878596914552816,False,False,False,False,False,False,False,-1.0,False,5,False,False,338.8822029747206,,3,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",,close_below_ema20,2.9,51.8,51.0,32.9,-0.53,False,249,D
2026-07-22,90.6,91.2,90.6,91.1,17472,1590731,6183,關貿,,0.1712875026630769,0.0052860570033621,0.1660014456597147,90.50611080754976,91.04699827399082,92.19002261350528,55.855389829184965,13.256902723152624,1.1828367708746703,31392.0,2832073.65,91.4,90.0,0.0997260428502111,-0.0476258806869085,0.0022002200220021,-0.0010964912280703,91.2,0.5432180737601283,91.55146145813728,90.225,88.8985385418627,0.8298248865929122,0.0294034127600396,75.7575757575755,69.69696969696936,91.04000000000016,90.68000000000028,-796057.0,-925879.75,-24.242424242424505,123.82739212007112,68.82816937336767,90.175,91.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0745,0.0922,0.0,1.11,0.01,0,False,0,False,False,True,False,0.5565749235474006,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,-10.0,-12.0,0.3293084522502869,25.0,0.4691734698653121,False,False,False,False,False,False,False,-1.0,False,5,False,False,344.19583087385774,,3,True,3,False,False,False,False,"rsi_strong, market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",,,8.2,55.4,53.0,32.9,-0.29,False,249,D
2026-07-22,86.0,89.3,86.0,87.4,5303105,463095365,6176,瑞儀,,-2.064451619338925,-2.02509370984059,-0.0393579094983351,88.49274428081928,93.68602239135627,100.67915046446812,44.49461965912173,18.68593683895313,2.953772446691992,5839556.05,517478337.6,92.0,83.1,-0.1987050755119149,-0.3605144974407066,-0.0090702947845804,0.0318772136953955,84.7,0.6320307062008367,93.05590349668395,88.31000000000003,83.56409650331611,0.4041278440832326,0.1074828104786303,51.08695652173915,25.54424563541033,85.65999999999913,87.57999999999956,-69674703.0,-67465837.9,-56.88073394495407,-29.38634399308487,45.41975208798844,97.925,101.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.1503,0.004,0.0,35.22,-0.45,0,False,0,False,False,False,False,0.9081349600197776,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5.263157894736835,0.0,-0.0480158516733511,False,False,False,False,False,False,False,-1.0,False,3,False,False,128.50515938011756,,3,False,3,False,True,False,True,"market_above_ma60, avoid_chase, liquidity_ok",,close_below_ema20,-183.2,10.2,3.7,25.4,0.43,False,59,D
2026-07-22,47.95,50.0,47.95,49.3,794082,39094532,6189,豐藝,,-1.0785106189011984,-0.7329006187479051,-0.3456100001532932,50.08052926984861,50.308221707448055,49.82960684347255,45.86844372351352,15.542871474614603,1.833908555677947,1001802.8,51187315.05,53.7,46.95,-0.4517897397923197,0.0796566313640905,-0.0060483870967742,0.0357142857142855,47.6,0.2655329555390726,54.2020638154261,50.35500000000011,46.50793618457412,0.3628824409189984,0.152797689024962,57.40740740740732,30.66859539470716,48.05,49.00500000000011,20187134.0,22082001.5,-58.66666666666674,-60.95025983667402,25.425147280220955,52.35,50.45,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0449,-0.0371,0.0,7.31,-0.12,0,False,0,False,False,False,True,0.7926530051622934,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,8.924949290060864,0.0,-0.2159361721630343,False,False,False,False,False,False,False,-1.0,False,4,False,False,235.33529598566653,,3,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",,close_below_ema20,-120.2,26.7,21.9,26.7,-0.1,False,30,D
2026-07-22,91.0,92.4,90.7,91.0,2758970,251898003,6191,精成科,,-2.409047050378561,-0.7434686144255986,-1.6655784359529624,97.27617530840304,99.07811983529116,101.27958735972278,38.54199377184928,24.77230108828555,4.899242460989715,12813811.75,1344496631.7,110.0,89.2,-0.7748945454431007,0.0178675137120452,-0.0608875128998968,0.0055248618784531,90.5,0.2296216932289258,112.54940097588415,99.92500000000018,87.30059902411621,0.1465178816385288,0.2526775276634265,34.977578475336315,31.13550045843173,90.94000000000014,95.5800000000003,810983403.0,804510840.9,-74.25742574257427,-102.92284118055744,48.06678048311464,96.575,102.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1028,0.045,0.0,3.48,-0.16,0,False,0,False,False,False,False,0.2153122001343589,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,12.0,20.87912087912088,0.0,0.1589741375947297,False,False,False,False,False,False,False,-1.0,False,5,False,False,366.0608116524804,,3,False,3,False,True,False,True,"market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend",,close_below_ema20,30.1,63.1,60.3,32.9,-0.87,False,249,X
2026-07-22,117.0,118.0,115.5,115.5,140545,16332430,6192,巨路,,-1.688225983267202,-1.3284598859850418,-0.3597660972821601,118.99413162031696,120.97703205408077,119.45885874190988,40.84760896162837,24.904509207895096,3.05802961318156,188227.55,22522164.1,123.0,114.5,-0.2517590441993683,-0.0950299640172448,-0.0414937759336099,-0.0085836909871244,116.5,0.3964691812715346,124.23286382647984,119.5,114.76713617352016,0.0774228726357551,0.0792111100666082,27.77777777777778,27.777777777777374,116.4,118.1,9626921.0,9931191.1,-73.6842105263158,-130.22941970310376,53.20449698540368,125.125,125.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1694,0.2616,0.0,24.81,-0.05,0,False,0,False,False,False,True,0.7466760312185969,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,25.0,6.493506493506493,0.0,-0.2120400267638024,False,False,False,False,False,False,False,-1.0,False,5,False,False,384.92227999102033,,5,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, mfi_strong",,close_below_ema20,83.9,77.8,64.9,22.2,0.07,True,9,D
2026-07-22,554.0,561.0,545.0,548.0,1322410,727974855,6196,帆宣,,7.834793633276149,14.098221270843778,-6.263427637567629,548.2252863992087,495.5144111049022,427.3698517211648,51.43896741497369,19.71191534698085,33.61164139246879,1944995.65,1086427098.25,590.0,518.0,-0.0453499829459189,0.7444307627846221,-0.0632478632478632,0.0148148148148148,540.0,0.657035544841483,596.0903224217898,555.15,514.2096775782102,0.4126777761257382,0.1474928304846971,46.36363636363637,34.84848484848529,547.6,550.8,152474322.0,149852310.05,-53.63636363636363,-20.96436058700165,49.01676367704669,489.375,411.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.2099,0.0892,0.0,17.51,0.17,0,False,0,False,False,True,True,0.6799038342322257,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,7.664233576642336,0.0,0.3434968195031048,False,False,True,False,True,False,False,-1.0,False,6,True,False,415.92100017635954,,3,True,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, above_ichimoku_cloud",open_high_close_low,close_below_ema20,79.9,74.3,69.8,32.9,-0.08,False,249,D
