date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-05-29,224.0,224.5,220.5,224.5,1577735,353656960,6862,三集瑞-KY,,6.242114007918985,0.7392246726755151,5.50288933524347,183.4096021178791,180.72536150574672,177.39067206701546,70.90231121800625,14.77322156782297,13.347334092056371,1304827.5,239970035.7,204.5,161.0,0.8127836833261965,-0.1236738314995155,0.1878306878306879,0.097799511002445,204.5,3.386180550328449,209.20026849527304,177.775,146.34973150472695,1.2434304023055252,0.353539794631113,100.0,88.88888888888869,31637426.0,24473313.5,-0.0,269.6462927334615,78.61728192545506,189.625,197.75,84981.37599999997,True,0.0583517947481986,58967.0,8.0,0.0,0.0,83720.0,2.0,0.1294788930824892,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.2091521676236898,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,-1,False,12,True,False,907.0915216762368,40.0,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,
2026-05-29,109.5,111.0,109.0,109.5,97994,10734950,6863,永道-KY,,2.647281896789764,3.0562377489863986,-0.4089558521966348,108.4907527379293,105.17733117103802,110.16941479907469,53.83183009307823,26.65668259233914,4.320422500258463,165048.25,18310197.8,118.5,106.0,0.3812310960717621,0.4187623107807422,-0.0045454545454545,0.0,109.5,0.8469802510287281,118.6941215815165,109.075,99.45587841848352,0.5220914142938297,0.1763762838692,52.63157894736842,58.69883040935687,-3060066.0,-3397743.3,-70.58823529411765,8.869711135083158,51.70335612341786,97.275,102.8,84981.37599999997,True,0.0583517947481986,-9920.0,0.0,0.0,0.0,-815.0,0.0,-0.0628972492936531,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,0.5937294094302726,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,7,False,False,480.93729409430273,5.9,False,False,False,False,"above_ema60, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-05-29,84.5,86.0,83.2,86.0,799707,67594854,6869,雲豹能源,,-0.8246922591054044,-1.521249146657118,0.6965568875517136,83.46563414594898,88.42866240212348,95.91722101894553,54.34177874844952,20.746338557200485,3.3385306606685257,871972.35,72864636.75,87.5,77.2,-0.1719889992147413,-0.4474152271190353,0.0656753407682775,0.0311750599520383,83.4,1.1576597209188826,89.06051040304811,83.30500000000029,77.54948959695247,0.7341234583272211,0.1381792306115551,75.6302521008403,63.02521008403407,-22343789.0,-23996854.25,-24.3697478991597,55.0140784058915,53.7478292637303,88.975,100.2,84981.37599999997,True,0.0583517947481986,248020.0,1.0,0.0,0.0,27641.0,1.0,0.0073235460200788,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,0.9171242643187024,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,7,False,False,524.171242643187,14.4,False,False,False,False,"market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong",,
2026-05-29,91.1,91.1,88.6,89.1,2147894,191509517,6873,泓德能源,,-0.2071446895349709,-0.677768563580037,0.4706238740450661,88.56250576423813,92.32506832839812,102.37035266393367,50.508375682060766,13.9336585404552,3.9248232682718345,741539.65,65926369.7,94.1,82.7,-0.1862452379015637,-0.2015033749627655,0.0194508009153315,-0.0077951002227172,89.8,0.9144964300176376,95.11805833834488,88.80999999999986,82.50194166165484,0.5229864709903919,0.1420573885450969,53.78787878787873,62.373737373737335,-18577547.0,-16831548.35,-46.21212121212127,18.59099804305259,38.55740780446195,89.525,101.5,84981.37599999997,True,0.0583517947481986,-62328.0,0.0,0.0,0.0,1365.0,1.0,-0.038900993832867,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,2.896532909602339,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,238.9653290960234,46.2,False,False,False,False,"volume_break, market_above_ma60, avoid_chase, liquidity_ok",,
2026-05-29,34.8,35.0,34.5,34.5,61201,2122258,6887,寶綠特-KY,,-1.961493330005034,-2.5408696203909056,0.5793762903858717,34.20713644831339,40.03059121936796,47.040600696182125,49.1876595878098,13.684534583927046,4.348540080942169,63055.0,2201358.35,39.95,0.0,,,0.0162002945508099,-0.0086206896551723,34.8,1.3563835859500115,50.877610099347095,34.33000000000011,17.78238990065313,0.5051366934251913,0.9640320477335816,96.91011235955057,94.05989995726787,-2662146.0,-2464922.85,-12.325285895806864,4.242744635571234,25.88558403516906,43.5,50.65,84981.37599999997,True,0.0583517947481986,0.0,0.0,0.0,0.0,0.0,0.0,-0.0421515001973886,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,0.9705970977717864,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,2,False,False,99.70597097771788,20.1,False,False,False,False,"market_above_ma60, avoid_chase",,
2026-05-29,37.35,38.5,37.35,38.0,19125,730822,6908,宏碁遊戲-創,,-1.1442288308636392,-1.3811759729900557,0.2369471421264162,39.008718332997645,44.39294032199487,49.76583468611996,37.91384365995249,12.389692234498872,1.0320010836340647,19348.55,755442.6,41.1,37.35,-0.3887340942912036,-0.9498573088675386,-0.0078328981723236,0.0174029451137884,37.35,3.884467517202537,41.10802216255341,39.05500000000002,37.00197783744664,0.2430617118404855,0.1051349206274936,48.000000000000114,46.4102564102565,-1046450.0,-1025803.75,-66.19718309859151,-92.5559947299079,54.61243573918468,47.0625,54.025,84981.37599999997,True,0.0583517947481986,11000.0,6.0,0.0,0.0,-1000.0,0.0,-0.0661846929205223,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,0.988446162632342,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,5,False,False,339.8844616263234,4.1,False,True,False,True,"market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross, mfi_strong",,close_below_ema20
2026-05-29,51.9,55.1,51.8,53.5,863093,46298960,6909,創控,,-0.588548777843755,-0.2782378217592174,-0.3103109560845376,54.092998771079046,52.0834267559892,48.857733161983234,48.463209074375456,14.24278613836858,3.2763924440471497,1061283.75,59396745.55,61.6,50.5,-0.620115609630238,0.5471481487637873,-0.0037243947858474,0.0428849902534114,51.3,0.5904627150027079,60.08031875212136,54.59000000000015,49.09968124787893,0.4007343608621068,0.2011474171870747,56.52173913043477,43.47826086956472,47407076.0,46808780.85,-61.000000000000014,-40.19527329135837,46.47179381416975,57.675,54.25,84981.37599999997,True,0.0583517947481986,193252.0,1.0,0.0,0.0,0.0,0.0,-0.062076189534046,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.813253759892206,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,7,False,False,433.13253759892206,9.2,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, obv_uptrend",,close_below_ema20
2026-05-29,18.1,18.15,17.7,17.95,47033,844980,6916,華凌,,-0.1375132629568476,-0.1633788832712999,0.0258656203144523,18.01624924802399,18.186646272003,18.346552559903312,48.27432079558294,19.16377426013604,0.5973483363944065,43923.6,786379.85,18.8,16.85,-0.2781340140930509,0.0103433122736242,0.0084269662921347,-0.0027777777777777,18.0,0.6782421924540728,19.188303095875145,18.04000000000001,16.891696904124874,0.4608117402437984,0.127306329919638,48.88888888888879,50.37037037037044,8012575.0,8168087.6,-51.11111111111121,-19.953952417497927,32.3335013997702,18.6375,18.5,84981.37599999997,True,0.0583517947481986,3000.0,2.0,0.0,0.0,0.0,0.0,-0.0499248284560638,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,1.070791100911583,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,2,False,False,100.70791100911585,6.4,False,True,False,True,"market_above_ma60, avoid_chase",,close_below_ema20
2026-05-29,75.6,76.0,74.2,76.0,30513,2300069,6921,嘉雨思-創,,-2.3236915454977094,-1.5620379530012551,-0.7616535924964543,79.67453766868634,79.34267312122024,75.65404848097735,41.24201487501678,17.479520481903997,3.4943491945560528,54401.85,4471419.8,93.0,75.0,-1.165159305859096,0.2674134921542348,-0.0281329923273657,0.0133333333333334,75.0,0.7719891537818148,94.18518529164564,81.29999999999995,68.41481470835427,0.2943374549904108,0.3169787279617636,34.99999999999991,26.75213675213657,-827898.0,-628098.25,-78.12500000000004,-70.621961376799,27.257996694626783,86.275,84.8,84981.37599999997,True,0.0583517947481986,-8000.0,0.0,0.0,0.0,-2854.0,0.0,-0.0864847870755644,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,0.5608816611935072,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,235.60881661193508,6.9,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, kd_golden_cross",,close_below_ema20
2026-05-29,78.0,78.2,77.1,77.6,161492,12521386,6923,中台,,-1.1774274708598966,-0.988494655522642,-0.1889328153372547,79.5883263672597,82.88811986854554,87.02463415483868,39.38622561399512,21.36545596436825,2.238216845733949,214947.85,17376516.6,85.8,76.9,-0.4653869940390214,-0.0945925833550101,-0.0202020202020203,-0.0025706940874036,77.8,0.5632304940326516,85.237583250412,80.17000000000007,75.10241674958814,0.2464274514097848,0.1264209367696625,41.666666666666565,49.30555555555535,-4338454.0,-3997924.2,-72.60273972602744,-76.66181465308118,41.376380384300106,81.2,85.35,84981.37599999997,True,0.0583517947481986,45000.0,1.0,0.0,0.0,999.0,3.0,-0.0785538149502189,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,0.7513078172217121,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,257.5130781722171,4.3,False,True,False,True,"market_above_ma60, avoid_chase, adx_trending, dealer_buy_3d",,close_below_ema20
