date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-15,95.4,95.5,91.6,91.7,5166645,477031476,1582,信錦,,-2.338047269765269,0.4198142150239287,-2.757861484789198,100.7357551135878,97.34082843493618,89.83166044423129,40.67606093309141,24.17302933352085,6.940708134154251,10217768.35,1137582612.65,119.5,88.5,-1.3806400202201916,0.1602240404951428,-0.0709219858156028,-0.0337197049525817,94.9,0.4422243944000618,126.18332626998136,106.52000000000024,86.85667373001915,0.1231563318301564,0.3691950107018598,18.076923076923087,17.556006795137364,91.64000000000088,99.14000000000053,-38319512.0,-16533950.15,-86.94444444444443,-110.92934486250677,42.95602748194516,95.225,89.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.24,0.18,0,False,0,False,False,False,True,0.5056529785195218,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,5,False,False,300.0565297851952,,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending",,close_below_ema20
2026-06-15,10.7,11.1,10.7,11.05,589813,6471831,1471,首利,,-0.0753922890052845,-0.0647439524928756,-0.0106483365124088,11.063237512682852,11.312529267968698,11.170850575735246,49.10456451536218,15.91330354901254,0.5219716270398596,1065493.95,12008026.7,12.25,10.6,0.3726852301587267,-0.3423865630629699,0.0,0.0327102803738319,10.7,0.4992958150773687,12.212036487036482,10.965000000000009,9.717963512963536,0.5340807991119774,0.2274576355743679,37.83783783783791,22.368710173588624,10.85,11.25,13634734.0,15527095.9,-58.69565217391301,-0.12007684918388,50.74664815777326,11.975,12.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.87,-0.28,0,False,0,False,False,False,True,0.5535582815838608,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,False,5,False,False,305.5355828158386,,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, kd_golden_cross, mfi_strong",,close_below_ema20
2026-06-15,49.35,51.3,48.95,49.85,944799,47358064,1569,濱川,,-1.3866960813315217,-1.1986157213392463,-0.1880803599922753,51.08624942664712,52.819865936534086,53.619584548573386,43.95913008730126,13.745613624963887,2.446436624571224,1031047.4,52707397.85,54.3,47.55,-0.2907838120269905,-0.0411743924946703,0.0080889787664306,0.0267765190525233,48.55,0.5526091541250258,54.288192278933,50.97000000000007,47.65180772106714,0.3312334087583012,0.1302017766895398,40.641711229946566,27.80748663101561,48.94999999999963,50.479999999999926,58071818.0,57913053.85,-59.35828877005344,-55.31372290375055,48.55850287337082,59.3875,57.150000000000006,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0079,0.1393,0.0,0.0,0.0,0,False,0,False,False,False,False,0.9163487537042428,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-1,False,4,True,False,234.16348753704244,,False,True,False,True,"market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend",long_upper_shadow,close_below_ema20
2026-06-15,23.45,23.55,23.2,23.2,426995,9941519,1529,樂事綠能,,0.2076254817127711,0.0848244289365198,0.1228010527762513,22.56893936836953,22.787583959739887,22.925566314613835,54.611311234806216,20.4325650014592,1.0029345515140486,1400199.05,32435343.4,24.65,22.0,0.6607641772552187,-0.2254057673138369,0.0497737556561084,0.0043290043290042,23.1,0.5898900672229702,24.510814831727725,22.24000000000001,19.969185168272293,0.7113778689893417,0.2042099668819887,45.263157894736814,44.21052631578944,22.81000000000004,23.05,96071360.0,99670080.55,-54.73684210526318,79.40729483282662,73.43106442479477,23.05,25.775,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.49,0.18,0,False,0,False,False,True,False,0.3049530707794723,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,False,5,False,False,308.0495307077947,,False,False,False,False,"above_ema60, market_above_ma60, avoid_chase, adx_trending, mfi_strong",,
2026-06-15,24.95,25.4,24.8,24.85,41019136,1027052127,1101,台泥,,-0.0083795692250063,-0.060975514946794,0.0525959457217876,24.348323729481297,24.401234198155503,24.341391437920528,57.37241259012147,13.6833353255573,0.5432769538035568,33642071.5,816569889.75,24.85,23.85,0.0671474960982552,0.0521075781477202,0.0419287211740042,0.0122199592668024,24.55,0.9106446122696398,24.91088818337889,24.25249999999996,23.594111816621037,0.9537596626762014,0.0542944589942422,70.27027027027039,57.76685776685736,24.3,24.369999999999983,-218616775.0,-280082196.9,-29.72972972972961,189.5093062605767,64.04452364304534,24.6625,24.525,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.41,-0.46,0,False,0,False,False,True,True,1.2192809232927289,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,-1,False,10,True,False,642.1928092329273,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",long_upper_shadow,
2026-06-15,35.55,36.0,35.4,35.45,15860235,565721349,1102,亞泥,,0.0429431470694368,-0.1672731197039867,0.2102162667734235,34.3983356646047,34.739434156016586,35.45727325957299,60.6020036610948,13.894013386371544,0.685370359985743,25404018.85,864609209.35,35.2,33.75,0.1001101365014564,-0.0557506485627268,0.0503703703703704,0.0071022727272727,35.2,0.6164212693819328,35.56856232455413,34.13249999999998,32.69643767544583,0.958719645196828,0.0841463311831334,78.00000000000011,81.0,34.69000000000015,34.395000000000074,-39820134.0,-171155022.35,-15.277777777777692,177.60968229954594,86.5448846223664,35.2625,34.724999999999994,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.23,-0.74,0,False,0,False,False,True,False,0.624319919365829,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,-1,False,8,True,False,516.2431991936583,,False,False,False,False,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,
2026-06-15,13.65,13.75,13.55,13.7,377508,5159215,1103,嘉泥,,0.0518963890135513,0.006168616185572,0.0457277728279792,13.41013381264231,13.47648172645637,13.59676941422063,59.78745367024821,15.08674739920309,0.2369771241295211,373473.7,4969341.45,13.65,13.2,0.221807719446109,-0.0638060321396102,0.0378787878787878,0.0110701107011068,13.55,0.8397976990559013,13.744004830888365,13.329999999999972,12.915995169111582,0.946854689118074,0.0621162536966829,92.3076923076922,73.84615384615365,13.509999999999945,13.479999999999972,-9382471.0,-10314392.75,-6.666666666666761,143.18108195659093,67.42952015787208,13.55,13.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0,False,0,False,False,True,False,1.0108020993178368,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,-1,False,7,False,False,440.1080209931784,,False,False,False,False,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",,
2026-06-15,29.4,29.5,29.1,29.1,1080952,31669605,1104,環泥,,0.2618364094036707,0.1165706796202514,0.1452657297834192,28.576070278788595,28.67923281390141,29.04177320572048,62.09469354075412,32.48011547969636,0.4945967758725337,897367.65,25469569.4,29.4,27.9,0.4360598480086075,-0.0848386771018626,0.0069204152249136,-0.0034246575342464,29.2,0.667249803615545,29.858572176060324,28.2375,26.61642782393968,0.7660276367509208,0.1148169757280441,60.0,68.58585858585866,29.070000000000256,29.020000000000078,23773140.0,22438000.25,-19.23076923076922,90.71777527245372,63.31633566681194,28.612500000000004,29.175,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.16,-0.04,0,False,0,False,False,True,False,1.2045809763701645,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,-1,False,7,False,False,482.0458097637016,,False,False,False,False,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",,
2026-06-15,13.85,13.95,13.8,13.95,356970,4949566,1108,幸福,,-0.1143338192669567,-0.1631959513729032,0.0488621321059465,13.836639978133892,14.221966118077969,14.498566371855247,51.38942807524846,38.9359665311114,0.1791196173097596,391740.4,5377427.4,14.1,13.6,0.0623939577353461,-0.1836624274903761,0.0257352941176469,0.0108695652173911,13.8,0.5929976267976017,14.057415402769378,13.725000000000046,13.392584597230714,0.8384319711503929,0.0484394029536365,66.66666666666647,41.66666666666606,13.75,13.805000000000016,-1720045.0,-1968203.35,-26.66666666666681,98.412698412699,58.411622498690186,14.625,14.925,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.36,0.05,0,False,0,False,False,False,False,0.9112412199507632,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,False,5,False,False,359.1124121995076,,False,False,False,False,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",,
2026-06-15,14.7,14.9,14.7,14.75,193675,2862900,1109,信大,,-0.0996762125783696,-0.1331011255651221,0.0334249129867524,14.743015246147795,15.014632230800874,15.242111713214609,47.539787379644814,29.27321817507933,0.2235887497655807,180373.8,2625996.1,14.9,14.6,0.0714407726705498,-0.1029890075476237,0.0102739726027396,0.0034013605442178,14.7,0.5966383005409999,14.889615099720912,14.63000000000002,14.370384900279124,0.7311113647260699,0.0354907860178939,69.99999999999993,58.48484848484865,14.660000000000036,14.715000000000057,-3115243.0,-3201572.75,-25.000000000000075,126.8179173938314,56.446845367175,15.3625,15.525,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.36,0.02,0,False,0,False,False,False,False,1.07374241713597,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,-1,False,6,True,False,420.7374241713597,,False,False,False,False,"market_above_ma60, avoid_chase, adx_trending, obv_uptrend, cci_momentum, mfi_strong",long_upper_shadow,
