date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-15,196.5,209.0,196.5,202.0,1791027,364684359,6862,三集瑞-KY,,4.486432698506945,4.971299431485281,-0.484866732978336,192.0293899640622,185.65875748913064,180.50794342464815,55.14556878862848,24.042968078923487,17.027916820431535,2067638.7,415111335.05,224.5,186.0,0.6433045919939719,0.1395094505482069,0.0548302872062662,0.063157894736842,190.0,0.6623574810223247,221.0854675184468,192.45,163.8145324815532,0.6667512498939989,0.2975886465933673,56.25,31.82569974554705,195.6,195.4,20512789.0,23740288.55,-65.64885496183206,56.71794871794874,43.022360212234574,182.0,197.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,66.84,-0.17,0,False,0,False,False,True,True,0.8662185516260651,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,7,False,False,458.6621855162607,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, above_ichimoku_cloud",,
2026-06-15,135.0,135.5,131.0,131.5,277670,36891411,6854,錼創科技-KY創,,-6.02595049992334,-4.183072647370836,-1.842877852552504,142.1288903658035,146.09261504592266,144.63023523765153,37.9602818777163,16.450928301543005,8.322395885152888,783514.65,119939417.25,172.5,128.0,-1.200019941559512,-0.0719230219933577,-0.0186567164179104,-0.0112781954887217,133.0,0.2412351320306198,170.8227133083548,146.225,121.6272866916452,0.2006835591705482,0.336436495925523,34.09090909090909,31.60173160173205,131.9,136.2,7624014.0,9969461.35,-81.70731707317073,-91.51271753681416,6.922474646025535,161.25,157.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,-1.2,0,False,0,False,False,False,True,0.3543903103790082,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,198.5439031037901,,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok",,close_below_ema20
2026-06-15,95.4,98.0,94.2,96.8,133492,12830236,6863,永道-KY,,-2.300018380971608,-0.4507191866128509,-1.849299194358757,103.48330050977378,104.211262948818,108.6099240474802,39.20327614733924,22.37535990560911,4.530256055041563,144226.0,15148626.25,113.0,94.3,-0.790827682980526,0.3288849567724015,-0.0222222222222222,0.0157397691500524,95.3,0.5992258755575028,117.645163065793,106.07000000000043,94.49483693420788,0.0995736756661532,0.2182551723539647,25.842696629213457,17.36844096394634,98.08000000000176,101.79000000000087,-3257676.0,-2975468.05,-78.89908256880736,-131.0971160430632,36.01247914755024,99.0,102.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,69.3,-0.04,0,False,0,False,False,False,False,0.9255751390179302,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,264.2557513901793,,False,True,False,True,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",,close_below_ema20
2026-06-15,79.6,80.6,78.8,78.8,397514,31551359,6869,雲豹能源,,-1.257123640428432,-0.7870218002627689,-0.4701018401656631,82.41123057964933,86.59137352536112,93.63239917202831,40.3213087803027,16.95534738106477,3.2409490899291837,921561.2,77470553.85,88.2,78.5,-0.0073587848745862,-0.1773924622049376,-0.0259579728059333,-0.0075566750629724,79.4,0.3409166154583636,88.3158488748391,82.44000000000014,76.56415112516117,0.1902575204421079,0.142548492839373,8.08823529411761,8.823529411764563,80.06000000000058,82.47000000000044,-22445465.0,-23691581.75,-91.9117647058824,-83.97271952259197,64.17615429853285,85.125,98.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.62,0.02,0,False,0,False,False,False,False,0.4313484552084007,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,False,5,False,False,299.313484552084,,False,True,False,True,"market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",,close_below_ema20
2026-06-15,81.4,82.5,80.8,81.2,616208,50200690,6873,泓德能源,,-1.5129715464275364,-0.4088741063459601,-1.1040974400815764,87.43033920075538,90.93966057157604,100.04802347662496,37.61182329756016,14.104883638884017,4.101728929557386,890557.6,80405028.05,98.6,81.7,-0.1506895931680289,-0.0288762653915362,-0.0666666666666666,-0.0061199510403916,81.7,0.7085590253626063,96.90533522090666,88.1049999999992,79.30466477909172,0.1076853990973787,0.1997692576109767,1.7621145374449587,2.6614455865559044,83.41999999999825,88.07999999999883,-23791236.0,-22468876.4,-98.23788546255504,-132.76727132381362,48.96928503237299,88.5,97.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.74,-0.36,0,False,0,False,False,False,False,0.6919350303674912,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1,False,3,True,False,156.91935030367492,,False,True,True,True,"market_above_ma60, avoid_chase, liquidity_ok",long_upper_shadow,"close_below_ema20, close_below_swing_low"
2026-06-15,35.0,35.05,33.5,34.6,19160,663910,6887,寶綠特-KY,,-0.4078263128911175,-0.7708014346842871,0.3629751217931696,34.765149854341,38.527087189314585,45.20325709499504,48.97240616895063,7.490156462567911,3.0375310985877286,51567.3,1727127.3,36.95,34.4,,,0.0058139534883721,-0.0142450142450142,35.1,0.1744770027742807,48.050114753666136,32.80000000000037,17.549885246334597,0.5590159493575928,0.9298850459552196,47.727272727272776,47.61716224194303,34.85,35.00000000000036,-3561055.0,-3489529.15,-54.47154471544715,30.45291436330144,63.43103475255321,41.725,44.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.31,-0.02,0,False,0,False,False,False,False,0.3715532905542854,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,False,3,False,False,163.71553290554286,,False,True,False,True,"market_above_ma60, avoid_chase, mfi_strong",,close_below_ema20
2026-06-15,39.95,39.95,38.45,38.5,9069,352891,6908,宏碁遊戲-創,,-0.3914644970104888,-0.4780375950523503,0.0865730980418614,39.24061846614275,42.8892108159093,47.99440377385184,43.63060107697029,10.666542962758204,1.3318667720055135,22528.1,885782.7,40.95,38.5,0.1412509185024544,-0.3969272973298106,0.0,-0.0102827763496143,38.9,0.179846731164143,40.856812541070326,39.00249999999996,37.1481874589296,0.3645050419305516,0.0950868555128705,39.39393939393934,39.028442317916415,38.96999999999971,39.42999999999993,-967444.0,-981304.65,-64.5833333333333,-5.272697314219235,52.648291297730935,40.0625,54.025,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.64,-0.03,0,False,0,False,False,False,False,0.402563909073557,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,-1,False,4,True,False,239.0256390907356,,False,True,False,True,"market_above_ma60, avoid_chase, obv_uptrend, mfi_strong",open_high_close_low,close_below_ema20
2026-06-15,45.05,47.65,45.05,47.65,716610,33465195,6909,創控,,-2.4527401106375493,-1.945724644005704,-0.5070154666318454,49.2675910432584,50.62110106495469,48.653267400520974,43.71531139849563,21.19996172280693,3.0383422892513323,743506.8,37326948.7,55.2,43.45,-1.0179074072585994,0.0178870258729782,0.0358695652173912,0.0744081172491544,44.35,1.5939442965124586,57.11081585315914,49.940000000000055,42.76918414684097,0.3403250029777851,0.2871772468225501,54.04040404040402,27.939795101680527,45.200000000000365,47.05,45043058.0,44982982.05,-62.32394366197183,-68.66769283393207,29.82801238440092,58.4625,54.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.05,0.61,0,False,0,False,False,False,True,0.9638244061789348,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,5,False,False,329.6382440617893,,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, obv_uptrend",,close_below_ema20
2026-06-15,19.6,21.55,19.6,21.55,562581,11994168,6916,華凌,,0.6040073288275742,0.3472189430731361,0.2567883857544381,19.24564857473256,18.65621188642283,18.63928804406448,63.18958578027112,28.570349916073287,1.0688742708978722,151811.25,2990808.5,20.6,18.4,1.0164579422171642,0.1315207121553973,0.1493333333333333,0.0994897959183673,19.6,1.0134912428404876,21.231573144791543,18.777500000000053,16.323426855208563,1.0648772135998237,0.261384438268298,100.0,80.75196408529762,20.320000000000256,19.75000000000009,553673.0,109268.4,-0.0,154.31663138085182,68.61178594102448,18.5875,18.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.51,-0.04,0,False,0,False,False,True,True,3.7057925548995874,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,-1,False,11,False,False,787.0579255489959,,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,
2026-06-15,71.0,71.7,68.5,68.5,35000,2433600,6921,嘉雨思-創,,-3.211023716178829,-2.8002866757869658,-0.4107370403918633,74.1356413637811,77.03505526007805,75.03190463349301,31.09564571787588,26.943017891483347,2.8967702256437,39255.35,2910823.15,78.2,69.5,-0.6118074386717522,0.0024010446811335,-0.0577716643741403,-0.0172166427546628,69.7,0.2905237124460855,79.79286047151832,74.04499999999999,68.29713952848165,0.0176466071613566,0.1552531696000631,16.27906976744191,24.973572938689205,69.92000000000026,71.71000000000004,-1001966.0,-847067.9,-87.27272727272722,-122.42291552636362,24.941769722759403,90.0,85.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.4,-0.14,0,False,0,False,False,False,True,0.8915982152751154,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,258.9159821527512,,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending",,"close_below_ema20, close_below_swing_low"
