stock_id
0052
0057
0058
0059
0060
00636
00639
00643
00645
00649
00652
00657
00662
00668
00678
00690
00692
00700
00701
00702
00703
00709
00712
00714
00728
00730
00731
00732
00733
00735
00736
00737
00742
00743
00752
00757
00767
00770
00776
00783
0080
0081
00830
00851
00866
00875
00878
00881
00882
00885
00891
00892
00893
00894
00895
00896
00897
00898
00899
00900
00901
00902
00903
00904
00905
00906
00907
00908
00909
00910
00911
00912
00913
00915
00916
00917
00918
00919
00920
00921
00922
00923
00924
00925
00926
00927
00929
00930
00932
00934
00935
00936
00938
00939
00941
00943
00944
00946
00947
00949
00951
00952
00954
00956
00960
00961
00962
00963
00964
00971
00972
1107
1230
1234
1235
1262
1311
1336
1337
1449
1469
1507
1520
1523
1592
1601
1606
1613
1701
1704
1715
1716
1724
1729
1902
2311
2315
2325
2336
2341
2350
2358
2361
2381
2384
2391
2396
2403
2411
2418
2437
2443
2446
2447
2448
2452
2456
2463
2469
2473
2475
2479
2494
2499
2526
2807
2823
2827
2831
2833
2837
2841
2847
2854
2856
2936
3007
3009
3020
3053
3061
3063
3080
3089
3142
3144
3202
3214
3271
3315
3367
3383
3474
3514
3519
3534
3536
3559
3561
3573
3579
3584
3598
3599
3614
3638
3642
3679
3682
3697
3698
4141
4144
4725
4733
4944
4984
52
5259
5264
5280
5281
5304
5305
5349
5383
57
58
5854
59
60
6004
6012
6119
6131
6145
6172
6238
6247
6251
6255
6280
6286
6287
6289
636
639
6422
643
6431
645
6452
6457
649
6514
652
657
6594
662
668
6702
678
690
692
700
701
702
703
709
712
714
728
730
731
732
733
735
736
737
742
743
752
757
767
770
776
783
80
8008
8078
81
8199
830
8427
8480
8497
851
866
875
878
881
882
885
891
892
893
894
895
896
897
898
899
900
901
902
903
904
905
906
907
908
909
910
9101
9102
9104
9106
911
912
913
915
9151
9157
916
917
918
9188
919
920
921
922
923
924
925
926
927
929
930
932
934
935
936
938
939
941
943
944
946
947
949
951
952
954
956
960
961
962
963
964
971
972
9801
9915
