date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-01,38.6,42.35,38.6,42.05,1086731,44607216,4545,銘鈺,,2.083472176379196,0.8853479172661858,1.1981242591130103,33.74669132095064,32.57436964194493,32.96028765857181,80.56911676968573,37.27148184282627,1.800058601812274,407457.95,14354277.5,38.65,29.05,1.4486863530845924,0.0523927296521953,0.2800608828006086,0.0922077922077921,38.5,1.515199371862907,39.56063304357761,32.39750000000004,25.23436695642246,1.1737624403510374,0.4422028269821787,97.55102040816324,90.24781453352928,18305831.0,14918829.75,-2.150537634408632,217.6283364321054,80.01075547220968,31.225,35.025,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,2.6670997583922462,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,-1,False,10,False,False,676.6709975839225,,False,False,False,False,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,
2026-06-01,25.5,26.8,24.4,26.15,499189,12806453,4582,聚恆-創,,-2.333290988342977,-1.680678178023786,-0.652612810319191,29.114352664634986,30.309268570424592,28.131229005769452,40.88156100571822,22.061432702813367,2.548636871739702,525122.6,14664189.9,37.25,22.45,-2.118382613920225,-0.1205275731608406,0.115138592750533,0.0418326693227091,25.1,0.7031830207632169,38.65773464846222,30.1875,21.717265351537783,0.2616653984471956,0.5611749663577452,41.08910891089107,33.490459410376694,-1921613.0,250694.15,-68.44106463878327,-76.77149838417284,40.07853324177061,37.55,34.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True,0.9506141994269528,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,4,False,False,264.5061419942696,,False,True,False,True,"ema60_gt_ema120, market_above_ma60, adx_trending, kd_golden_cross",,close_below_ema20
2026-06-01,365.0,376.0,357.0,371.5,1444750,529154117,4585,達明,,9.141543045197809,8.21470978582685,0.926833259370957,342.54306382789207,332.20497091741225,340.9524417308411,62.099214472282526,26.97835444771765,18.40476178448644,926384.6,323522665.95,360.5,327.0,0.2933261932632472,0.2778000625624899,0.0391608391608391,0.0599144079885878,350.5,0.7861836440463699,366.130782420595,343.7,321.269217579405,1.1196841349251203,0.1305253559534186,90.81632653061224,50.0523286237573,-10616085.0,-12863133.45,-8.910891089108912,186.0776439089693,62.46871294994323,310.5,351.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,True,True,True,False,1.5595574451475125,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,-1,False,16,False,False,1120.5955744514752,,False,False,False,False,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,
2026-06-01,58.5,59.9,56.8,58.0,270262,15872389,4588,玖鼎電力,,-0.7936348168018341,-1.0751145746455033,0.2814797578436692,56.67063647837079,58.76751121516226,60.64841288746824,53.889560989565375,17.569024510452547,2.0213354091561078,140786.75,8022122.85,61.0,53.3,-0.3792483098857195,-0.1270309403934561,0.0564663023679417,0.0283687943262411,56.4,1.272308625387562,60.85876172221116,56.66000000000022,52.46123827778928,0.6595708554871482,0.1482090265517445,67.24137931034484,54.86420432744429,1038702.0,757254.7,-28.35820895522388,53.49794238683086,55.845261980390006,59.625,63.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,1.9196550811777384,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,-1,False,4,True,False,254.1965508117774,,False,False,False,False,"volume_break, market_above_ma60, obv_uptrend, mfi_strong","long_upper_shadow, open_high_close_low",
2026-06-01,50.4,54.6,49.35,53.4,57649914,3061594855,4906,正文,,3.234540632856799,1.9219933825138928,1.312547250342906,42.38943512423416,37.45877523865985,33.82272522981661,78.76941843163303,32.76040198220416,2.8977235650835587,34989171.5,1509528846.3,49.7,37.6,1.5102088301245975,0.7194315288500633,0.2054176072234763,0.0744466800804828,49.7,1.9943385137014176,50.20413378487635,41.069999999999936,31.93586621512353,1.1749408477252172,0.4448080732834878,93.14285714285712,88.3134592680047,757297236.0,538544469.15,-6.857142857142874,224.2084010439751,80.87230472576313,37.8,34.125,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.6476501594214656,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,-1,False,12,False,False,751.4765015942147,,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,
2026-06-01,95.4,97.6,94.6,97.1,10021141,969284572,4904,遠傳,,-0.0823539442998537,0.0986684021466534,-0.1810223464465072,95.43857966644302,94.51484172338316,92.93312405716756,56.564176694438935,15.328084906335128,1.9090948153038976,7311880.4,699854084.95,98.3,92.9,-0.0872552030711829,0.0789630848719841,0.0307855626326962,0.0264270613107822,94.6,2.8952364623454785,98.7827279386542,95.83499999999984,92.88727206134551,0.7145720409627805,0.0615167306026888,64.61538461538444,33.659673659673594,-104562030.0,-115988332.7,-36.36363636363648,25.964912280701228,54.25360357178381,95.375,93.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.370528571555957,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,9,False,False,568.7052857155595,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-01,116.5,117.0,111.5,113.5,3213005,368365464,4912,聯德控股-KY,,5.90263806438756,4.934516945712552,0.9681211186750076,103.22601128045824,95.636924976871,92.14125984382832,64.86806854469204,40.18239794409672,6.175733490239879,1641595.7,171713510.95,115.0,101.5,1.4056295357873834,0.3247266851325327,0.0318181818181817,-0.0130434782608696,115.0,1.7126363546202747,119.78201592569172,101.85499999999992,83.92798407430814,0.8247891352433965,0.3520105233065004,78.125,69.79166666666667,17712483.0,14072784.35,-14.583333333333334,115.8627354703952,76.59729974573094,89.375,92.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.957245014713428,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,11,False,False,749.5724501471343,,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-01,75.1,76.5,74.6,76.0,10345708,783011611,4915,致伸,,0.062592524210288,-0.3065630246847918,0.3691555488950798,72.67659544628376,73.60150168031339,75.06749647175846,63.52332691077527,12.71317034567895,1.6466839982747354,4623877.9,336366664.8,74.8,70.7,-0.0021117796638457,0.0027976315237163,0.0511756569847856,0.0284167794316643,73.9,2.070949500067321,75.26050345826819,72.40499999999975,69.5494965417313,1.1294861926345268,0.0788758637737298,91.52542372881356,54.659709144172666,-32769457.0,-44526840.6,-8.064516129032254,213.6521836757619,64.46220471351127,73.375,77.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,2.237452680141056,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,-1,False,10,False,False,667.3745268014105,,False,False,False,False,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong",,
2026-06-01,117.0,123.5,115.5,119.0,6365233,765640858,4916,事欣科,,12.516213619859542,9.027415940685415,3.488797679174126,89.17181614957153,73.57761761410914,66.39094555693435,87.10572455353272,46.18561300276125,6.033268923656805,13249471.4,1174091223.3,112.5,74.4,3.641480199261423,0.8437543362310876,0.1724137931034481,0.0577777777777777,112.5,0.5081236320897291,120.49408698042666,83.36499999999987,46.23591301957307,0.9798798313945304,0.890759598882669,89.60739030023095,93.8902941212412,816719751.0,758071914.95,-7.653061224489797,145.32009028743278,95.60355951917596,63.175,62.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.4804141091998583,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,-1,False,10,True,False,554.8041410919985,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,
2026-06-01,199.5,208.0,199.5,208.0,3780749,768234808,4919,新唐,,17.680976320113786,16.90988538816741,0.7710909319463752,179.44275034985543,140.69715597285864,112.43081680900453,64.307305702149,30.22530273987336,15.98355129412056,31239676.15,5710077380.75,219.0,148.5,1.2301233969481924,1.7208155703535095,-0.0502283105022831,0.0861618798955614,191.5,0.1613528407228756,220.905131736678,179.25,137.59486826332204,0.8450955356682404,0.4647713443422924,72.5,60.95761931663583,378690213.0,363471903.85,-24.58100558659218,96.51515151515147,65.85846397109455,123.4,108.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.1210239498593521,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,11,False,False,696.2102394985935,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
