date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-06-02,174.0,177.0,170.5,175.0,632277,110039884,2072,世紀風電,,-4.483381114163734,-5.898255704796205,1.4148745906324711,173.66300314242395,194.7983092600895,216.9484822867416,48.08444025009828,20.064969453089148,6.627681412828745,587807.85,102154432.7,180.5,165.5,-0.3194855631966339,-0.6994671101401422,0.0510510510510511,0.0057471264367816,174.0,1.0710276643978318,182.70251289340595,173.25,163.79748710659405,0.592567977411636,0.1091199179613962,85.18518518518519,74.79657687991009,-10875264.0,-11313283.7,-46.80851063829788,10.186976144422928,50.52942237426696,196.375,245.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,1.0756525282879432,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,5,False,False,330.7565252828794,,False,False,False,False,"market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong",,
2026-06-02,5130.0,5205.0,4985.0,5075.0,361645,1836754295,2059,川湖,,247.2859542941369,274.53256688488875,-27.24661259075185,4809.3477759687785,4237.148314158292,3857.287501035876,58.32613413077694,29.129124474282506,325.42133909618593,599260.3,3021487970.75,5520.0,4450.0,-0.0043300176551937,0.9258039015417364,0.0079443892750745,-0.0268456375838925,5215.0,1.1805472733968618,5566.327142659725,4966.75,4367.172857340275,0.5902719535969991,0.2414364091849699,63.51351351351352,73.9284234973893,24787816.0,24457791.95,-34.21052631578947,33.91323497027061,42.28210431481088,3650.0,3450.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.6034856639093228,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-1,False,9,False,False,591.0348566390933,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, above_ichimoku_cloud",,
2026-06-02,225.0,230.0,223.0,227.5,47109910,10687409849,2301,光寶科,,14.604185947418785,14.210500741558642,0.3936852058601428,215.2891918810569,190.4381114953444,176.24934258064002,60.58105455416619,35.32935097445718,13.092249742029814,48885809.3,10680193628.15,246.0,204.0,0.8355569999778647,0.7684991790722114,-0.0501043841336117,-0.0298507462686566,234.5,0.7539195780985717,248.81243826544733,217.175,185.5375617345527,0.6631769284442411,0.2913543296000673,42.01680672268908,49.85994397759168,752648651.0,666447350.6,-52.27272727272727,45.71405993796803,55.889764016276885,164.25,169.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.9636724987183553,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,679.6367249871836,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-02,38.0,38.0,35.15,37.0,4371522,158411569,2302,麗正,,4.481923425992704,3.395672917732645,1.0862505082600595,29.391459550933128,23.610579711003904,21.200845896024056,78.94440197010398,47.014274624014185,2.4183732441093686,9034818.45,272869597.6,38.25,24.95,3.5479601238416385,1.0258349594186118,0.0898379970544918,-0.0326797385620915,38.25,1.1629301561167391,39.75631654497347,27.839999999999964,15.923683455026453,0.8843469567726392,0.8560572230584429,76.2987012987013,83.10413330961273,123403743.0,76837725.4,-21.03746397694524,119.21558188029636,89.03557336609157,18.775,18.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.4838527773626708,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,9,False,False,554.8385277736267,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-02,22.55,23.45,21.85,23.4,6114433,138846372,2305,全友,,1.7827869966335896,1.1687821309201136,0.614004865713476,19.869081869588975,17.337253819547396,15.492026611699892,74.40160760388692,30.13600955564817,1.5271206421782004,7454530.5,151052187.05,23.8,16.4,2.0750639367525263,0.6281664881153943,0.125,0.0151843817787418,23.05,0.895828265523528,24.51640522750717,18.965000000000032,13.413594772492893,0.8994484115503405,0.5854368813611527,80.48780487804876,81.69818215036078,96966997.0,32225821.95,-17.20430107526883,106.6268061783756,73.7645617493332,17.5,15.975,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.820230462535501,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,9,False,False,563.202304625355,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-02,147.0,150.0,133.5,141.5,380584577,53398931257,2303,聯電,,16.95612045802602,14.804256639159606,2.151863818866415,118.99783219962278,91.61635493947767,76.05230364296833,75.77960075841962,54.492751627960594,9.61888521995142,300022888.3,35395794115.05,146.0,108.0,2.614571856124104,1.638079405033449,0.0842911877394636,-0.0308219178082191,146.0,0.9986894261726054,153.27838575655036,116.50499999999992,79.73161424344949,0.839851763520955,0.6312756663928666,68.18181818181819,77.94048734770331,5214343861.0,4345641058.25,-24.69135802469136,108.79969165212368,80.06918222515998,68.075,66.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.2685184758952273,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,9,False,False,582.6851847589522,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-02,2430.0,2455.0,2330.0,2360.0,12211189,29130014305,2308,台達電,,124.2776422901984,110.88843708580748,13.389205204390931,2223.0983204241074,1910.4345168954203,1598.082660847235,60.62829497246828,38.90283082000504,120.98488567413052,11956703.5,26735700128.15,2520.0,1915.0,0.5566271914498142,1.1003671960253174,0.004255319148936,-0.024793388429752,2420.0,0.8287675662628428,2548.8749766878022,2213.75,1878.6250233121975,0.7182021785506075,0.3027667773576982,62.18487394957983,72.97415420068744,424952346.0,423274249.25,-31.91489361702128,75.41405370638375,51.3858947584213,1836.25,1615.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.0212839182639262,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,680.2128391826393,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-02,40.95,43.5,38.85,41.3,135198121,5511604646,2312,金寶,,3.580795195687628,2.6217211037379187,0.9590740919497094,33.84087741539636,29.023083899121787,26.56463871148985,75.28717499872022,41.795329594248905,2.403953983924584,80190092.55,2836279009.45,40.6,27.75,2.2304978895767986,0.8697567100834158,0.0324999999999999,0.0172413793103447,40.6,1.6147788014004705,42.38444215649602,32.45250000000006,22.520557843504093,0.945406339494902,0.6120910349893504,85.23489932885904,86.6635874861422,2262719621.0,1622541597.3,-13.056379821958473,128.74734295975958,82.63746078301077,26.95,26.725,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.68597038238485,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,-1,False,13,True,False,846.8597038238485,,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",long_upper_shadow,
2026-06-02,284.0,289.0,268.5,270.5,46492198,12833941611,2313,華通,,8.441569795529574,7.428725709002522,1.0128440865270516,266.0777630413937,242.00962345381032,204.28305559187712,52.57248199978319,16.730493770212632,20.2200036167092,86518222.3,22902767329.5,298.5,255.0,0.8204531817961713,0.3948963487485038,-0.0492091388400702,-0.0407801418439716,282.0,0.7998393534724375,296.54851661069745,262.00000000000017,227.4514833893029,0.6230154118595063,0.2637291344328036,29.29292929292929,49.70424970424938,1879550093.0,2047844523.75,-48.61111111111112,59.05388471177973,60.94423002603164,247.75,229.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.5373688543760105,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,7,False,False,425.3736885437601,,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, mfi_strong, above_ichimoku_cloud",,
2026-06-02,16.5,16.55,16.15,16.3,498288,8167154,2314,台揚,,0.3631374955853061,0.0302931483639004,0.3328443472214056,15.100658697153213,15.951902429495988,16.753920237606412,59.68597176504892,23.232262145174506,0.8131197805385093,678005.0,10152683.6,16.4,13.3,1.5564741688637758,-0.4926845182767037,-0.0030581039755351,0.0092879256965945,16.15,0.8746611632144474,17.519637588349116,14.372500000000011,11.225362411650908,0.806230653393692,0.437938784254528,36.58536585365852,52.65581529932448,364905.0,-974859.4,-23.42342342342343,81.510175132304,73.45864596756924,16.175,16.875,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,0.7349326332401679,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-1,False,7,True,False,447.3493263324017,,False,False,False,False,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",open_high_close_low,
2026-06-02,167.0,167.0,157.5,161.0,4585696,737928656,2316,楠梓電,,13.6822623604657,12.347361829399691,1.3349005310660065,148.41925165510793,126.59746238824276,113.82566957048286,65.30468604018974,47.75818365814638,10.312133389145185,10140056.55,1486325891.0,171.5,137.5,2.194729801153952,0.9314337429015608,-0.0612244897959183,-0.0301204819277108,166.0,0.6563072541940105,183.75697038131065,144.525,105.29302961868936,0.7099690614551489,0.5429091213466272,45.45454545454545,57.060509200526816,531100296.0,524366502.1,-41.221374045801525,63.35123355903176,69.30910827345173,113.275,105.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,0.4522357422158558,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,674.5223574221585,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-06-02,297.5,302.0,293.0,301.5,113076476,33730767792,2317,鴻海,,15.990619197319802,11.841096926157798,4.149522271162004,259.487066793127,237.43180096179915,227.30623541941884,81.77759021908531,42.80070891350717,10.62984408141223,107319334.85,28278399546.2,293.5,240.0,0.7492014638238951,0.5460352006804824,0.1640926640926641,0.0272572402044293,293.5,1.8738563522598304,291.2903665237153,258.175,225.05963347628477,1.154152506042371,0.2565342618279483,95.04132231404958,92.70608179699109,3197764676.0,2585846494.45,-4.615384615384615,228.1502281502277,81.8160664750544,214.25,220.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,False,False,True,True,1.0536449574351794,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,640.5364495743518,,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
