date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,expected_hold_days,momentum_decay_signal,estimated_sl_days,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason,sector_rs,sector_rs_rank,market_rs_rank,sector_breadth_60,sector_vol_zscore,is_sector_leader,sector_stock_count,grade
2026-09-04,10.8,11.05,10.8,10.8,263506,2873140,2444,兆勁,,-0.1414570589513744,-0.1546156058453486,0.0131585468939742,11.01468343711889,11.552925989258403,11.955972184590063,39.85183463597492,26.02987777494019,0.2950447170306081,172674.55,1915310.25,11.5,10.8,-0.1930565528186581,-0.3885743397720034,-0.018181818181818,0.0,10.8,1.3635449204515475,11.38438350715275,11.04000000000001,10.69561649284727,0.1515512575148306,0.0623883165131774,0.0,3.703703703703771,10.890000000000054,10.960000000000036,-4202778.0,-3666074.8,-100.0,-105.26315789473608,39.2397307939444,11.5125,12.35,103637.6351666665,True,0.0048652983961492,73392.0,1.0,0.0,0.0,1000.0,1.0,-0.0230471165779673,0.0,0.0,-0.0537,0.0777,0.0,2.43,0.04,0,False,0,False,False,False,False,1.526026852248927,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,12.0,6.481481481481474,0.0,-0.2814365598666142,False,False,False,False,False,False,False,-1.0,False,4,False,False,293.88302980408986,18.7,5,False,3,False,True,False,True,"volume_break, market_above_ma60, avoid_chase, adx_trending",,close_below_ema20,-130.2,21.6,26.0,37.6,1.06,False,255,D
2026-09-04,265.0,267.5,259.0,262.0,15925999,4179234514,2449,京元電子,,0.783868226770835,-3.502593723447648,4.286461950218483,255.5907989380967,268.13758678290725,271.87729749543274,52.17318666357664,18.72614457482705,15.563549809539886,23183898.65,5925158987.8,279.0,232.0,0.4285713133810662,-0.5156742313560421,-0.0296296296296296,0.0038314176245211,261.0,1.0889161523650768,276.33215051055544,250.5,224.6678494894446,0.7225908368585284,0.2062447146551331,59.04761904761905,63.88739143456102,265.9,256.95,1187972854.0,1161156955.95,-36.75213675213675,77.72726105160424,59.8258657655559,264.875,281.25,103637.6351666665,True,0.0048652983961492,-4993569.0,0.0,-99000.0,0.0,170579.0,1.0,-0.0344949280257789,0.0,0.0,0.3675,0.1019,0.0,27.4,-2.4,0,False,0,False,False,False,False,0.6869422283296602,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0.0,0.0,6.488549618320611,0.0,0.638921523040389,False,False,False,False,False,False,False,-1.0,False,5,False,False,349.5364805597813,11.2,3,True,3,False,False,False,False,"market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",,,-74.5,33.3,37.9,37.6,-0.34,False,255,D
2026-09-04,288.0,292.0,280.0,284.5,4821567,1367541515,2451,創見,,3.1970453091599325,5.385090879427414,-2.188045570267482,291.00798236441045,284.3654379023176,271.5132831805131,47.20328127664334,11.101228291367535,12.470449377603888,5741185.85,1720335033.85,316.0,286.0,0.0161125352141172,0.0934548744269531,-0.032312925170068,-0.0052447552447552,286.0,0.7363196704299632,312.4887567735672,294.15,275.8112432264328,0.2368960142950056,0.1246898301789371,14.516129032258064,13.452941887157069,291.3,296.45,447625199.0,438842967.8,-79.64601769911505,-96.41187011057268,59.40152102671371,253.375,299.5,103637.6351666665,True,0.0048652983961492,-1387388.0,0.0,6000.0,1.0,-12652.0,0.0,-0.0371782235662172,0.0,0.0,3.0766,0.025,0.0,11.22,-0.6,0,False,0,False,False,True,True,0.8398207488789098,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,20.0,0.0,11.07205623901582,0.0,0.2837592273287928,False,False,False,False,False,False,False,-1.0,False,7,False,False,506.8033182167346,8.5,3,False,3,False,True,True,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, obv_uptrend, mfi_strong",,"close_below_ema20, close_below_swing_low",82.7,66.7,65.6,37.6,-0.09,False,255,D
2026-09-04,28.2,28.3,28.05,28.25,153029,4315382,2450,神腦,,-0.1095694816988235,-0.1413939352962048,0.0318244535973813,28.28165640162994,28.67710273923958,28.970711392886663,45.98060365627831,12.006564407914418,0.2104607156315792,100731.25,2841809.7,28.35,28.1,-0.0075786384634814,-0.1017801079651157,-0.0017667844522968,0.00177304964539,28.2,0.399156921267807,28.369043508875823,28.22249999999999,28.07595649112416,0.5938287891799788,0.0103848708566453,79.99999999999972,73.33333333333333,28.18999999999996,28.21999999999998,-1869071.0,-1916554.55,-16.666666666666863,-36.175710594320925,42.29005030814177,28.825,30.25,103637.6351666665,True,0.0048652983961492,53000.0,1.0,0.0,0.0,1000.0,1.0,-0.006632082848446,0.0,0.0,0.1306,-0.0645,0.0,1.18,-0.01,0,False,0,False,False,False,False,1.5191809890178072,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,-10.0,0.0,0.3539823008849608,25.0,0.0577408299751193,False,False,False,False,False,False,False,-1.0,False,5,False,False,375.8846998498796,18.0,3,False,3,False,True,False,True,"volume_break, market_above_ma60, avoid_chase, kd_golden_cross, obv_uptrend",,close_below_ema20,-48.2,39.2,43.5,37.6,1.05,False,255,D
2026-09-04,52.0,52.0,51.8,51.8,155758,8078363,2453,凌群,,-0.2314308884314471,-0.3006527192851839,0.0692218308537367,52.161586020865606,53.2323295379465,54.06364234063341,44.41116044429851,14.1474079876177,0.7624557755600531,176418.6,9192908.05,52.8,51.8,-0.0003822932855169,-0.1799187483069921,-0.0057581573896353,0.0,51.8,1.2147859661594969,52.75105555337673,52.04000000000015,51.32894444662357,0.3312368148589334,0.0273272695379162,7.692307692307271,16.28959276018092,52.079999999999565,52.139999999999965,17674491.0,17789721.85,-76.1904761904762,-63.529411764703234,41.50213069094824,52.625,57.55,103637.6351666665,True,0.0048652983961492,39000.0,1.0,0.0,0.0,2000.0,1.0,-0.0106234557857846,0.0,0.0,0.053,-0.0821,0.0,5.27,0.1,0,False,0,False,False,False,False,0.882888765697041,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,0.0,1.9305019305019304,15.0,-0.0933019029439208,False,False,False,False,False,False,False,-1.0,False,2,False,False,152.70926482164336,8.1,3,False,3,False,True,False,True,"market_above_ma60, avoid_chase",,close_below_ema20,-271.4,2.4,3.4,37.6,-0.02,False,255,D
2026-09-04,4435.0,4490.0,4340.0,4415.0,9051589,39901626245,2454,聯發科,,112.50038231585133,55.0429699144009,57.45741240145041,4031.1582454344657,3843.735260733191,3426.0996906666023,63.99605155139578,13.903758576042277,206.71441305707285,8574865.35,34912296492.6,4340.0,3735.0,0.2842856537708461,-0.1186912769599,0.1079046424090339,0.0172811059907833,4340.0,1.1251122068600126,4433.37230362122,4013.25,3593.1276963787805,0.9781345771661484,0.2093676215641784,83.51648351648352,75.64102564102541,4254.0,4056.5,136773783.0,151596731.2,-16.483516483516482,139.75323856050926,57.67657825552397,3636.25,3980.0,103637.6351666665,True,0.0048652983961492,534504.0,2.0,339361.0,3.0,103292.0,4.0,0.1030393440128847,0.0,0.0,0.1216,-0.1644,0.0,55.83,0.0,0,False,0,False,False,True,True,1.0555954677469075,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,-20.0,-25.0,-1.698754246885617,25.0,-0.4103876869790553,True,True,True,True,True,False,False,-1.0,False,10,True,False,850.6313024337204,31.1,5,False,3,False,False,False,False,"ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud","long_upper_shadow, open_high_close_low",,426.6,94.5,93.1,37.6,0.27,False,255,D
2026-09-04,22.8,22.85,22.45,22.75,804555,18230347,2457,飛宏,,-0.387233558121224,-0.465538398496307,0.078304840375083,23.130823566207635,24.469900961461345,25.47021735042889,44.31191128940058,24.690294883724828,0.8530454550659974,1320695.85,30533115.3,23.9,22.55,-0.1781793468656503,-0.5645222179739156,-0.0065502183406113,0.0088691796008868,22.55,0.8750002868953323,23.831753139369056,23.12499999999996,22.41824686063085,0.2347022750159232,0.0611245958373278,34.48275862068967,36.781609195402176,22.889999999999965,22.934999999999945,43411477.0,49287005.15,-72.22222222222223,-109.8750975800148,32.76435717334864,24.075000000000003,26.3,103637.6351666665,True,0.0048652983961492,208503.0,1.0,0.0,0.0,-190.0,0.0,-0.0114155167367605,0.0,0.0,-0.1257,0.1925,0.0,5.76,-0.8,0,False,0,False,False,False,False,0.6091902234719674,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,5.0549450549450485,0.0,-0.4140331436018061,False,False,False,False,False,False,False,-1.0,False,3,False,False,146.123504511498,11.4,3,False,3,False,True,False,True,"market_above_ma60, avoid_chase, adx_trending",,close_below_ema20,-272.7,1.1,2.6,39.6,-0.42,False,182,D
2026-09-04,133.0,134.0,131.5,133.0,1513536,201074064,2458,義隆,,-5.823782713087525,-5.880570350163431,0.0567876370759066,141.41742998881756,150.3932697372287,148.72809983128332,33.298746766572705,37.62566399497629,4.869135359747474,2074473.9,294742790.6,146.0,133.0,-0.4809452617615958,-0.4502337332794554,-0.03971119133574,0.0,133.0,0.8150061834390119,149.21307987709827,140.725,132.23692012290172,0.0449500881322492,0.1206335743769518,15.0,14.523809523809785,135.3,137.05,72868328.0,76962827.05,-90.9090909090909,-154.09258369373663,45.3908486447039,165.125,167.25,103637.6351666665,True,0.0048652983961492,255522.0,1.0,12806.0,2.0,-118652.0,0.0,-0.0445764897318893,0.0,0.0,-0.1321,-0.1709,0.0,19.13,-0.26,0,False,0,False,False,False,True,0.7295999241060589,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,20.0,25.0,9.774436090225564,0.0,-0.2884077078910714,False,True,False,False,False,False,False,-1.0,False,7,False,False,538.8351067463677,6.3,8,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, invest_trust_buy_2d",,close_below_ema20,114.8,71.0,69.6,37.6,-0.27,False,255,D
2026-09-04,66.4,67.0,66.1,66.4,52489,3483398,2459,敦吉,,0.3512864534628761,0.4476341014741301,-0.096347648011254,66.44071703568487,65.97572310346027,65.8539829662917,51.46023492445443,20.94370841469732,0.8182150061276987,84725.45,5641170.75,67.3,66.3,0.064409148478515,0.0513115652570625,-0.0104321907600594,0.0015082956259429,66.3,0.5204244803023695,67.55639680044948,66.625,65.69360319955052,0.3792136713957934,0.027959378625125,21.428571428572155,24.920634920634864,66.64000000000087,66.86000000000021,1180013.0,1039763.0,-72.22222222222217,-20.92675635276252,58.05105328953985,65.15,67.55,103637.6351666665,True,0.0048652983961492,19000.0,3.0,0.0,0.0,1000.0,2.0,-0.0152974891562086,0.0,0.0,0.184,0.1352,0.0,15.6,-0.11,0,False,0,False,False,True,True,0.6195186924353898,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,10.0,0.0,1.355421686746975,15.0,0.437755508395621,True,False,False,False,False,False,False,-1.0,False,7,False,False,566.4482530251014,7.1,5,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, obv_uptrend, mfi_strong",,close_below_ema20,142.4,72.2,72.0,37.6,-0.46,False,255,D
2026-09-04,28.5,28.5,28.15,28.5,121096,3430798,2460,建通,,-0.7554141708739515,-0.829767898928333,0.0743537280543815,29.24222590520821,30.77469780809908,30.179392655506064,42.158098183660094,22.156410608758403,1.030767983883745,305037.45,8986616.7,31.8,28.25,-0.4414707864523364,-0.4690491409076935,-0.0121317157712305,0.0088495575221239,28.25,0.6584906443024896,31.27911881267293,29.24749999999999,27.215881187327053,0.3160334026892257,0.1389259808648902,27.777777777777768,22.22222222222202,28.530000000000108,28.744999999999983,21220218.0,21918316.5,-70.27027027027025,-74.69342251950911,44.389550842522766,32.3375,34.5,103637.6351666665,True,0.0048652983961492,45902.0,2.0,0.0,0.0,-1000.0,0.0,-0.0169970141673797,0.0,0.0,0.7122,0.0631,0.0,1.19,0.05,0,False,0,False,False,False,True,0.396987320737175,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0,0.0,11.578947368421057,0.0,-0.190562392136389,True,False,False,False,False,False,False,-1.0,False,5,False,False,386.6831245017351,10.4,3,False,3,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross",,close_below_ema20,-32.1,43.4,46.4,39.6,-0.71,False,182,D
