rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
11,6270,倍微,,1125.0,False,32.6,6.598671671485758,77.87848923507885,30.8259510832126,15.0,0.0,1.0,-1,14,0.0,0.1714039371674882,0.1790235081374322,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
12,2493,揚博,,1123.1771977032906,False,178.0,3.3177197703290617,68.87204238439446,28.43623883648582,3.0,2.0,0.0,-1,15,0.0,0.104880429030056,0.1125,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
13,1722,台肥,,1115.3504471938936,False,48.25,1.5350447193893704,64.34815864592761,22.36287003308932,7.0,0.0,0.0,-1,15,0.0,0.0277881543519442,0.0354077253218882,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
14,4155,訊映,,1112.2882281127413,False,15.45,1.7288228112741364,68.51332247622898,27.75728441820351,0.0,0.0,0.0,-1,15,0.0,0.0362993479489748,0.0439189189189188,0.0,,,A,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
15,3520,華盈,,1105.0,False,17.05,5.48923405955474,74.52952862311913,31.982045855952343,4.0,0.0,1.0,-1,13,0.0,0.1562029546273255,0.1638225255972696,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
16,3015,全漢,,1095.0,False,68.9,9.011037421970576,84.40843624807201,25.76645039311736,0.0,4.0,4.0,-1,14,0.0,0.3648903891894186,0.3725099601593626,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
17,3093,港建*,,1091.7159684953683,False,64.0,3.17159684953687,62.57605204051074,15.569362861424668,2.0,0.0,3.0,-1,14,0.0,0.2137544748315827,0.2213740458015267,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
18,6597,立誠,,1086.169804058533,False,78.1,4.116980405853297,58.91987501894619,14.76655022830816,1.0,0.0,0.0,-1,14,0.0,0.0923804290300558,0.0999999999999998,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, williams_r_recovery, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
19,3362,先進光,,1080.0,False,148.0,5.024978945451042,76.1400323978363,25.656809421390463,1.0,0.0,3.0,-1,14,0.0,0.3378349744846014,0.3454545454545454,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
20,3406,玉晶光,,1068.569598530201,False,682.0,2.3569598530200606,76.52941165627628,39.46082904634751,0.0,1.0,3.0,-1,14,0.0,0.1233920376536048,0.1310116086235488,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
21,6907,雅特力-KY,,1067.9714453781262,False,169.0,4.297144537812629,76.21480711442634,27.571815383866024,0.0,0.0,1.0,-1,14,0.0,0.3833269310876692,0.3909465020576133,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
22,3441,聯一光,,1067.1598641234252,False,60.2,2.2159864123425184,71.34433732330312,55.41909192399479,2.0,0.0,2.0,-1,14,0.0,0.109263545913173,0.116883116883117,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
23,3550,聯穎,,1066.3858258361286,False,24.05,3.138582583612856,66.53656866306554,28.60852052092361,0.0,0.0,0.0,-1,14,0.0,0.1570293394416784,0.1646489104116224,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
24,3357,臺慶科,,1065.9756637005685,False,296.0,1.5975663700568612,70.98983151340497,39.74640963747871,2.0,1.0,1.0,-1,15,0.0,0.0237393140474775,0.0313588850174215,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
25,2461,光群雷,,1060.0,False,19.5,6.533478760116083,73.3849308527102,20.0826206406968,7.0,0.0,1.0,-1,13,0.0,0.1923804290300559,0.1999999999999999,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
26,2031,新光鋼,,1057.1623340735846,False,43.35,1.716233407358458,73.64201628896845,24.951249909308743,3.0,0.0,0.0,-1,14,0.0,0.0940322714697001,0.1016518424396442,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
27,3716,中化控股,,1054.8005308489064,False,35.6,2.980053084890653,68.35944776230669,31.85759798270601,9.0,0.0,0.0,-1,14,0.0,0.0317964874242167,0.0394160583941607,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
28,5536,聖暉*,,1052.0349659983217,False,1130.0,1.2034965998321832,67.12442365234762,31.023527311291428,3.0,2.0,0.0,-1,13,0.0,0.1303461893523116,0.1379657603222557,0.0,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
29,5328,華容,,1050.7696368380189,False,40.7,1.576963683801872,72.79510184623118,33.48961203331253,1.0,0.0,1.0,-1,15,0.0,0.0201582068078338,0.0277777777777779,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
30,1342,八貫,,1049.4128506279512,False,104.0,3.4412850627951226,75.0571512439281,18.69720481758224,7.0,0.0,0.0,-1,13,0.0,0.1277516080693572,0.1353711790393013,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
31,3615,安可,,1048.2660762981875,False,60.2,2.326607629818745,78.72474360017176,43.2489055857925,0.0,0.0,3.0,-1,14,0.0,0.217202402580412,0.224821973550356,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
32,1319,東陽,,1045.6778639315507,False,97.9,1.5677863931550666,70.15170472944344,27.68546225707548,0.0,4.0,0.0,-1,14,0.0,0.0218231209333157,0.0294426919032597,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
33,2379,瑞昱,,1045.1302600460526,False,643.0,1.5130260046052793,64.07142013934451,33.04341286505721,0.0,10.0,1.0,-1,13,0.0,0.1010011186852284,0.1086206896551724,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
34,2609,陽明,,1044.1058972382953,False,54.5,2.410589723829511,62.348904094832655,23.5436648596806,9.0,0.0,9.0,-1,14,0.0,0.0265360267530161,0.0341555977229601,0.0,,,B,"above_ema60, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong",0,,,
35,6112,邁達特,,1042.527934502536,False,50.0,3.252793450253603,69.35692577246097,22.565688359389803,3.0,0.0,1.0,-1,13,0.0,0.1606047280954765,0.1682242990654205,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
36,1906,寶隆,,1042.502195181611,False,12.55,4.250219518161084,76.1947445657433,31.389011087786937,1.0,0.0,3.0,-1,13,0.0,0.2349546864557987,0.2425742574257428,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
37,2834,臺企銀,,1036.191641647375,False,16.9,1.6191641647375163,65.38907304826435,22.545803123061027,6.0,0.0,0.0,-1,14,0.0,0.0323804290300557,0.0399999999999998,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",0,,,
38,3213,茂訊,,1035.0,False,139.0,5.867639164610011,85.57117343402523,40.18783869045159,1.0,0.0,3.0,-1,14,0.0,0.1317246913251379,0.139344262295082,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
39,6890,來億-KY,,1035.0,False,242.5,6.270477745240651,87.27198783050402,31.37334634391264,0.0,5.0,6.0,-1,14,0.0,0.4401416230599067,0.4477611940298507,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
40,2025,千興,,1032.755527578754,False,13.4,3.275552757875388,67.8097874646452,18.631763198150228,0.0,0.0,1.0,-1,13,0.0,0.1184308491981231,0.1260504201680672,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
41,2883,凱基金,,1027.691109115499,False,27.6,2.7691109115499333,84.35347861463323,33.973485025265504,0.0,4.0,0.0,-1,14,0.0,0.2190470956967227,0.2266666666666668,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
42,3054,立萬利,,1016.7508995528348,False,83.8,4.675089955283488,72.70169440695175,21.019264661895868,0.0,0.0,0.0,-1,13,0.0,0.2468714469941277,0.2544910179640718,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
43,6684,安格,,1016.7212122608646,False,48.95,4.172121226086461,59.54736278146491,14.49021151841785,1.0,0.0,2.0,-1,13,0.0,0.0973465689849093,0.1049661399548533,0.0,,,B,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, williams_r_recovery, mfi_strong",0,,,
44,2855,統一證,,1013.3405840267652,False,59.1,2.8340584026765367,89.58378033453538,57.2294236780816,0.0,4.0,0.0,-1,14,0.0,0.2365909553458454,0.2442105263157894,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
45,2008,高興昌,,1009.1589898939736,False,30.3,2.915898989397363,77.4060921348903,57.651675126915926,3.0,0.0,0.0,-1,13,0.0,0.0426403943680109,0.0502599653379549,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
46,3376,新日興,,1007.8618223502136,False,237.0,2.2861822350213528,62.94668100535297,19.61165626089881,1.0,0.0,1.0,-1,13,0.0,0.1627507994004262,0.1703703703703702,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
47,2903,遠百,,1006.48831646548,False,23.5,2.6488316465479973,73.77777160069596,21.49048517538733,5.0,0.0,0.0,-1,13,0.0,0.0703620804062026,0.0779816513761466,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
48,1531,高林股,,1005.711159458255,False,13.15,2.571115945825494,63.35229545704296,21.439818464000435,0.0,0.0,1.0,-1,13,0.0,0.0791572885341882,0.0867768595041322,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
49,1810,和成,,1005.0,False,22.6,5.332413879957958,76.4538519089531,31.64219512875113,0.0,0.0,1.0,-1,13,0.0,0.151354788004415,0.158974358974359,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
50,6585,鼎基,,1000.0,False,112.0,5.067459797972098,77.45267429111172,38.0646931288349,0.0,0.0,0.0,-1,12,0.0,0.1422777596255384,0.1498973305954825,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
51,1210,大成,,997.9903836002792,False,54.4,2.7990383600279123,63.971835796388106,19.245341040849127,0.0,4.0,0.0,-1,14,0.0,0.0266009613494475,0.0342205323193915,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
52,3167,大量,,997.7856349319268,False,950.0,0.2785634931926702,67.12805643592537,30.23587582149156,5.0,0.0,0.0,-1,13,0.0,0.1873489824891754,0.1949685534591194,0.0,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",0,,,
53,6698,旭暉應材,,995.6030601291592,False,45.75,2.560306012915926,81.02303034907047,42.36667982702696,1.0,0.0,0.0,-1,13,0.0,0.2075198712611317,0.2151394422310757,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
54,2108,南帝,,995.0,False,32.15,5.301816603498644,76.54073627827479,32.14173520325488,0.0,0.0,0.0,-1,13,0.0,0.1809201702500189,0.1885397412199629,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
55,3303,岱稜,,990.5855403886796,False,52.0,1.5585540388679555,64.36482229764005,21.52580734019549,3.0,0.0,1.0,-1,13,0.0,0.0460785040047266,0.0536980749746707,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
56,2412,中華電,,986.8052397582094,False,141.0,0.6805239758209329,60.18416545249705,36.244726923266846,0.0,10.0,3.0,-1,13,0.0,0.0215775093220267,0.0291970802919707,0.0,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
57,2501,國建,,986.1094334134932,False,24.1,2.110943341349312,63.7483744284839,17.720627935202636,3.0,0.0,0.0,-1,13,0.0,0.0563980890742061,0.0640176600441502,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong",0,,,
58,6763,綠界科技,,985.0,False,50.4,8.137997002018212,69.57294048177575,21.416956039136387,1.0,0.0,1.0,-1,12,0.0,0.1576983481052003,0.1653179190751443,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
59,1762,中化生,,983.4957053507728,False,42.3,3.8495705350772735,70.45452952272777,33.106935013856656,0.0,0.0,1.0,-1,13,0.0,0.0756070615524631,0.0832266325224071,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
60,5381,光譜,,979.341267940769,False,30.95,2.43412679407689,74.4204273837764,31.671454245230453,0.0,0.0,1.0,-1,13,0.0,0.2254481581137211,0.2330677290836651,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
61,4542,科嶠,,976.5970268783532,False,286.0,3.659702687835325,65.26226355805557,39.07907768725583,2.0,0.0,0.0,-1,13,0.0,0.0516396882893153,0.0592592592592593,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
62,2347,聯強,,972.1456978165317,False,88.3,2.2145697816531515,60.13746290971166,25.97663449051977,0.0,5.0,5.0,-1,13,0.0,0.020319893523653,0.027939464493597,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
63,6409,旭隼,,971.2679618703808,False,928.0,1.6267961870380725,75.33206930988723,24.48540891242768,2.0,0.0,6.0,-1,13,0.0,0.3012661836139769,0.308885754583921,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
