rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,3016,嘉晶,,1937.796551029321,False,134.5,2.9417267151335897,69.43755846257169,47.415668281503685,1.0,0.0,0.0,-1,17,,0.1096361559648149,0.1645021645021644,,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
2,2321,東訊,,1771.1668045060703,False,14.95,0.6615198446572799,55.33147252799304,9.551606059497692,0.0,0.0,0.0,-1,7,,inf,inf,,,,A,"above_ema60, rsi_strong, market_above_ma60, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
3,1409,新纖,,1745.6328805501385,False,20.75,5.686179336494828,81.49804108372277,36.83880898287794,1.0,0.0,6.0,-1,15,,0.1693227820231224,0.224188790560472,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
4,2376,技嘉,,1718.0279588353508,False,337.5,1.008471774223866,66.27935891957752,36.79477085679961,3.0,2.0,2.0,-1,15,,0.0114847023631243,0.0663507109004739,,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
5,2492,華新科,,1643.4741012655886,False,390.0,0.3098814558708762,91.59854865823044,49.24534620723153,12.0,8.0,8.0,-1,14,,0.4112994049964851,0.4661654135338346,,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
6,3577,泓格,,1621.201680420327,False,161.0,1.6557410976890885,80.13523883214039,68.621436334907,3.0,0.0,1.0,-1,14,,0.1602283310852919,0.2150943396226414,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
7,3131,弘塑,,1597.432952189242,False,3635.0,2.511668656313316,68.56340464232811,23.17323685021405,2.0,1.0,0.0,-1,14,,0.2914302877589467,0.3462962962962963,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
8,3206,志豐,,1596.1909785779517,False,40.1,3.9454659104634464,63.27162500388733,21.138264242396044,6.0,0.0,0.0,-1,14,,0.0059805523092113,0.0608465608465609,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
9,3479,安勤,,1591.4909656315067,False,137.5,1.833810300004601,89.33818747141031,56.6181868894509,0.0,0.0,5.0,-1,14,,0.1153467574200972,0.1702127659574468,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
10,3624,光頡,,1586.6705810872556,False,100.0,0.5359124754607407,87.97582729883149,47.50843970004435,4.0,0.0,5.0,-1,14,,0.0380301663260385,0.092896174863388,,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
11,2481,強茂,,1578.64311834264,False,148.0,1.804258781324796,77.28716059869858,49.38901817557979,0.0,1.0,5.0,-1,14,,0.0621151235381221,0.1169811320754716,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
12,3191,雲嘉南,,1557.8338582983154,False,24.05,6.453217939455647,83.46266148711257,23.626989434913217,1.0,0.0,0.0,-1,13,,0.496746894688457,0.5516129032258066,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
13,2434,統懋,,1529.0716407781597,False,36.5,6.825303121718677,79.91585641901425,22.15555055076194,10.0,0.0,1.0,-1,13,,0.1866305901021063,0.2414965986394559,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
14,1339,昭輝,,1516.3425249477734,False,44.85,5.468719429720875,70.75717373366784,22.21546091606453,1.0,0.0,1.0,-1,13,,0.0443986973450034,0.099264705882353,,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
15,3556,禾瑞亞,,1510.9138777803385,False,61.1,5.442579622195641,71.16609513415452,28.826534263968835,3.0,0.0,0.0,-1,13,,0.0766154729441319,0.1314814814814815,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
16,2327,國巨*,,1505.427805129422,False,742.0,0.4396381191054634,87.28895873107999,56.79774507182263,0.0,10.0,6.0,-1,13,,0.2423367886654477,0.2972027972027973,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
17,2356,英業達,,1501.6463481775463,False,63.9,2.078381652269856,74.74682706452421,43.234529920782336,1.0,3.0,2.0,-1,13,,0.1262800173406539,0.1811460258780035,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",,,,
18,3652,精聯,,1493.911203201694,False,33.95,4.648781204493383,74.4116515520256,30.678587051817424,2.0,0.0,0.0,-1,13,,0.0674480410494273,0.1223140495867769,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
19,2375,凱美,,1482.611216116534,False,161.5,2.0478634458705347,87.05823128151661,45.78244781768599,0.0,0.0,2.0,-1,13,,0.263501338401426,0.3183673469387755,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
20,2302,麗正,,1481.8436251977416,False,35.7,2.113618598091764,82.62784067954533,40.966767343286165,0.0,0.0,0.0,-1,13,,0.2974067187353779,0.3522727272727275,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
21,3141,晶宏,,1472.0292758701682,False,82.0,2.148492617225069,83.26291970145311,51.0239379289316,1.0,0.0,1.0,-1,13,,0.0952041176898594,0.150070126227209,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
22,3485,敘豐,,1470.0642045615157,False,340.0,2.2899663476674137,63.02892778387227,21.572303764302628,1.0,0.0,0.0,-1,13,,0.3559223732053891,0.4107883817427387,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
23,5285,界霖,,1466.824628468916,False,90.1,1.6177983264283964,84.61639030301657,56.255197277879184,1.0,0.0,0.0,-1,13,,0.0439144792675283,0.0987804878048779,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
24,2305,全友,,1465.7144834531302,False,23.2,2.5460585095058628,78.24211919246791,24.66705288412306,0.0,0.0,0.0,-1,13,,0.2558684547394865,0.310734463276836,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
25,2426,鼎元,,1463.8922399138849,False,80.9,2.085323706777192,67.36214515714889,36.6563830921859,2.0,0.0,1.0,-1,13,,0.0138261975392686,0.0686922060766181,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
26,4906,正文,,1451.8433283537693,False,47.3,1.8144035316671876,71.35672583420742,27.592063556642195,0.0,0.0,2.0,-1,13,,0.1610722948045526,0.2159383033419022,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
27,3704,合勤控,,1445.962228290164,False,45.35,1.5352762929007449,79.32241543608512,36.55500341295927,1.0,0.0,0.0,-1,13,,0.040544619481974,0.0954106280193236,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
28,4545,銘鈺,,1423.5803160493638,False,38.65,5.633008902542989,75.78298396670664,31.004544413101847,3.0,0.0,0.0,-1,12,,0.1624568261083196,0.2173228346456692,,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
29,2472,立隆電,,1406.2407165004165,False,371.0,0.729203704881965,88.36618211792779,59.961596094805664,0.0,5.0,1.0,-1,12,,0.3398708335679135,0.394736842105263,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",,,,
30,3528,安馳,,1383.2379397468278,False,113.5,1.0145102253326368,80.03992576286005,45.51964936716602,3.0,0.0,2.0,-1,12,,0.2757318812633538,0.3305978898007033,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
31,2317,鴻海,,1381.304683555433,False,263.0,0.8055504032590246,68.55569580905677,37.47315411395163,6.0,2.0,0.0,-1,12,,0.007760254088913,0.0626262626262625,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",,,,
32,3037,欣興,,1380.3975063807598,False,1025.0,0.8212560723047282,67.19934321285098,29.411878003160076,6.0,3.0,0.0,-1,12,,0.0777306765455234,0.132596685082873,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",,,,
33,3558,神準,,1377.5504815932256,False,141.5,4.046103139179268,69.4590098839754,34.659384388501294,1.0,0.0,1.0,-1,12,,0.1243006581293171,0.1791666666666667,,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
34,2369,菱生,,1374.8591153205132,False,39.75,2.4067743565421367,72.44139302212747,23.777972608826754,7.0,0.0,0.0,-1,12,,0.2701339914626504,0.3249999999999999,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
