rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,1708,東鹼,,1054.8562326108822,False,43.35,4.98562326108823,62.53713685749172,10.560552028911808,0.0,0.0,0.0,-1,15,0.0,,0.1274382314694409,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
2,6189,豐藝,,1041.297236743641,False,56.2,2.629723674364091,76.2523360422782,27.884341475877427,0.0,0.0,0.0,-1,15,0.0,,0.1217564870259482,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
3,5490,同亨,,1000.3629145340384,False,30.45,2.036291453403855,68.85219820779358,34.958664477473455,0.0,0.0,0.0,-1,14,0.0,,0.0591304347826087,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, kd_golden_cross, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
4,2832,台產,,990.2116416362978,False,55.0,1.521164163629783,71.05153782554399,42.48740099895992,0.0,0.0,0.0,-1,14,0.0,,0.0396975425330812,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
5,1514,亞力,,987.5041163289272,False,136.0,2.750411632892708,72.3889280933235,33.366631488807386,0.0,0.0,0.0,-1,14,0.0,,0.088,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
6,6237,驊訊,,984.3747061624964,False,56.1,1.4374706162496378,70.3731141602741,45.9992556036287,0.0,0.0,0.0,-1,14,0.0,,0.0978473581213308,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, kd_golden_cross, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
7,3597,映興,,984.261536473564,False,28.8,1.9261536473564,64.51527671489046,60.76307187349618,0.0,0.0,0.0,-1,14,0.0,,0.0304114490161002,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
8,6907,雅特力-KY,,970.5292364806284,False,140.0,2.552923648062832,64.25293749116295,22.912589949532787,0.0,0.0,0.0,-1,14,0.0,,0.1965811965811965,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
9,6465,威潤,,968.8340891342908,False,55.2,2.3834089134290823,63.86134016530658,10.866141560686184,0.0,0.0,0.0,-1,14,0.0,,0.0844793713163065,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
10,2890,永豐金,,966.7976502776668,False,33.0,2.17976502776668,71.47633227622299,21.72006301506209,0.0,0.0,0.0,-1,14,0.0,,0.1129848229342327,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
