rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,6259,百徽,,1348.4153069312558,False,29.75,27.05,29.75,27.05,4599459,4.841530693125586,66.49585123248428,40.96763761602286,1.917883145579698,1.394344485695349,0.0464633697260599,1.0368188558657871,100.0,73.52486870559126,26.073955785008103,23.0416418981732,0.0,0.0,0.0,-65000.0,0.0,-19006.0,-1.0,16,0.0,0.0,0.1787692440942431,0.1247637051039698,0.0998151571164509,79.7,0.4052,0.0827,,,,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
2,6613,朋億*,,1313.7706426875786,False,286.5,263.0,286.5,258.5,1698859,3.8770642687578536,66.78147773638966,25.24925361503156,13.071055717128472,6.858724945381766,-0.2706450322548956,1.088714013090858,100.0,64.59608323133459,259.6336901946692,240.4349409568853,0.0,0.0,3.0,-24900.0,0.0,42047.0,-1.0,16,0.0,0.0,0.1310732081632056,0.0770676691729324,0.0998080614203456,74.0,0.8172,0.5228,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
3,6174,安碁,,1281.330412565159,False,51.7,47.0,51.7,46.6,8267641,1.6330412565158692,68.88034752504288,37.0461228229429,4.02986336568952,3.188763272611091,-0.1264260434383399,1.0105427529228257,100.0,81.15387927322809,44.67122951574838,36.78592373350919,6.0,0.0,1.0,1879000.0,0.0,12444.0,-1.0,16,0.0,0.0,0.2330249232548115,0.1790193842645382,0.1,54.4,0.2483,-0.0707,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
4,2406,國碩,,1229.951895824778,False,39.4,36.9,39.4,35.65,67627939,2.9951895824778223,61.97905667410801,20.02033550090808,2.7701124536489083,1.086440443925838,0.2847813170842261,1.0073023129658236,77.35849056603774,52.35849056603789,34.8320075981098,33.14940038514946,3.0,0.0,1.0,4455803.0,0.0,8509.0,-1.0,16,0.0,0.0,0.0773821623668965,0.0233766233766232,0.0990237099023709,69.6,1.212,-0.088,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
5,2412,中華電,,1189.7077711443917,False,145.0,144.0,145.0,143.5,17486484,0.9707771144391792,66.14532598244466,35.73821530522875,2.3203632564661385,1.6943489027827925,0.5378984833164466,1.014337507210301,100.0,94.87179487179492,139.95598727275546,137.4891848171547,3.0,14.0,7.0,5853225.0,274793.0,710130.0,-1.0,15,0.0,0.0,0.0787405213224287,0.0247349823321554,0.0069444444444444,21.7,0.0539,-0.0476,,,,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
6,6244,茂迪,,1172.282771627206,False,31.25,29.8,31.8,29.1,36272534,3.2282771627206137,56.7895005816837,21.18694522846976,2.0660633381546027,0.3336926929119812,0.0454156252924228,0.8441745915369461,79.41176470588238,65.19607843137298,29.43252106498875,28.52556452205083,3.0,0.0,3.0,6243550.0,0.0,147311.0,-1.0,15,0.0,0.0,0.0887737509108032,0.0347682119205299,0.001602564102564,70.7,0.3154,-0.0456,,,,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong",,0,,,,,,,,,,
7,2303,聯電,,1156.1718008493417,False,125.0,119.0,126.0,116.5,362586174,1.1171800849341524,55.16611467694279,45.0158635502894,10.154411977202711,8.430807969339014,-3.274034606316073,0.4751684215228191,21.7948717948718,16.25025835552151,122.07596967078176,98.6506305897329,9.0,0.0,3.0,50122329.0,-69007860.0,6889335.0,-1.0,14,0.0,0.0,0.0540055389902732,0.0,0.0548523206751054,30.1,0.1778,0.0123,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
8,3550,聯穎,,1143.139260434806,False,28.6,30.0,30.1,27.0,22256002,3.813926043480586,76.99601296564201,34.02645527848438,1.7731761626148717,1.6742445768816836,0.7708616025748873,1.1091983641923584,84.4559585492228,94.81865284974084,23.19775027060093,20.872523829091755,4.0,0.0,0.0,3584350.0,0.0,-16616.0,-1.0,14,0.0,0.0,0.2481600275080185,0.1941544885177453,0.0052724077328647,79.3,0.3657,-0.126,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud","open_high_close_low, gap_chase_after_blowout",0,,,,,,,,,,
9,3441,聯一光,,1120.7187821984971,False,71.5,65.1,71.5,62.4,22068563,4.071878219849706,74.4431908767209,56.65959623934135,4.494963684893021,6.140442935754713,1.078253812946853,1.1595669239105866,100.0,96.68174962292626,54.433433190703816,44.75311414390985,6.0,0.0,1.0,949759.0,0.0,34459.0,-1.0,14,0.0,0.0,0.3587500645377185,0.3047445255474452,0.1,79.4,0.4619,-0.2886,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
10,3516,亞帝歐,,1108.633119511254,False,25.0,23.75,25.0,23.5,573634,1.863311951125392,66.2239067814049,31.72267889292533,0.962331313786022,0.6657059297871761,-0.0167277038712367,1.3553898269385782,100.0,84.64285714285688,23.27137173072821,21.799941081055028,9.0,0.0,2.0,92000.0,0.0,255.0,-1.0,13,0.0,0.0,0.1315917458868251,0.0775862068965518,0.0638297872340425,50.3,0.3231,-0.1098,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
