rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,4952,凌通,,1171.7409284354512,False,58.5,53.9,59.0,53.9,4851326,2.67409284354513,65.08243171589547,24.620652316919124,3.078444773341668,1.0099148543621226,0.2530374894314735,1.0525013765458495,96.49122807017544,85.10622547931052,51.40707750901872,48.323890369025534,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16,0.0,0.0,,0.2717391304347827,0.0873605947955391,,0.2039,-0.0562,52.05999999999949,50.94999999999982,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
2,3311,閎暉,,1144.192343145737,True,41.3,38.45,41.3,38.2,3930021,1.919234314573667,68.96050230169267,32.9704164916495,2.210882342741333,1.7773862246896712,0.1423517642850618,0.9064056314678344,77.16535433070862,45.291677250021166,36.97590505783764,34.46416429484234,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16,0.0,0.0,,0.019753086419753,0.099866844207723,,0.1375,0.0693,38.59999999999964,38.93499999999985,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
3,6259,百徽,,1140.4258078420248,False,30.35,28.05,30.35,28.05,2913457,2.5425807842024817,64.10376401095002,42.565703272395695,1.9993482216054543,1.5151408401094528,0.1338393894905567,1.033264538321452,100.0,85.9477124183007,26.61269396459811,23.425760693651483,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15,0.0,0.0,,0.1996047430830039,0.0996376811594201,,0.4052,0.0827,28.370000000000253,27.47000000000016,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
4,3527,聚積,,1126.4213270070054,False,65.3,60.1,65.3,60.1,1224810,4.142132700700552,61.65872900434904,24.92272807660372,3.135677744269363,0.5729409451302416,0.3502416334802923,1.2507250515502937,100.0,58.13008130081289,59.551520422761726,58.4356713609113,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15,0.0,0.0,,0.1496478873239437,0.0993265993265992,,0.1591,0.2738,60.28000000000029,59.81999999999971,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
5,2425,承啟,,1115.749619265034,False,38.35,36.3,38.7,36.2,3564003,2.5749619265033945,62.914754838831634,27.680761237468666,1.981551989535545,0.9978019679529098,0.0209719675348288,1.0482546873220873,79.0123456790124,69.58406819517889,35.00272446057259,32.751891766021835,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15,0.0,0.0,,0.1551204819277107,0.0667593880389429,,0.9517,0.049,35.64000000000014,35.51000000000022,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, kd_golden_cross, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
6,6202,盛群,,1104.296802468865,False,65.2,59.4,65.3,59.0,22672088,4.429680246886504,64.66234693761413,17.221259370346342,3.66557355088171,0.5034932909022416,0.3136967870563825,1.0271657911035903,99.36708860759497,81.30718135104628,56.90772831614374,54.91335189433404,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15,0.0,0.0,,0.2611218568665376,0.0976430976430977,,0.0663,-0.019,56.4,56.22000000000007,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
7,5471,松翰,,1056.970612010888,False,57.4,55.4,58.7,54.5,9347367,2.197061201088808,65.01620284201081,30.247124436501224,2.962375527775846,1.4569939314128888,-0.0388047463756597,1.002276477544904,89.68253968253966,80.83980637172074,51.62056172333612,47.38035416982419,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14,0.0,0.0,,0.1958333333333333,0.0590405904059039,,0.2734,-0.0832,52.29000000000051,51.76500000000051,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
8,6494,九齊,,1043.7407729056597,False,63.6,59.0,63.6,58.3,1459460,3.3740772905659533,66.31791453846122,27.315868270611144,3.1928099721875127,0.9311872435220252,0.2546277878841467,1.0870661875533905,100.0,78.99500624219763,56.30669164164404,52.93655388244086,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14,0.0,0.0,,0.2470588235294117,0.0984455958549224,,0.7943,0.016,56.4,56.13000000000011,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
9,2527,宏璟,,1040.9903285091254,False,39.15,36.55,39.85,36.0,2294490,4.09903285091255,68.67141234726768,24.39464253258176,1.4713734365509157,0.643496978385393,0.1079873120752495,1.068285468951807,88.23529411764702,59.96732026143824,35.716902788542086,34.09543672804052,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15,0.0,0.0,,0.1331403762662808,0.0726027397260273,,-0.1042,-0.1713,35.98000000000011,36.16500000000015,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
10,6139,亞翔,,1017.545246709692,False,885.0,847.0,885.0,844.0,7379065,1.254524670969206,65.78519640709405,23.798683930773585,51.95187278036191,24.411972513129285,1.4041068174280191,1.155184035099952,100.0,61.7370892018777,771.4630612319615,704.9148738412644,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14,0.0,0.0,,0.2156593406593405,0.0993788819875776,,1.0326,0.0061,781.6,781.5,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
