rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,6531,愛普*,,1317.6881315086252,False,1190.0,1.7688131508625304,69.32649560974866,36.70843390811954,0.0,3.0,1.0,-1,17,0.0,0.177369908263224,0.2357217030114227,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
2,6894,衛司特,,1288.7450890315636,False,389.5,2.3745089031563658,64.2644242363234,29.453109757139902,3.0,0.0,7.0,-1,17,0.0,0.0281196138989421,0.0864714086471407,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
3,2317,鴻海,,1243.2736384396278,False,289.0,2.827363843962776,78.61177882344245,39.01236023334119,7.0,3.0,1.0,-1,16,0.0,0.0976482052518012,0.1559999999999999,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
4,2357,華碩,,1231.8771255212373,False,761.0,2.1877125521237266,74.70756769456246,33.60359926551094,1.0,6.0,10.0,-1,16,0.0,0.0574839823779009,0.1158357771260996,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
5,1504,東元,,1220.0,False,75.0,6.190455887815116,65.14397030535523,29.169135859339303,2.0,0.0,10.0,-1,17,0.0,-0.0181298807398768,0.0402219140083217,0.0,,,A,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, kd_golden_cross, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
6,2376,技嘉,,1218.1508152277177,False,370.0,1.815081522771764,74.98784722530266,38.00154325421848,4.0,3.0,3.0,-1,16,0.0,0.0889350269572277,0.1472868217054264,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
7,6190,萬泰科,,1192.6196198354992,False,92.0,1.7619619835499247,78.95976922945431,49.06320801995534,0.0,0.0,1.0,-1,16,0.0,0.0916482052518012,0.1499999999999999,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
8,6224,聚鼎,,1171.6157142323552,False,95.0,2.6615714232355145,72.79608638088085,44.96878304297256,0.0,0.0,0.0,-1,16,0.0,0.0450163817907096,0.1033681765389082,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
9,2356,英業達,,1169.102778163921,False,70.2,2.9102778163920675,80.45977238433134,45.48338853208088,0.0,4.0,3.0,-1,15,0.0,0.1214801380249106,0.1798319327731092,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
10,4807,日成-KY,,1167.730243300091,False,27.9,2.2730243300090955,76.50053863147824,49.79704659077786,3.0,0.0,1.0,-1,15,0.0,0.1573344797616052,0.2156862745098038,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
11,2243,宏旭-KY,,1153.8728172198898,False,27.3,1.8872817219889868,67.96203216194746,21.88816894500073,4.0,0.0,2.0,-1,15,0.0,0.139016626304433,0.1973684210526316,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
12,3380,明泰,,1149.7544440445354,False,38.6,2.475444404453528,66.87244759940813,22.426652106073632,3.0,0.0,3.0,-1,15,0.0,0.0719556723089025,0.1303074670571011,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong",0,,,
13,6667,信紘科,,1149.3595229312675,False,287.0,4.435952293126768,71.0540485326093,19.044615813198867,0.0,0.0,4.0,-1,15,0.0,0.0627419552518013,0.12109375,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
14,1303,南亞,,1144.447204124178,False,98.1,1.9447204124177984,62.6184830527754,18.40213142434184,1.0,3.0,1.0,-1,15,0.0,0.0731360945251575,0.1314878892733562,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
15,6141,柏承,,1143.8855195336948,False,46.0,2.888551953369487,73.90685552689557,25.784945027017528,5.0,0.0,0.0,-1,15,0.0,0.2945893817223897,0.3529411764705883,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
16,2330,台積電,,1140.6216321786285,False,2355.0,2.562163217862809,64.72502980502652,30.1147243486326,1.0,3.0,7.0,-1,16,0.0,-0.0140058967437639,0.0443458980044346,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
17,8131,福懋科,,1135.826646670674,False,73.5,1.5826646670674185,64.99198974508457,11.708949914205173,6.0,0.0,6.0,-1,15,0.0,0.0776605700122341,0.1360123647604327,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
18,2850,新產,,1125.426164467844,False,145.5,3.542616446784417,69.73910938613122,50.11932723114312,1.0,0.0,0.0,-1,15,0.0,0.0075822711858672,0.0659340659340659,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
19,3231,緯創,,1122.095103884124,False,158.5,2.209510388412393,69.3267439033678,15.488629986849782,3.0,3.0,3.0,-1,15,0.0,0.0385340184005902,0.0968858131487888,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, breakout_volume_confirm, cci_momentum, above_ichimoku_cloud",0,,,
20,4938,和碩,,1111.7135354161092,False,88.5,2.671353541610924,71.87463334127847,21.57231040537913,3.0,0.0,0.0,-1,15,0.0,0.038302480344738,0.0966542750929366,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
21,1605,華新,,1098.069589341604,False,38.75,1.806958934160413,64.0977813505657,31.05230385651833,1.0,2.0,1.0,-1,15,0.0,0.0032920408682397,0.0616438356164383,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
22,6546,正基,,1095.3848773350755,False,84.5,2.038487733507549,71.10722054462215,25.059784516401585,10.0,0.0,3.0,-1,15,0.0,0.0126241241364655,0.0709759188846641,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
23,2324,仁寶,,1095.0,False,36.7,5.516463668575802,70.38410043304538,29.00190247930736,3.0,0.0,1.0,-1,14,0.0,0.1067275703311665,0.1650793650793651,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
24,8070,長華*,,1090.3120649509117,False,52.5,2.0312064950911304,70.94816918036716,22.442130968724413,7.0,0.0,1.0,-1,14,0.0,0.1109132386593738,0.1692650334075724,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
25,2353,宏碁,,1077.7482159039137,False,35.2,1.77482159039137,78.4537560839698,39.873685297395205,3.0,0.0,0.0,-1,14,0.0,0.1328495588897034,0.191201353637902,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
26,7769,鴻勁,,1072.9925513764815,False,8260.0,1.7992551376481745,75.06254747637654,44.435915915479846,0.0,2.0,0.0,-1,15,0.0,0.0102122414743111,0.0685640362225097,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
27,6160,欣技,,1072.9635241058486,False,17.35,3.796352410584865,64.07667844496007,25.567225563974176,0.0,0.0,2.0,-1,14,0.0,0.0028102847625046,0.0611620795107032,0.0,,,A,"macd_golden_cross, above_ema60, volume_break, rsi_strong, market_above_ma60, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, williams_r_recovery, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
