rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
24,2851,中再保,,901.368861108514,False,36.8,35.2,36.95,35.1,3628001,1.1368861108514106,73.9054700159075,45.70854799040371,0.8390523106892841,1.1947547729208736,0.0431996955199815,0.9254459741358196,93.99999999999976,67.44444444444464,34.286367720123,31.88641036918789,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0514285714285713,0.0499286733238231,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
25,8215,明基材,,900.8756656377273,False,32.6,31.5,33.4,31.3,8734341,1.5875665637727163,67.02206247088591,30.00436102298328,1.6841909044002696,1.3703318997491143,0.3535043251841954,1.0460490039107009,85.45454545454551,88.77470355731263,29.08640572424467,26.440491327365933,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1164383561643835,0.0365659777424483,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
26,2883,凱基金,,900.6560114004154,False,25.7,24.45,25.7,24.35,121759780,1.5656011400415393,79.4376522488673,27.26398458610739,0.7756379044919547,0.6356761512129054,0.274500189436775,1.3963410333128696,100.0,94.19191919191871,22.36260903295624,21.191142078691502,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1524663677130044,0.0982905982905983,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,0,,,,,,,,,,
27,1423,利華,,900.352484274203,False,43.5,43.25,44.25,43.25,189175,1.5352484274203038,67.38532803262541,28.796202395278232,1.07685807173737,0.4822580088460171,0.2098614988724287,1.1885108735669532,78.57142857142857,65.90466695152706,41.520588878499694,40.47692759847048,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0481927710843372,0.010452961672474,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,,,,,,,,,,
28,2845,遠東銀,,896.9331098784696,False,12.35,12.15,12.45,12.1,20161771,1.6933109878469583,60.54955451202713,27.43552185100377,0.1426392129757784,-0.0575190006609283,0.0400783596512474,1.0812696242141162,83.33333333333339,75.39682539682508,12.102120355798466,12.280856374309282,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.03781512605042,0.0206611570247934,,0.0,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,0,,,,,,,,,,
29,2440,太空梭,,895.8394340634641,False,18.65,18.3,18.9,18.0,1610788,1.5839434063464115,60.85030040443723,27.493785537709098,0.9509011969539866,0.4000065189457693,0.0072101391045761,0.9982232290665776,88.88888888888889,78.41011743450811,17.613611490151243,16.593723271057346,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0749279538904896,0.0275482093663912,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
30,2301,光寶科,,895.3572772298652,False,250.0,234.0,250.0,233.0,48471365,1.0357277229865214,68.52820560131568,35.476966484949,13.7642319052438,15.586851487640558,1.101080594337489,0.9755025949900548,79.83193277310924,58.54341736694733,218.59498313047712,192.39052224272888,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0162601626016261,0.098901098901099,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
31,3406,玉晶光,,894.4789174914916,False,606.0,608.0,625.0,600.0,2371075,0.9478917491491632,65.08193476993765,36.781645791904126,27.64433920070988,24.535850654673823,1.181978278894551,0.8123421382305502,62.06896551724138,61.838114556167056,569.3305076448011,520.5241740875286,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0358974358974359,0.0184873949579831,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud","long_upper_shadow, open_high_close_low",0,,,,,,,,,,
32,5536,聖暉*,,890.1812229993732,False,1055.0,1005.0,1065.0,999.0,2200896,1.0181222999373207,61.629811766900616,27.76261542274483,58.24857508731183,46.55465094416456,0.7318761631543467,0.827773061487647,63.94230769230769,48.77140780197866,971.991093414767,873.3767231463569,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,-0.0495495495495496,0.0571142284569137,,0.0,0.0,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
33,6115,鎰勝,,887.9798819944658,False,48.45,47.85,48.8,47.85,623685,2.79798819944658,68.03952874180426,15.94606357475177,0.4921781211399407,0.1031412663068849,0.1282131589071188,1.1091468170202288,83.33333333333356,87.00043917435202,47.43383339585345,47.324112891014366,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0264830508474576,0.0146596858638743,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
34,8049,晶采,,887.5420703448641,False,27.3,27.25,27.6,27.2,653074,1.7542070344864078,68.52993095498007,28.84157798035589,0.495569213655186,0.4362603613384515,0.0823024489596303,0.8618686588939546,72.72727272727269,77.33766233766194,26.498977936586765,26.005342836935792,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.024390243902439,0.0055248618784531,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,,,,,,,,,,
35,2248,華勝-KY,,884.2482966850116,False,56.8,55.9,57.2,55.9,135055,1.9248296685011612,61.47380260022879,13.641815919790572,1.525476599862408,0.3401924617587895,0.0466793135283606,1.0104310867146815,90.47619047619035,75.61327561327562,55.05161523423998,53.4059684610364,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0460405156537753,0.0252707581227435,,0.0,0.0,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
36,2838,聯邦銀,,878.7180993982546,False,21.1,20.6,21.4,20.45,3245589,1.8718099398254548,64.34142038558022,12.91601074839273,0.3637148268395757,0.0670139481246963,0.0779482528773569,1.1904426951302185,78.57142857142875,86.19047619047645,20.42999875435247,20.25700863857787,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0292682926829268,0.0242718446601941,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
37,1402,遠東新,,875.7846333999437,False,27.3,26.85,27.7,26.45,96933858,1.5784633399943693,56.90311648326552,20.833242033491477,0.9201234463408592,-0.1032447675373049,0.0476103060456659,0.8050063865363258,90.90909090909092,70.47397047397014,26.089441001186906,26.519156978726212,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1641791044776119,0.04,,0.0,0.0,,,B,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong",,0,,,,,,,,,,
38,2834,臺企銀,,871.752525345995,False,16.85,16.4,16.9,16.25,90844677,2.6752525345994957,68.0271913923937,17.46384108340621,0.2613131974709244,0.1111869574587629,0.0519801690160341,1.3806860289038263,95.00000000000028,90.0,16.15622850219039,15.93818133398265,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0433436532507742,0.0337423312883435,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
39,1615,大山,,866.4244902239283,False,46.6,44.5,47.45,44.05,1102152,4.1424490223928245,66.40666051701547,21.303190646905925,1.06126907120769,-0.2736004686629343,0.3760830458467402,1.2482918115421078,82.65306122448979,81.1395371545744,44.05620109702462,45.225982066170296,0.0,0.0,0.0,0.0,0.0,0.0,-1,12,0.0,0.0,,0.0862470862470863,0.0578887627695801,,0.0,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
40,5452,佶優,,866.0374712773016,False,35.35,34.15,36.2,33.5,4458188,1.603747127730158,57.763225855093246,8.767583837433147,1.8643843247135263,0.4239378862205996,0.2491530691643135,0.9484903623688444,79.76190476190473,72.41078464482659,33.63346769953429,32.86310567753374,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0761035007610351,0.0351390922401171,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, kd_golden_cross, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
41,3008,大立光,,861.0267102614455,False,3985.0,3920.0,4225.0,3820.0,3706976,1.6026710261445454,71.21642117292812,39.59240173584563,210.42183250053964,312.62170488292986,38.31434972618087,0.8807401396876332,70.1863354037267,86.68624293517739,3389.5792250724185,2900.127560880672,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1369472182596292,0.035064935064935,,0.0,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,,,,,,,,,,
