rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,3016,嘉晶,,1937.796551029321,False,134.5,126.0,138.5,125.0,17126606,2.9417267151335897,69.43755846257169,47.415668281503685,9.957525434692007,12.741530483500838,0.1840448780185237,0.9042462296726216,74.4186046511628,61.2403100775197,112.6715202601392,88.65460725109318,1.0,0.0,0.0,1954289.0,0.0,-136459.0,-1,17,,,0.1096361559648149,0.1645021645021644,0.0674603174603174,73.9,,,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,,,,,,,,,
2,2321,東訊,,1771.1668045060703,False,14.95,15.0,15.0,14.95,7052,0.6615198446572799,55.33147252799304,9.551606059497692,3.0665677846587616,0.8393031013394676,0.4337530248802745,0.6912832831714283,96.4516129032258,97.7419354838712,11.280062182019988,10.710800451157596,0.0,0.0,0.0,0.0,0.0,0.0,-1,7,,,inf,inf,-0.0033333333333334,60.0,,,,,A,"above_ema60, rsi_strong, market_above_ma60, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,,,,,,,,,
3,1409,新纖,,1745.6328805501385,False,20.75,19.35,20.75,19.2,84258177,5.686179336494828,81.49804108372277,36.83880898287794,0.6673630332628986,0.5826638433696267,0.3055467523736999,1.4221140191122863,100.0,85.71428571428562,17.503567854377145,16.663506749898104,1.0,0.0,6.0,3181838.0,0.0,143796.0,-1,15,,,0.1693227820231224,0.224188790560472,0.0978835978835979,74.8,,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,,,,,,,,,
4,2376,技嘉,,1718.0279588353508,False,337.5,336.0,350.0,331.0,17174957,1.008471774223866,66.27935891957752,36.79477085679961,14.71900896576006,15.54202326046726,0.216642520881809,0.8022237265382323,73.52941176470588,69.28104575163404,314.563255600033,283.66918102794585,3.0,2.0,2.0,947946.0,1370157.0,174055.0,-1,15,,,0.0114847023631243,0.0663507109004739,0.0150375939849625,15.9,,,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, cci_momentum, mfi_strong, above_ichimoku_cloud",long_upper_shadow,,,,,,,,,,,
5,2492,華新科,,1643.4741012655886,False,390.0,355.0,397.0,355.0,5997371,0.3098814558708762,91.59854865823044,49.24534620723153,20.42183907241373,54.55798504374147,17.902029903467024,1.0436195039209122,96.3350785340314,98.37995313684162,249.55057629534068,184.34346900136555,12.0,8.0,8.0,2334478.0,195000.0,47618.0,-1,14,,,0.4112994049964851,0.4661654135338346,0.080332409972299,37.9,,,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,,,,,,,,,
6,3577,泓格,,1621.201680420327,False,161.0,146.5,161.0,145.0,2526105,1.6557410976890885,80.13523883214039,68.621436334907,9.525432629787783,19.56043452053254,4.361886175202812,0.9305185126410022,91.66666666666669,79.59136822773144,122.76588280836744,95.13325855912328,3.0,0.0,1.0,175705.0,0.0,2894.0,-1,14,,,0.1602283310852919,0.2150943396226414,0.0989761092150169,52.0,,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,,,,,,,,,
7,3131,弘塑,,1597.432952189242,False,3635.0,3650.0,3765.0,3510.0,1910175,2.511668656313316,68.56340464232811,23.17323685021405,217.76514131904867,77.89693275262789,64.12469940251817,1.1453858680268352,89.30041152263375,91.853317835789,3024.5892176457683,2752.1543803320733,2.0,1.0,0.0,403044.0,1000.0,-122218.0,-1,14,,,0.2914302877589467,0.3462962962962963,0.0613138686131387,69.2,,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud","long_upper_shadow, open_high_close_low",,,,,,,,,,,
8,3206,志豐,,1596.1909785779517,False,40.1,38.3,41.5,37.1,1118799,3.9454659104634464,63.27162500388733,21.138264242396044,1.5502849409325077,0.5074634577581065,0.1823537655875501,0.8987051425373881,70.52631578947371,39.80506822612127,37.56074339476159,36.70183035993311,6.0,0.0,0.0,321000.0,0.0,-358.0,-1,14,,,0.0059805523092113,0.0608465608465609,0.062251655629139,54.2,,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,,,,,,,,,
9,3479,安勤,,1591.4909656315067,False,137.5,135.5,145.0,134.0,3385385,1.833810300004601,89.33818747141031,56.6181868894509,4.804525786569356,11.02789803147364,3.7623123540341847,0.9748030025818936,83.14606741573034,92.650420740308,112.94854605810347,100.4860637240572,0.0,0.0,5.0,-6350.0,0.0,6821.0,-1,14,,,0.1153467574200972,0.1702127659574468,0.0036496350364962,46.7,,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",long_upper_shadow,,,,,,,,,,,
10,3624,光頡,,1586.6705810872556,False,100.0,95.0,103.0,95.0,6982428,0.5359124754607407,87.97582729883149,47.50843970004435,6.118260097907774,11.216927925383018,2.052446071790192,0.8716585245029301,88.76404494382024,81.68591707917585,79.65590015242344,65.19493090978516,4.0,0.0,5.0,242934.0,0.0,62133.0,-1,14,,,0.0380301663260385,0.092896174863388,0.0638297872340425,22.4,,,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,,,,,,,,,
