rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
14,8021,尖點,,1047.247624635017,False,570.0,3.7247624635017,68.47623368395364,17.140357056650892,0.0,4.0,0.0,-1.0,13,0.0,0.3465225457929944,0.2925170068027212,0.8629,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
15,2379,瑞昱,,1046.48707434308,False,655.0,1.1487074343079997,61.42979402529661,30.72101601958093,0.0,14.0,0.0,-1.0,13,0.0,0.1036850261697605,0.0496794871794872,0.2187,,,,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
16,7788,松川精密,,1036.687293744848,False,271.0,2.66872937448481,75.79024445281718,37.77344496101008,2.0,0.0,2.0,-1.0,13,0.0,0.3824369115392928,0.3284313725490195,0.4308,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
17,3213,茂訊,,1030.0050994878789,False,134.0,1.0005099487878868,66.35521881829234,45.213524597304,3.0,0.0,1.0,-1.0,12,0.0,0.1132940765396804,0.0592885375494072,0.7878,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
18,7749,意騰-KY,,1023.8093047476316,False,508.0,1.880930474763156,54.83245869609247,25.230075207347152,3.0,0.0,0.0,-1.0,12,0.0,0.1035923158497774,0.0495867768595041,0.7368,,,,"above_ema60, ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
19,2347,聯強,,1020.3303324215794,False,90.8,1.5330332421579451,60.66943383086347,26.24279915927555,0.0,9.0,9.0,-1.0,13,0.0,0.0640166624607959,0.0100111234705226,1.2927,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
20,1714,和桐,,1018.9530016587224,False,14.4,4.395300165872253,75.76987346409095,28.035684116681026,2.0,0.0,1.0,-1.0,13,0.0,0.2440881836183724,0.1900826446280992,0.8485,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
21,3290,東浦,,1015.0842335080152,False,63.6,3.508423350801504,82.36090400097851,21.424303206691945,0.0,0.0,2.0,-1.0,13,0.0,0.3234666168345846,0.2694610778443114,0.9616,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
22,6834,天二科技,,1013.6983902888368,False,76.5,2.369839028883693,62.01728297808965,44.86580142995014,0.0,0.0,0.0,-1.0,12,0.0,0.1165055389902732,0.0625,0.5867,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
23,6227,茂綸,,1010.072396187502,False,130.5,0.5072396187502183,58.89057806767249,34.37088449818663,4.0,0.0,1.0,-1.0,13,0.0,0.0242657620386004,-0.0297397769516728,0.1809,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
24,3406,玉晶光,,1007.330967633634,False,693.0,1.7330967633634162,66.40477896934642,43.30305430904316,0.0,3.0,0.0,-1.0,12,0.0,0.1055988622072686,0.0515933232169953,0.3024,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
25,2059,川湖,,1005.6696492384826,False,6400.0,1.0669649238482548,68.84884615310538,35.54002184509517,3.0,4.0,0.0,-1.0,12,0.0,0.2502672212332638,0.1962616822429905,1.7205,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
26,3152,璟德,,1004.9718924575632,False,201.0,1.9971892457563207,61.39215428884929,33.13910989222918,5.0,0.0,3.0,-1.0,12,0.0,0.1645027765593339,0.1104972375690607,0.1765,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
27,2362,藍天,,1002.1833713627587,False,48.5,1.718337136275892,61.45084473556727,29.41404321983632,0.0,0.0,2.0,-1.0,13,0.0,0.057107917480449,0.0031023784901758,0.0959,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
28,1723,中碳,,999.6290089277716,False,85.9,0.9629008927771632,62.68294780901175,23.85505641778567,2.0,8.0,1.0,-1.0,13,0.0,0.0470691228053022,-0.0069364161849709,0.5844,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
29,6414,樺漢,,989.3133526022924,False,395.0,0.9313352602292524,63.89794227725616,35.43618292554701,3.0,1.0,0.0,-1.0,12,0.0,0.068126206512738,0.0141206675224647,0.3527,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
30,6196,帆宣,,983.9683860704243,False,504.0,0.8968386070424454,62.720712799146106,43.82164900991311,0.0,9.0,0.0,-1.0,12,0.0,0.0540055389902732,0.0,0.6489,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
31,2103,台橡,,983.637554185855,False,22.15,1.363755418585506,62.79263639077268,21.30775982716824,2.0,0.0,3.0,-1.0,13,0.0,0.0495111569678012,-0.0044943820224719,0.3296,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
32,2243,宏旭-KY,,981.3859502836408,False,33.85,2.638595028364077,71.87198833091331,30.46048914912243,2.0,0.0,1.0,-1.0,12,0.0,0.1956581528182667,0.1416526138279934,0.1698,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
33,6177,達麗,,980.5832098041184,False,47.4,2.058320980411836,63.81701962076547,17.999939422303903,1.0,0.0,4.0,-1.0,12,0.0,0.1155956845669811,0.0615901455767078,1.4918,,,,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
34,3303,岱稜,,977.6162387760804,False,53.6,1.7616238776080513,66.61017760237115,23.41440704182878,2.0,0.0,0.0,-1.0,12,0.0,0.1174976024823367,0.0634920634920634,0.2127,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
35,3285,微端,,977.4394881679734,False,37.65,2.7439488167973383,76.64342681165002,43.905374238110994,0.0,0.0,2.0,-1.0,12,0.0,0.1863363660579423,0.132330827067669,2.1675,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
36,6579,研揚,,975.7325348720824,False,163.0,0.5732534872082475,57.72249178099449,39.07355402632539,4.0,0.0,1.0,-1.0,12,0.0,0.050947435014738,-0.0030581039755351,0.4885,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
37,2241,艾姆勒,,974.301001504136,False,40.05,1.4301001504136126,63.036178126339614,40.119894614166505,5.0,0.0,1.0,-1.0,11,0.0,0.2977943588660495,0.2437888198757762,0.4022,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
38,6944,兆聯實業,,973.5062966926348,False,937.0,1.3506296692634974,53.44571971312453,11.922511886773606,3.0,0.0,3.0,-1.0,12,0.0,0.0572175304249628,0.0032119914346895,0.4823,,,,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, stronger_than_market, kd_golden_cross, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
39,2327,國巨*,,972.396351415729,False,842.0,2.239635141572894,73.68821630347996,53.265923488698654,0.0,6.0,1.0,-1.0,12,0.0,0.1872491459889272,0.133243606998654,0.4746,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
40,7722,LINEPAY,,969.5990624675268,False,370.5,3.959906246752697,77.57271605575164,36.44208106891698,0.0,0.0,0.0,-1.0,12,0.0,0.3867393519399135,0.3327338129496402,0.1719,,,,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
41,6491,晶碩,,967.650983991351,False,323.5,0.7650983991351075,62.066608153092425,36.37163631396339,6.0,0.0,0.0,-1.0,12,0.0,0.0402860267951513,-0.0137195121951219,0.3671,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
42,3691,碩禾,,967.4844020048372,False,167.0,1.2484402004837316,60.39530475641892,26.22358532310461,3.0,0.0,0.0,-1.0,12,0.0,0.069203107379331,0.0151975683890577,1.3117,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
43,3479,安勤,,966.0203178437685,False,132.0,1.1020317843768392,67.22508693488317,53.06483657701132,0.0,0.0,3.0,-1.0,12,0.0,0.0772613529437616,0.0232558139534884,0.1081,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
44,3665,貿聯-KY,,958.5029728225536,False,2160.0,1.850297282255373,50.711814477772,20.66599642643821,0.0,7.0,0.0,-1.0,12,0.0,0.0563257246051224,0.0023201856148491,0.4135,,,,"above_ema60, ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, williams_r_recovery, mfi_strong",0,,,
45,2404,漢唐,,954.6596420574508,False,1195.0,0.9659642057450892,57.29746965556986,33.58235588818418,8.0,0.0,1.0,-1.0,12,0.0,0.0255502544374277,-0.0284552845528455,0.8501,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
46,2377,微星,,953.8871253328834,False,133.5,0.388712533288345,57.42981417834715,40.66628590253374,4.0,11.0,1.0,-1.0,13,0.0,0.0075769675617018,-0.0464285714285713,-0.2373,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
47,2025,千興,,951.4404763262874,False,13.9,2.644047632628734,61.04525291953048,30.69024135130785,4.0,0.0,2.0,-1.0,11,0.0,0.1933498012853552,0.139344262295082,5.6238,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
48,6465,威潤,,950.5368542845968,False,55.4,1.553685428459681,58.85862755543533,15.060746605051271,2.0,0.0,1.0,-1.0,13,0.0,0.0091779527833767,-0.0448275862068965,1.6958,,,,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, hist_turn_positive, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
49,3532,台勝科,,949.7571072818176,False,297.0,0.4757107281817637,57.27465944466035,27.576431134599755,0.0,0.0,10.0,-1.0,12,0.0,0.0746240956913041,0.0206185567010308,0.2443,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
50,3357,臺慶科,,949.622796605818,False,287.0,1.9622796605817947,62.57194280325304,36.45592267771023,0.0,5.0,0.0,-1.0,11,0.0,0.1150036905614378,0.0609981515711646,0.3777,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
51,3296,勝德,,948.9636320666727,False,24.45,3.396363206667273,68.11300374479855,25.668602681155114,0.0,0.0,2.0,-1.0,11,0.0,0.1310980500034891,0.0770925110132159,0.2495,,,,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
52,6175,立敦,,943.3820155122468,False,103.0,1.338201551224669,65.8779475211947,45.55637620698381,0.0,0.0,0.0,-1.0,11,0.0,0.2257916595818544,0.1717861205915811,0.2503,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
53,2105,正新,,937.8996904610628,False,35.0,1.2899690461062894,68.05614044883679,26.9790034048094,0.0,9.0,1.0,-1.0,12,0.0,0.0670301410163226,0.0130246020260493,0.0122,,,,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,,,
54,2414,精技,,937.145981401368,False,63.0,4.714598140136791,85.4048611159633,48.60762274570397,0.0,0.0,1.0,-1.0,12,0.0,0.235994281954626,0.1819887429643527,0.7348,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
55,6625,必應,,936.74450390885,False,77.7,4.174450390884999,69.25255056100372,18.517680364448804,6.0,0.0,2.0,-1.0,12,0.0,0.0941661815605544,0.0401606425702811,0.2958,,,,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong",0,,,
56,6670,復盛應用,,933.580485595706,False,282.0,0.8580485595706151,62.51917877202582,26.319847032063848,0.0,1.0,2.0,-1.0,12,0.0,0.0611483961331303,0.0071428571428571,0.3203,,,,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
57,2413,環科,,929.0652059287612,False,57.5,2.406520592876131,63.48493884330941,16.205729021564135,5.0,0.0,0.0,-1.0,11,0.0,0.145087132918167,0.0910815939278937,0.4095,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
58,2027,大成鋼,,927.141038502268,False,42.55,0.7141038502267995,55.34843869920404,31.42365574761757,12.0,0.0,1.0,-1.0,12,0.0,0.0188581467000237,-0.0351473922902495,0.4253,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
59,3484,崧騰,,926.2012834107176,False,46.25,1.6201283410717433,62.15448677228388,14.50979896749432,0.0,0.0,5.0,-1.0,12,0.0,0.0817833167680509,0.0277777777777776,0.0372,,,,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong",0,,,
60,2031,新光鋼,,926.1222175345912,False,41.85,1.112221753459134,59.56140722371814,25.97182722185174,0.0,0.0,2.0,-1.0,12,0.0,0.0272613529437616,-0.0267441860465116,0.2481,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
61,6690,安碁資訊,,925.1272408645945,False,177.0,2.5127240864594507,55.05672828962593,20.43854920115916,1.0,0.0,2.0,-1.0,12,0.0,0.0238685526889034,-0.0301369863013698,0.1002,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
62,2108,南帝,,924.043403520338,False,29.95,0.9043403520338004,58.15733717772149,29.85194911055774,1.0,0.0,0.0,-1.0,12,0.0,0.0232612024206939,-0.0307443365695793,0.1592,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
63,8042,金山電,,920.0,False,155.0,8.035585817703913,65.13009901930027,40.14707143679056,0.0,0.0,0.0,-1.0,11,0.0,0.0942739953661121,0.0402684563758388,0.3336,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, above_ichimoku_cloud",0,,,
64,3221,台嘉碩,,910.1234097167912,False,60.0,1.5123409716791307,59.91695494007832,28.31377465537977,0.0,0.0,1.0,-1.0,11,0.0,0.1389964973989531,0.0849909584086798,0.1469,,,,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
65,6996,力領科技,,903.9581702058454,False,199.0,0.895817020584532,57.613527402229714,30.938580071793105,3.0,0.0,3.0,-1.0,11,0.0,0.0745183595030937,0.0205128205128204,0.6614,,,,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, stronger_than_market, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,,,
66,3685,元創精密,,903.3818745162694,False,30.75,2.3381874516269345,58.97814678055344,11.826359281460398,2.0,0.0,1.0,-1.0,11,0.0,0.152219824704559,0.0982142857142858,0.0577,,,,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
