rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
11,8088,品安,,966.849268341852,False,65.6,2.1849268341852017,68.89789315819226,23.40022946163956,0.0,0.0,0.0,-1,14,0.0,,0.086092715231788,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
12,3268,海德威,,955.0,False,19.3,5.232622526518003,63.80278370663197,34.39312800141242,0.0,0.0,0.0,-1,13,0.0,,0.0903954802259887,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
13,6121,新普,,946.9854024936784,False,402.5,1.6985402493678576,66.57794872133826,26.33049040506834,0.0,0.0,0.0,-1,14,0.0,,0.0202788339670469,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
14,6451,訊芯-KY,,936.3929155921744,False,659.0,1.6392915592174322,67.03377467373953,39.153883888237765,0.0,0.0,0.0,-1,14,0.0,,0.0427215189873417,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
15,4904,遠傳,,933.368095958324,False,99.5,1.836809595832399,63.31018854876175,15.970260415878665,0.0,0.0,0.0,-1,14,0.0,,0.0585106382978724,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
16,2328,廣宇,,931.2739398053932,False,61.7,4.6273939805393205,70.7503192231996,28.48733326225573,0.0,0.0,0.0,-1,13,0.0,,0.1321100917431192,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
17,2727,王品,,929.2747087387942,False,237.5,0.9274708738794192,61.72081576191845,22.12568793392981,0.0,0.0,0.0,-1,14,0.0,,0.0348583877995642,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
18,3705,永信,,912.2113663862,False,56.3,0.7211366386200089,62.231845236771136,30.659045571764985,0.0,0.0,0.0,-1,13,0.0,,0.0107719928186713,0.0,,,A,"macd_golden_cross, above_ema60, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
19,4540,全球傳動,,905.292244375139,False,77.3,2.029224437513902,64.7238925391178,32.35898715791174,0.0,0.0,0.0,-1,13,0.0,,0.0766016713091921,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
20,2883,凱基金,,898.3250808865591,False,23.4,2.8325080886559144,68.34999909605126,24.38131029264446,0.0,0.0,0.0,-1,13,0.0,,0.0858468677494197,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
21,3049,精金,,895.6494389834786,False,14.4,3.5649438983478574,65.00055582982748,12.143846612987376,0.0,0.0,0.0,-1,13,0.0,,0.1851851851851851,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
22,3311,閎暉,,890.5356861577204,False,36.75,1.5535686157720374,69.33390822693542,30.328591471243524,0.0,0.0,0.0,-1,13,0.0,,0.0352112676056337,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
23,2323,中環,,888.3118921098059,False,11.6,3.3311892109805865,66.08295132132092,20.56760826066004,0.0,0.0,0.0,-1,13,0.0,,0.1372549019607842,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
24,2008,高興昌,,868.2667054428313,False,29.2,2.8266705442831257,68.99331197422292,51.85211393379021,0.0,0.0,0.0,-1,12,0.0,,0.0522522522522521,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
25,6585,鼎基,,867.973366974561,False,102.0,2.297336697456107,72.18247401099447,30.99879326139803,0.0,0.0,0.0,-1,12,0.0,,0.0658307210031348,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, kd_golden_cross, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
26,3260,威剛,,866.8220232322307,False,469.5,2.682202323223072,63.01316438758124,13.365544448300083,0.0,0.0,0.0,-1,13,0.0,,0.1451219512195121,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
27,5876,上海商銀,,862.3831339913727,False,41.0,1.738313399137269,62.60073953139016,19.228691473354164,0.0,0.0,0.0,-1,13,0.0,,0.0392902408111532,0.0,,,A,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, obv_uptrend, breakout_volume_confirm, cci_momentum, above_ichimoku_cloud",0,,,
28,3022,威強電,,855.3282945962757,False,77.7,1.53282945962757,68.70442795337155,23.956988567491518,0.0,0.0,0.0,-1,13,0.0,,0.036,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
29,6124,業強,,852.7928190688796,False,33.0,3.2792819068879577,66.9648415175734,30.37459130080649,1.0,0.0,1.0,-1,12,0.0,,0.1055276381909546,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
30,6560,欣普羅,,850.0,False,39.95,7.524602215127546,58.89034109564407,13.46162833370068,0.0,0.0,0.0,-1,12,0.0,,0.0204342273307791,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, kd_golden_cross, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
31,2312,金寶,,846.8597038238485,False,41.3,1.68597038238485,75.28717499872022,41.795329594248905,0.0,0.0,0.0,-1,13,0.0,,0.0324999999999999,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
32,6270,倍微,,846.2734771270241,False,29.05,2.127347712702406,64.87012016671844,25.894840498367618,0.0,0.0,0.0,-1,12,0.0,,0.0819366852886405,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
33,9910,豐泰,,844.9421056075782,False,79.0,3.9942105607578258,67.8083237132957,21.181435687560374,0.0,0.0,0.0,-1,12,0.0,,0.1703703703703702,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
34,2834,臺企銀,,844.5923935796737,False,16.3,0.959239357967371,57.47859799299533,14.998223553814867,0.0,0.0,0.0,-1,13,0.0,,0.01875,0.0,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
35,1416,廣豐,,844.1553883800448,False,11.5,2.4155388380044824,64.03452473949838,34.4433110750993,0.0,0.0,0.0,-1,12,0.0,,0.0313901345291478,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
36,3535,晶彩科,,836.8872372603948,False,137.5,3.1887237260394783,59.195506425334486,20.02485553070936,0.0,0.0,0.0,-1,12,0.0,,0.0700389105058365,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
37,6164,華興,,835.1402451068451,False,13.4,3.514024510684509,65.46634793234867,16.245905846639065,0.0,0.0,0.0,-1,12,0.0,,0.098360655737705,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
38,3060,銘異,,835.0,False,32.6,5.043439206990482,67.39218939364008,15.301520406151386,0.0,0.0,0.0,-1,12,0.0,,0.1499118165784831,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
39,1314,中石化,,831.9672798839567,False,7.53,3.1967279883956685,56.56292808315708,6.16232108615805,0.0,0.0,0.0,-1,12,0.0,,0.0803443328550932,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
40,6118,建達,,830.0990357467758,False,18.8,1.5099035746775868,57.876504326020026,32.34430376996492,0.0,0.0,0.0,-1,12,0.0,,0.0162162162162162,0.0,,,B,"macd_golden_cross, above_ema60, volume_break, rsi_strong, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
41,6768,志強-KY,,829.403762923033,False,94.0,2.9403762923033043,67.61202443157757,18.227683415342707,0.0,0.0,0.0,-1,12,0.0,,0.1163895486935866,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
42,2387,精元,,829.1088286363236,False,43.25,1.9108828636323527,66.72432558463078,22.41527814162548,0.0,0.0,0.0,-1,12,0.0,,0.0446859903381642,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
43,2498,宏達電,,828.6876334361169,False,50.0,1.868763343611698,71.3526063794111,25.711450909069324,0.0,0.0,0.0,-1,12,0.0,,0.1273957158962795,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
44,2352,佳世達,,828.5945140977118,False,31.5,1.859451409771183,76.54951290015808,39.39618599649613,0.0,0.0,0.0,-1,12,0.0,,0.1209964412811386,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
45,3710,連展投控,,827.3227357479128,False,6.87,2.23227357479128,58.74015157424954,14.574294749792912,0.0,0.0,0.0,-1,12,0.0,,0.1262295081967213,0.0,,,B,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
46,2881,富邦金,,827.1719314073127,False,113.5,1.7171931407312688,83.78570223218219,47.48398992113263,0.0,0.0,0.0,-1,12,0.0,,0.0966183574879226,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
47,2908,特力,,825.0545202343122,False,21.75,1.505452023431221,81.31448901815865,37.35340376321885,0.0,0.0,0.0,-1,12,0.0,,0.0187353629976581,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
48,6670,復盛應用,,825.032415113935,False,278.5,1.5032415113935025,64.98730803078303,20.05096366715084,0.0,0.0,0.0,-1,12,0.0,,0.0943025540275048,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
49,3005,神基,,822.6099752979712,False,108.5,1.7609975297971283,65.63133392255223,30.33414365615025,0.0,0.0,0.0,-1,12,0.0,,0.0432692307692308,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong",0,,,
50,2461,光群雷,,822.307591361897,False,17.55,2.230759136189702,60.570750624286354,14.700608210627582,0.0,0.0,0.0,-1,12,0.0,,0.0900621118012421,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
51,6840,東研信超,,821.9990492168988,False,71.9,2.1999049216898783,67.44914885255366,16.282003046456303,0.0,0.0,0.0,-1,12,0.0,,0.1394611727416799,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
52,3169,亞信,,818.7305704471178,False,123.0,0.8730570447117776,62.63836855303634,38.41371410851247,0.0,0.0,0.0,-1,12,0.0,,0.0249999999999999,0.0,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
53,3034,聯詠,,818.4977191959365,False,507.0,1.3497719195936522,68.06324947648541,36.82485566851247,0.0,0.0,0.0,-1,12,0.0,,0.0315361139369276,0.0,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
54,2379,瑞昱,,815.8630365495496,False,653.0,2.086303654954965,69.75902594998419,30.894561147783584,0.0,0.0,0.0,-1,12,0.0,,0.1067796610169491,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
55,2912,統一超,,814.803403617027,False,233.0,1.980340361702705,61.29353567923573,20.667151973589476,0.0,0.0,0.0,-1,12,0.0,,0.1121718377088305,0.0,,,B,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, above_ichimoku_cloud",0,,,
56,1709,和益,,813.6869607574964,False,19.75,1.8686960757496456,67.6237638195006,27.909977675604544,0.0,0.0,0.0,-1,12,0.0,,0.0259740259740259,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
57,3380,明泰,,813.1626082398637,False,40.2,1.8162608239863736,71.0608538998123,25.27833202953667,0.0,0.0,0.0,-1,12,0.0,,0.1355932203389831,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
58,2330,台積電,,812.5263528306228,False,2380.0,0.7526352830622804,66.61118321519427,32.44628350143755,0.0,0.0,0.0,-1,12,0.0,,0.0484581497797356,0.0,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",0,,,
59,3045,台灣大,,812.3503643714809,False,115.5,1.235036437148084,62.57287537918923,25.1777471337124,0.0,0.0,0.0,-1,12,0.0,,0.0452488687782806,0.0,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0,,,
60,3511,矽瑪,,812.3178143505077,False,24.0,1.7317814350507668,67.64605614410598,20.28822229946664,0.0,0.0,0.0,-1,12,0.0,,0.1566265060240963,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
61,2349,錸德,,811.936162876364,False,14.7,1.6936162876364085,64.73392690264444,31.57213731529214,0.0,0.0,0.0,-1,12,0.0,,0.0888888888888888,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
62,8112,至上,,811.7811232979249,False,94.5,2.6781123297924907,66.7764981225053,18.144047765016232,0.0,0.0,0.0,-1,12,0.0,,0.134453781512605,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
63,2439,美律,,810.582298153221,False,93.5,1.5582298153221046,67.17022007483808,25.92776877385794,0.0,0.0,0.0,-1,12,0.0,,0.0130010834236187,0.0,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
64,8299,群聯,,810.4476864569946,False,2820.0,1.0447686456994625,65.52278901263644,24.89155616489718,0.0,0.0,0.0,-1,12,0.0,,0.1257485029940119,0.0,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
65,3679,新至陞,,809.2904205175306,False,125.0,2.92904205175306,67.90711046033724,21.212643867530318,0.0,0.0,0.0,-1,12,0.0,,0.0330578512396693,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
66,2362,藍天,,805.0,False,51.9,5.332926334179803,84.87552218101963,27.26927051809202,0.0,0.0,0.0,-1,12,0.0,,0.2446043165467624,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
67,6698,旭暉應材,,805.0,False,43.45,5.040544277310225,82.47702442407224,34.980216433127545,0.0,0.0,0.0,-1,12,0.0,,0.2612481857764877,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
68,2887,台新新光金,,803.687505032456,False,26.1,1.868750503245593,69.7635994874788,15.236861332091625,0.0,0.0,0.0,-1,12,0.0,,0.1059322033898304,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
69,6470,宇智,,801.1099482676927,False,49.55,1.6109948267692722,62.235872425364064,14.344139929129776,0.0,0.0,0.0,-1,12,0.0,,0.0366108786610879,0.0,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
