rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,2342,茂矽,,1493.0626930611045,False,48.05,44.75,48.05,44.75,15338141,1.7031219182519544,64.79817945977989,28.868569179718783,3.26539498975649,1.2809370319994358,0.1199654618201195,1.1790404935863343,100.0,68.86792452830196,41.669979307396446,38.14659624597091,3.0,0.0,3.0,3390995.0,0.0,62321.0,-1.0,19,0.0,0.0,0.135580671295475,0.1620314389359127,0.0995423340961096,52.1,-0.0347,0.0138,42.23999999999978,42.05499999999984,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-7.07596253902185,25.0,0.9192894898820464,True,False,5,False,3
2,6209,今國光,,1434.7446374435715,False,95.3,87.2,95.3,86.4,49724537,2.0919936400781736,64.97885965721068,35.65444052982169,6.351534750187381,4.493665290284326,0.1478790785726138,1.2304440154470115,96.82539682539678,58.906525573192994,81.89345913645323,72.38483971540289,2.0,0.0,3.0,5011577.0,0.0,511004.0,-1.0,18,0.0,0.0,0.0565037778141077,0.0829545454545455,0.0991926182237601,47.8,0.7066,-0.015,84.93999999999978,84.58999999999996,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-7.660020986358863,25.0,1.1520584202324862,True,False,10,False,3
3,6498,久禾光,,1399.0,False,110.5,105.0,114.5,105.0,1672337,5.507798534898063,63.238390757271,30.71663566861137,5.7168920083337325,1.1667299611881532,0.1793077986603712,1.0421154149723688,81.3953488372093,72.15897797293171,102.12856763850614,98.20886505494148,0.0,0.0,3.0,-61952.0,0.0,26592.0,-1.0,17,0.0,0.0,0.0637095162933725,0.1275510204081633,0.0574162679425838,64.8,0.2921,-0.0477,102.6199999999997,101.30999999999986,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-3.167420814479638,25.0,2.0,False,False,10,False,3
4,3094,聯傑,,1365.9142426642877,False,39.0,36.95,39.75,36.95,14212332,4.570256918039878,69.0330917182292,26.50106792137955,2.1947012050710937,1.0703336174317073,0.3411766514953994,1.0143168409432215,93.44978165938863,93.23783930770816,33.12475275311444,30.25677986916098,5.0,0.0,1.0,831300.0,0.0,11510.0,-1.0,17,0.0,0.0,0.2856394647433407,0.3494809688581315,0.0788381742738588,78.4,0.0,0.0,34.379999999999924,32.53499999999995,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-6.15384615384615,25.0,1.68430612365739,True,False,8,False,3
5,2332,友訊,,1337.069337269106,False,18.25,17.45,18.25,16.95,35055219,3.8069337269105903,71.78126308053476,31.26462978843012,0.8039428210092004,0.4819570035835046,0.1029404054548043,1.1565945030428482,100.0,76.12085769980513,15.966722410703166,15.427837857221824,1.0,0.0,6.0,1003370.0,0.0,2947.0,-1.0,16,0.0,0.0,0.1060302907570041,0.1698717948717949,0.0993975903614456,70.0,0.1307,-0.014,16.4,16.120000000000072,D,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-5.205479452054791,25.0,2.0,False,False,10,False,3
6,8926,台汽電,,1322.2082651781814,False,76.8,72.5,78.6,72.5,14340085,0.9915717591526578,68.62698488926945,52.152598381127866,3.9030008151198174,5.354136285285534,0.0022318024479641,0.8901895283679939,88.00000000000001,73.32426303854906,68.59424873716063,58.35363206926792,1.0,5.0,4.0,3141792.0,854000.0,27096.0,-1.0,17,0.0,0.0,0.0184471915432355,0.0448979591836733,0.0607734806629833,17.9,7.6817,0.0726,74.77999999999993,72.66999999999989,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-12.0,-1.6927083333333297,25.0,0.7743789655545578,False,True,8,True,3
7,2379,瑞昱,,1290.64873665112,False,678.0,640.0,678.0,631.0,4272077,0.717380754391527,62.44926782166282,29.38442524751781,35.83428492573628,24.507497041415377,1.7060631924676528,0.9830342560791158,100.0,61.81818181818198,618.8713886596948,571.8425708087667,2.0,2.0,3.0,1507606.0,482193.0,63011.0,-1.0,17,0.0,0.0,0.0150238867374423,0.0414746543778801,0.0694006309148265,17.7,0.2187,-0.0154,646.0,639.0,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-3.392330383480826,25.0,0.706244092267075,True,True,3,True,3
8,1905,華紙,,1269.5812628124322,False,14.15,13.0,14.15,12.75,14957118,1.9251461163048087,65.2225109140603,21.649970594751764,0.6182971514361174,0.1719549473838046,0.1592076173088661,1.1158231236956275,100.0,62.36842105263168,12.813637391809516,12.80610762490565,3.0,0.0,3.0,497945.0,0.0,16475.0,-1.0,16,0.0,0.0,0.0790179823595622,0.10546875,0.0968992248062015,44.4,0.0307,-0.0001,13.11999999999998,13.090000000000009,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,0,-20.0,-25.0,-1.0600706713780943,25.0,1.2774834707820035,True,False,5,False,3
9,3092,鴻碩,,1255.018573160196,False,32.2,29.7,32.2,29.7,2568489,3.541004204693392,59.29482039786992,14.764657652138585,1.5881970997525854,-0.1648228097913353,0.1907349054533255,1.041353955639161,100.0,67.01388888888869,29.90833647635008,29.923100398925644,5.0,0.0,4.0,116000.0,0.0,2003.0,-1.0,16,0.0,0.0,0.0659830572887181,0.1298245614035089,0.0989761092150172,64.8,0.0,0.0,29.63000000000011,29.58500000000004,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, foreign_buy_3d, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,0,-20.0,-25.0,-0.7763975155279613,25.0,0.3840442594384912,True,False,5,False,3
10,2832,台產,,1251.0947016549994,False,56.9,55.0,56.9,54.7,929650,2.447044640501069,65.42153552798693,32.95365695801292,1.250903307748049,0.7717986239585031,0.0461019669938422,1.1742377472525176,100.0,65.81196581196612,54.19962445163195,52.28317479663587,4.0,0.0,0.0,80852.0,0.0,-3000.0,-1.0,17,0.0,0.0,-0.0274116316193446,0.0364298724954461,0.0440366972477064,35.6,0.0,0.0,54.79999999999964,54.76999999999971,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, foreign_buy_3d, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,-20.0,-25.0,-2.4604569420035123,25.0,1.3853546041657328,True,False,10,False,3
