rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
11,5460,同協,,1243.1228669934974,False,16.4,1.912286699349733,73.59695462930168,29.10874891447847,3.0,0.0,3.0,-1.0,15,0.0,0.0518047543886104,0.1156462585034012,0.1318,15.309999999999857,15.089999999999918,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,10,False,3
12,3504,揚明光,,1238.2239322509074,False,89.4,2.720811594800007,64.594538391544,32.769921648120174,2.0,0.0,0.0,-1.0,15,0.0,0.08965410127342,0.1161048689138577,0.1607,80.2,79.91000000000004,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,10,False,3
13,5483,中美晶,,1236.6218920614117,False,182.5,2.0101944090016004,64.86245910735153,26.140982714531585,0.0,2.0,4.0,-1.0,15,0.0,0.2079354993695297,0.2717770034843205,0.0567,167.2,158.7,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,8,False,3
14,2316,楠梓電,,1235.9618735988156,False,187.0,1.551849806115679,69.7564112665632,40.24554483419474,3.0,0.0,1.0,-1.0,15,0.0,0.1272412984329798,0.1910828025477706,0.3908,167.6,165.7,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
15,2302,麗正,,1232.9872322189,False,41.8,1.7313210602604046,72.4859147185953,40.14104117340776,0.0,0.0,1.0,-1.0,16,0.0,0.2047716182211232,0.2312223858615609,0.2231,35.58999999999996,34.75500000000002,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,10,False,3
16,3290,東浦,,1214.4080605415015,False,66.0,1.5408060541501438,79.20986587726273,29.330999118767,3.0,0.0,5.0,-1.0,15,0.0,0.1957714545817845,0.2222222222222223,0.9616,62.27999999999993,56.33000000000011,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,5,True,3
17,2408,南亞科,,1211.565418926965,False,425.0,1.2153332345550218,66.13269968284409,23.734331243549583,1.0,7.0,1.0,-1.0,15,0.0,0.1443481304311875,0.1707988980716253,7.3014,373.5,372.65,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, cci_momentum, mfi_strong, above_ichimoku_cloud",0,5,False,3
18,6859,伯特光,,1207.8697221244552,False,139.0,4.886972212445506,66.54102511600709,26.263283959669675,0.0,0.0,1.0,-1.0,16,0.0,0.0393330990598124,0.1031746031746032,-0.5549,128.3,128.55,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,6,False,3
19,3360,尚立,,1199.0,False,16.6,8.036283185840707,71.1642956379396,24.71547048059675,4.0,0.0,1.0,-1.0,14,0.0,0.0731447972550722,0.1369863013698631,1.2562,15.38000000000002,14.940000000000008,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,5,False,3
20,6668,中揚光,,1189.0,False,46.15,7.606885618005901,70.35472842740413,30.772061519930627,0.0,0.0,3.0,-1.0,15,0.0,0.1784195995191257,0.2422611036339166,0.121,41.21999999999971,39.51999999999971,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
21,2425,承啟,,1187.727862835385,False,39.5,4.638480738914843,65.57070062832523,29.448262217419902,2.0,0.0,2.0,-1.0,14,0.0,0.1251527309018363,0.151603498542274,0.9517,36.68000000000029,35.85500000000029,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,8,False,3
22,6182,合晶,,1185.8430601133475,False,107.0,0.8136971177472401,69.95599703672318,40.43441524057712,7.0,1.0,1.0,-1.0,15,0.0,0.2006134525430485,0.2270642201834862,0.1194,90.6,89.35,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,10,False,3
23,3026,禾伸堂,,1178.2585953963992,False,896.0,4.272005186440239,82.31875746969288,43.05616829761686,1.0,6.0,1.0,-1.0,15,0.0,0.3317971251686982,0.395638629283489,0.0,802.0,716.2,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
24,2401,凌陽,,1177.7690776732834,False,30.75,1.3145842833116688,60.88642701244355,25.67519868158245,0.0,0.0,4.0,-1.0,14,0.0,0.1339265908501283,0.1603773584905661,0.2867,28.740000000000144,28.035000000000128,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",0,5,False,3
25,2399,映泰,,1160.446575522544,False,52.8,1.3359033894527397,62.7838249118902,37.264134871844085,4.0,0.0,4.0,-1.0,14,0.0,0.0827929298385536,0.1092436974789914,0.4824,47.749999999999815,48.01999999999989,D,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",0,10,False,3
26,6292,迅德,,1157.8229074294225,False,67.6,2.740489833782505,66.45488101523614,34.59664271878738,0.0,0.0,0.0,-1.0,14,0.0,0.153304904261831,0.1797556719022688,0.7987,62.34000000000015,61.02000000000008,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,10,False,3
27,6207,雷科,,1156.4134499977015,False,164.0,2.115608934089904,73.04052224579466,64.58221821191712,0.0,0.0,0.0,-1.0,15,0.0,0.1554893509037964,0.2193308550185873,0.2978,139.7,138.35,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
28,6488,環球晶,,1148.5777965052364,False,1100.0,2.313265774399761,70.2829322691772,24.25618063546204,0.0,3.0,0.0,-1.0,15,0.0,0.3555133345948866,0.4193548387096775,-0.033,949.0,877.2,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,5,False,3
29,3034,聯詠,,1147.0876256715294,False,515.0,1.2237884442381062,66.04601805307792,27.14078627066408,6.0,0.0,5.0,-1.0,15,0.0,0.0124385376824922,0.0762800417972831,0.0,497.3,489.95,D,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, cci_momentum, mfi_strong, above_ichimoku_cloud",0,3,False,3
30,2618,長榮航,,1141.2541217478563,False,42.55,2.725412174785637,78.30841430296393,30.8761321218144,7.0,0.0,2.0,-1.0,14,0.0,0.0784403750798399,0.1422818791946307,0.0,39.73000000000029,38.490000000000144,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
31,3550,聯穎,,1139.569527691207,False,30.85,1.556952769120712,77.13019295410464,38.962623879202845,1.0,0.0,3.0,-1.0,14,0.0,0.1646689234792535,0.1911196911196913,0.3657,29.00000000000018,26.42500000000009,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,True,3
32,3044,健鼎,,1138.2693743274583,False,571.0,1.3200021025258446,67.68603516982617,24.05120795123917,4.0,0.0,7.0,-1.0,14,0.0,0.1282253017307206,0.1920668058455115,0.0,523.6,508.5,D,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",0,5,False,3
33,3527,聚積,,1136.6602890313748,False,68.3,5.3498920891514565,65.67167423862911,26.919595779933285,0.0,0.0,0.0,-1.0,13,0.0,0.1118825656928954,0.1383333333333332,0.1591,61.94000000000015,60.78999999999997,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,8,False,3
34,2340,台亞,,1128.0309916479964,False,39.1,3.10310718649063,57.98382293353125,14.691258570437531,4.0,0.0,4.0,-1.0,14,0.0,0.0906920895024194,0.1171428571428572,0.0566,35.220000000000255,35.365000000000144,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,5,False,3
35,2327,國巨*,,1124.7720269586678,False,950.0,1.595866265971943,79.53774493808918,51.82345152294022,0.0,9.0,0.0,-1.0,14,0.0,0.1236702977348649,0.1501210653753026,0.4746,881.2,831.5,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
36,3530,晶相光,,1123.5067618238036,False,71.5,4.064312534291865,62.54132125241309,18.08993890047772,4.0,0.0,1.0,-1.0,14,0.0,0.0875272559496214,0.1513687600644122,0.0,65.22000000000044,64.13999999999979,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, foreign_buy_3d, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,5,False,3
37,8071,能率網通,,1119.983986397492,False,29.6,2.329698837964015,75.72558465391552,42.117570771829335,2.0,0.0,7.0,-1.0,14,0.0,0.3470991163502814,0.3735498839907192,0.4376,25.739999999999963,23.555000000000017,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
38,6269,台郡,,1119.6975895015237,False,79.9,2.0093765750796813,65.50638367215723,26.87186850304386,4.0,0.0,1.0,-1.0,14,0.0,0.105997441712442,0.1698389458272329,-0.0609,72.97999999999956,70.66999999999989,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,8,False,3
39,3268,海德威,,1119.688223170402,False,21.6,2.278798835577297,67.39401510265881,39.09264876937343,1.0,0.0,1.0,-1.0,14,0.0,0.0927202168155207,0.1191709844559585,0.0437,20.0,20.15000000000009,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,10,False,3
40,6670,復盛應用,,1111.7408200736515,False,300.5,2.77408200736515,73.73598005098827,31.37818282708137,0.0,4.0,0.0,-1.0,14,0.0,0.0036540553878734,0.0674955595026642,0.3203,288.2,282.85,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,True,3
41,3060,銘異,,1110.1292689615934,False,37.25,2.112926896159345,69.54505412634364,22.201428458299016,4.0,0.0,1.0,-1.0,14,0.0,0.2140315662111096,0.2778730703259005,0.0,33.029999999999745,31.67499999999982,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,5,False,3
42,2380,虹光,,1103.7117750612986,False,6.6,2.2710709086242704,65.69252024821401,12.59370688276717,6.0,0.0,0.0,-1.0,13,0.0,0.1396269708754631,0.1660777385159009,0.3256,6.155999999999949,5.955999999999994,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,5,False,3
43,2344,華邦電,,1100.7058454907765,False,197.0,1.3508875535427436,70.13246893290034,32.013372647974144,5.0,6.0,0.0,-1.0,13,0.0,0.2323351748515749,0.2587859424920127,1.8197,172.7,169.3,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,10,False,3
44,6949,沛爾生醫-創,,1087.9146616087965,False,895.0,1.4528290135581852,76.22920468913811,25.0749906129415,4.0,0.0,2.0,-1.0,13,0.0,0.1706412545058988,0.2344827586206896,0.1881,774.0,727.9,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",0,5,False,3
45,8032,光菱,,1085.9836610789266,False,47.9,1.8117844110967656,65.92662894261522,28.412321541768097,0.0,0.0,0.0,-1.0,14,0.0,0.0285188151554485,0.0923603192702393,0.496,45.119999999999706,44.725,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,6,False,3
46,6259,百徽,,1083.9605751388567,False,32.6,2.496057513885684,68.69343687694766,45.55157577772679,0.0,0.0,0.0,-1.0,13,0.0,0.1413340966245806,0.2051756007393714,0.4052,30.42000000000025,28.5300000000002,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
47,4958,臻鼎-KY,,1074.5132644726093,False,639.0,1.2413016259593792,71.7523213233899,32.07983089104059,0.0,5.0,0.0,-1.0,13,0.0,0.2090668624190736,0.2729083665338645,0.374,586.8,548.95,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",0,10,False,3
48,1303,南亞,,1070.770215106171,False,126.5,1.1289637203651584,70.59935416825783,25.167200082400026,4.0,1.0,4.0,-1.0,13,0.0,0.2705466815392177,0.3343881856540085,0.3135,112.37999999999992,106.88999999999996,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,5,False,3
49,2610,華航,,1070.6125756704664,False,21.85,2.1612575670466274,73.72739036371185,34.732213281991704,1.0,2.0,1.0,-1.0,13,0.0,0.0538055547087386,0.1176470588235294,0.0,20.859999999999854,20.22499999999991,D,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,12,False,3
50,6757,台灣虎航-創,,1068.010805855506,False,59.1,3.901080585550621,62.07864791246398,26.71661441927017,0.0,0.0,1.0,-1.0,13,0.0,0.0387704361837166,0.1026119402985075,0.2173,57.23999999999942,55.32999999999993,D,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,6,True,3
51,6432,今展科,,1067.826711910017,False,79.0,1.0011054784448417,68.61382583306103,44.34082189020458,3.0,0.0,1.0,-1.0,15,0.0,-0.0229982893585327,0.040843214756258,0.2854,73.6,70.9300000000001,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",0,8,True,3
52,8131,福懋科,,1065.6018914030533,False,76.0,2.045343863408904,60.7859768557699,15.903295516613367,3.0,0.0,0.0,-1.0,13,0.0,0.0577147102482926,0.0841654778887304,0.4961,71.86000000000021,70.82000000000008,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,5,False,3
53,2845,遠東銀,,1065.0985064264537,False,13.3,2.109850642645368,74.19712892579366,35.981499653000284,4.0,2.0,0.0,-1.0,14,0.0,-0.0247790041147908,0.0390625,0.0,12.979999999999928,12.770000000000028,D,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,8,True,3
54,3059,華晶科,,1064.1334335601596,False,50.5,1.6534104194660322,66.27679611598099,34.82695805265583,2.0,0.0,4.0,-1.0,14,0.0,0.0106265809915921,0.074468085106383,0.0,47.37999999999992,47.62999999999975,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0,8,False,3
55,5471,松翰,,1063.625429868831,False,62.6,2.9625429868830624,72.13252952496318,32.118959930197825,0.0,0.0,2.0,-1.0,13,0.0,0.2282121594559005,0.2920536635706914,0.2734,56.68000000000029,53.24500000000044,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,10,False,3
56,6239,力成,,1060.6964110100382,False,346.5,1.6569711323356753,59.60402859647268,31.85504528553207,1.0,3.0,1.0,-1.0,13,0.0,0.0529884846960109,0.0794392523364486,0.3023,331.4,332.2,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",0,10,False,3
