rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,2832,台產,,1140.2490737178225,False,55.5,53.8,55.5,53.8,534710,2.0249073717822483,66.76763384130064,41.08290273562048,0.939950533890947,0.8095601925901335,0.0459797912842042,1.0951483344542652,100.0,76.0,53.62435721573981,51.71657256737556,0.0,0.0,0.0,0.0,0.0,0.0,-1,16,0.0,0.0,,0.0335195530726255,0.0315985130111524,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
2,5493,三聯,,1131.075650268191,False,100.5,95.1,103.0,95.1,1623437,2.6075650268191284,65.63385023744513,27.226467270074632,4.570601698105596,1.842049220891326,0.3745654642111169,1.2202475845367269,84.7560975609756,69.03036057639959,92.19762081279708,88.98361365873303,0.0,0.0,0.0,0.0,0.0,0.0,-1,16,0.0,0.0,,0.0691489361702126,0.0680127523910734,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
3,6165,浪凡,,1117.713044159892,False,50.2,49.2,51.4,48.9,1681077,2.7713044159891838,56.86064305718332,20.849925202575427,1.57490906882997,0.0367213671132375,0.0630149120807025,1.124018998932959,76.4705882352942,60.89583981740847,48.938168544007134,48.25151189855553,0.0,0.0,0.0,0.0,0.0,0.0,-1,16,0.0,0.0,,0.0382626680455016,0.0382626680455016,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, kd_golden_cross, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,0,,,,,,,,,,
4,2368,金像電,,1023.2628344740696,False,1495.0,1410.0,1495.0,1350.0,12023156,1.8262834474069736,61.53020963684016,18.70872639027302,100.37596380286072,30.666687684050885,1.9443913031416464,1.0763838044225078,100.0,64.0575798470539,1348.7153957083117,1208.3910442431522,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0,0.0,,0.1725490196078432,0.099264705882353,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
5,2241,艾姆勒,,1007.1555536228702,False,39.7,39.1,42.5,38.9,10781559,2.715555362287017,64.91031707909005,38.01665212455348,2.775981194682422,1.2650514091625595,0.1770792633316154,0.9679301164133934,75.00000000000003,70.08670520231196,34.954542999340646,32.97349901912464,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0,0.0,,0.2272024729520865,0.0205655526992289,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,,,,,,,,,,
6,3357,臺慶科,,969.3237946124988,False,298.0,294.0,306.0,271.5,18756028,1.9323794612498868,68.04835607203891,37.373223096266514,23.033563091098127,26.07126242754046,-0.3369358708133418,0.7967508632646568,72.72727272727273,63.84243291902567,262.017221483149,215.2684585805181,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.0293609671848014,0.0530035335689045,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
7,6414,樺漢,,961.2422823751428,False,401.0,375.0,404.5,374.0,3448417,1.6242282375142778,68.55963713884512,35.59107196133254,15.856609849899302,16.8839496755175,1.912735519781517,0.9643742734937918,93.57798165137616,74.91359078301684,364.21590870935177,332.1644862082828,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.0469973890339425,0.0779569892473117,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
8,6693,廣閎科,,932.144574318163,False,175.0,167.0,177.0,160.5,4313830,3.2144574318162977,70.81296064675517,37.3694361823316,10.959651237730355,6.205453405690946,1.7748189356168886,1.179906145076053,94.02985074626864,80.87643017405935,153.17289972835297,136.69517659486584,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1824324324324324,0.0606060606060605,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
9,2645,長榮航太,,931.887745904402,False,173.5,166.0,174.5,166.0,2962578,1.6887745904401914,61.35934229392877,20.44048944158779,6.71061374804053,3.3659347430269406,0.9331965159618858,0.9246053469399615,93.10344827586206,71.23056118999314,163.9093100021858,159.93758693504645,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.0451807228915661,0.0451807228915661,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
10,8087,華鎂鑫,,931.4744954036324,False,38.85,36.0,39.3,36.0,351081,3.1474495403632265,74.52625990561894,26.59978508782985,1.45804237853406,0.6510016813569166,0.5041871103973385,1.293372128295554,93.6170212765958,95.58034254529896,34.5511220078961,33.951454672663665,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1494082840236688,0.0867132867132867,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
11,8105,凌巨,,926.11422237082,False,21.65,19.9,21.65,19.25,37275530,2.111422237081993,73.05407559369425,41.701790864920326,1.3900853232086965,1.673829791956006,0.3035611720686253,0.9715118296552612,96.36363636363632,78.44889573703101,18.154520062977117,15.674291250698708,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.0212264150943395,0.098984771573604,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
12,3221,台嘉碩,,920.6141446540626,False,63.9,58.3,63.9,58.3,28592378,2.061414465406259,68.5901432767663,27.41974116082027,4.791473489637195,4.199457649705849,0.174690933330913,0.8621294187566674,100.0,66.29451667608798,54.752790741036975,45.87652306969651,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.1151832460732984,0.0998278829604131,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
13,6996,力領科技,,920.0101812922782,False,202.0,195.0,202.0,191.0,472086,2.0010181292278117,60.308710758506855,30.936959448303963,8.288261369066733,3.3658126661313474,-0.0191910086965179,1.0479017461171172,100.0,61.59951159951197,190.2861767987518,181.7015254728433,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0548302872062662,0.0978260869565217,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
14,3679,新至陞,,911.7962358992164,False,130.0,122.5,130.0,122.5,408102,4.179623589921636,70.41743756841197,26.752694930757038,2.737824501607876,1.843064174090756,0.7689039298386953,1.1372768795153898,100.0,71.11111111111131,122.46118697009793,120.2041323345052,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.04,0.0612244897959184,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
15,8926,台汽電,,903.0350383271156,False,73.5,71.1,73.5,71.1,19260676,1.3035038327115638,68.89763302136737,54.245561554530525,3.6760186979979306,5.296871513555693,0.0874907153431241,0.8993203915179676,98.019801980198,64.12510409919439,64.56576561021487,55.37353602191437,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0905044510385755,0.0986547085201792,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
16,2497,怡利電,,902.4190212099996,False,65.8,61.0,66.5,60.3,2184264,1.7419021209999557,63.95575810963542,36.6260099465303,3.277054578866868,2.001676269443124,0.2913148773524538,1.0380248136994457,93.06930693069305,67.79846462907153,60.22525170868087,55.83295260085658,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.064724919093851,0.082236842105263,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
17,3321,同泰,,902.0562792824202,False,21.0,21.55,21.95,19.95,1671667,1.7056279282420197,66.87633251793892,35.280538947171536,1.2716393883402772,1.1462715784908113,0.2866661060629146,0.8549073593865794,78.65168539325843,74.04559807114008,18.649779456773217,17.464273060421498,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0120481927710842,0.0218978102189779,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",open_high_close_low,0,,,,,,,,,,
18,2851,中再保,,899.2485193117101,False,37.0,35.5,37.2,35.5,2555738,0.9248519311710072,67.25479128977376,47.04958086190656,0.9275320962920984,1.2225153230416197,0.021888469619161,0.9127089654993562,91.83673469387745,70.82993197278908,35.038285116048705,32.47139083103124,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0556348074179744,0.0407876230661041,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
19,6788,華景電,,894.7142727497124,False,471.0,453.0,475.0,451.0,3892120,3.4714272749712416,63.47549348181755,11.68153653503462,25.28084540605179,3.772331166853178,3.7172188439758247,1.1557880023256932,95.26627218934912,84.399808747455,428.0122641115479,408.2932746537799,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1731008717310087,0.0680272108843538,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
20,3290,東浦,,894.2993010361652,False,54.0,51.1,54.0,51.1,5194920,3.429930103616516,69.69009643081489,16.186444006501624,2.3922676778709064,0.9812316898751804,0.461499552891172,1.301434007295851,100.0,66.7684766214176,48.85569051016907,47.47930313749707,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1122554067971164,0.0986775178026448,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
