rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,3008,大立光,,1073.4381363243092,False,4130.0,2.343813632430921,67.03387759347464,38.11209973767236,0.0,0.0,0.0,-1,16,0.0,,0.0363864491844416,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
2,3152,璟德,,1032.2325397779005,False,206.5,1.7232539777900373,65.65096579739112,33.36645845157025,0.0,0.0,0.0,-1,15,0.0,,0.1253405994550409,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
3,2542,興富發,,995.3582541816812,False,45.45,3.5358254181681046,68.43158427372083,31.87067911358549,0.0,0.0,0.0,-1,14,0.0,,0.0569767441860464,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
4,2348,海悅,,930.0,False,78.1,8.246808821231815,68.11974894919598,28.081457234806948,0.0,0.0,0.0,-1,13,0.0,,0.0441176470588235,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
5,2493,揚博,,929.773769703292,False,180.5,1.9773769703291924,65.55791653780418,30.06019456854504,0.0,0.0,0.0,-1,14,0.0,,0.1176470588235294,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
6,4155,訊映,,911.0234550867452,False,15.65,1.602345508674539,66.02578279821242,27.8752994390215,0.0,0.0,0.0,-1,13,0.0,,0.0830449826989621,0.0,,,A,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
7,2546,根基,,887.9462309516564,False,90.9,1.7946230951656386,76.93333954196416,21.775104553307543,0.0,0.0,0.0,-1,13,0.0,,0.0496535796766746,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
8,3285,微端,,872.7570870803283,False,34.25,4.77570870803284,68.88825967714205,42.66963835433341,0.0,0.0,0.0,-1,12,0.0,,0.1211129296235677,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
9,6432,今展科,,861.6814904278762,False,75.9,1.6681490427876136,72.82190110871633,46.49843488730868,0.0,0.0,0.0,-1,13,0.0,,0.1804043545878695,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
10,1423,利華,,845.0,False,43.95,8.340676707136215,69.20114909622468,29.610476350120425,0.0,0.0,0.0,-1,12,0.0,,0.010344827586207,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
