rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,2832,台產,,1140.2490737178225,False,55.5,2.0249073717822483,66.76763384130064,41.08290273562048,0.0,0.0,0.0,-1,16,0.0,,0.0335195530726255,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
2,5493,三聯,,1131.075650268191,False,100.5,2.6075650268191284,65.63385023744513,27.226467270074632,0.0,0.0,0.0,-1,16,0.0,,0.0691489361702126,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
3,6165,浪凡,,1117.713044159892,False,50.2,2.7713044159891838,56.86064305718332,20.849925202575427,0.0,0.0,0.0,-1,16,0.0,,0.0382626680455016,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, kd_golden_cross, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",0,,,
4,2368,金像電,,1023.2628344740696,False,1495.0,1.8262834474069736,61.53020963684016,18.70872639027302,0.0,0.0,0.0,-1,15,0.0,,0.1725490196078432,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
5,2241,艾姆勒,,1007.1555536228702,False,39.7,2.715555362287017,64.91031707909005,38.01665212455348,0.0,0.0,0.0,-1,15,0.0,,0.2272024729520865,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
6,3357,臺慶科,,969.3237946124988,False,298.0,1.9323794612498868,68.04835607203891,37.373223096266514,0.0,0.0,0.0,-1,14,0.0,,0.0293609671848014,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
7,6414,樺漢,,961.2422823751428,False,401.0,1.6242282375142778,68.55963713884512,35.59107196133254,0.0,0.0,0.0,-1,14,0.0,,0.0469973890339425,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
8,6693,廣閎科,,932.144574318163,False,175.0,3.2144574318162977,70.81296064675517,37.3694361823316,0.0,0.0,0.0,-1,13,0.0,,0.1824324324324324,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",0,,,
9,2645,長榮航太,,931.887745904402,False,173.5,1.6887745904401914,61.35934229392877,20.44048944158779,0.0,0.0,0.0,-1,14,0.0,,0.0451807228915661,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
10,8087,華鎂鑫,,931.4744954036324,False,38.85,3.1474495403632265,74.52625990561894,26.59978508782985,0.0,0.0,0.0,-1,13,0.0,,0.1494082840236688,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
11,8105,凌巨,,926.11422237082,False,21.65,2.111422237081993,73.05407559369425,41.701790864920326,0.0,0.0,0.0,-1,14,0.0,,0.0212264150943395,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",0,,,
