rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,3332,幸康,,1095.0,False,72.6,66.7,72.6,66.7,354904,7.57391095579801,74.27600416694307,32.89237795952707,2.3594222277490875,1.3272478198401956,0.3833619644970361,1.4417330351812478,100.0,60.10101010101001,65.48937535822405,62.730606777254245,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0,0.0,,0.1152073732718894,0.0999999999999998,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
2,3716,中化控股,,1045.6922380309725,False,35.4,34.8,35.45,34.8,533704,1.5692238030972605,66.71079231260842,30.388483326963467,0.6168583125198904,0.4119464327469657,0.0413686831926259,1.134177871582262,97.1428571428569,80.65681444991726,34.29538931674154,33.750826430791534,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0,0.0,,0.0290697674418605,0.0172413793103449,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
3,3597,映興,,1000.7128910725908,False,29.45,29.2,29.75,27.4,342827,1.5712891072590771,67.80563431119775,60.92259361048324,1.2675659175799618,0.8235590289800498,0.0482776033542433,1.035274699651355,84.48275862068968,55.17241379310326,27.51221723650947,26.15175272510248,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.0517857142857143,0.0225694444444444,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
4,3550,聯穎,,995.1015074135212,False,23.95,21.55,23.95,21.2,10932785,3.5101507413521227,66.17977022200876,27.12629160210182,1.3807331314625195,0.4720374640266591,0.1854909990170578,1.33095372005843,100.0,73.80952380952355,21.124472800930334,19.905563823455275,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.1975,0.098623853211009,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
5,1730,花仙子,,986.7679138187108,False,53.2,53.0,53.2,52.6,113440,2.1767913818710736,64.14659241741991,26.66896205516144,0.3484557152287687,-0.0049976674467444,0.0353607148962396,1.127535007143876,100.0,60.0,52.67831974985381,52.75294324454261,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.0152671755725191,0.0114068441064638,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,0,,,,,,,,,,
6,1723,中碳,,962.8809742388736,False,86.5,84.2,86.7,84.2,1580988,1.788097423887376,68.01942107088374,26.42480560794941,2.230632382902835,1.374436895871483,0.4641142732105415,1.1272232996717595,96.92307692307688,87.23999404850413,82.05120846211506,79.53453755728556,0.0,0.0,0.0,0.0,0.0,0.0,-1,14,0.0,0.0,,0.0446859903381642,0.028537455410226,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
7,2483,百容,,944.8759333355302,False,27.7,25.55,27.85,25.5,2339040,2.9875933335530243,72.03153675361742,37.934236596517664,1.1617704674203626,0.8867683831837283,0.1252575878886552,1.157607473766548,95.31249999999991,60.44604700854749,25.00750440837336,23.31891178816172,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0862745098039214,0.0862745098039214,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
8,2108,南帝,,919.2417485328194,False,30.9,28.95,31.4,28.9,7382308,3.424174853281946,72.56502182889297,30.00785178308282,1.1173642509928134,0.5014294011486591,0.2126093807211682,1.3197428757754677,89.58333333333333,73.11081242532843,27.779433881502072,26.776087584646035,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.1465677179962894,0.0692041522491349,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
9,3372,典範,,899.7469692963919,False,22.9,21.9,23.7,21.9,3683758,2.4746969296391867,69.59338172464581,20.54806690399353,1.0007558120607132,0.7411480403002173,0.249361907862385,0.9232358398018048,75.75757575757574,75.0893550893555,21.022555107355917,20.470914058913248,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0651162790697674,0.0456621004566211,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, kd_golden_cross, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
10,6139,亞翔,,896.4377396385029,False,825.0,779.0,848.0,773.0,9192140,1.6437739638502915,64.04329794000235,27.591892858723863,43.02859739202345,32.59795596886477,0.1840372846292126,0.8824801132673161,69.89247311827957,40.96630824372793,759.049187012781,685.2961437118804,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0686528497409326,0.052295918367347,,0.0,0.0,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
11,8112,至上,,888.3159596854581,False,95.6,93.5,99.0,93.4,61466415,1.8315959685458096,68.09759906797441,22.135457560044205,3.9067485860850657,2.517340857542308,1.1596537129563051,1.0312085327946554,79.14110429447848,83.14365312231409,87.96701825273767,83.94381059912787,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.111627906976744,0.0127118644067796,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
12,2834,臺企銀,,887.1187470787385,False,17.1,16.85,17.25,16.8,60212043,1.7118747078738448,71.48941453008226,20.411571776998763,0.2747908255773828,0.1726948694429424,0.0907904653725608,1.281511411126682,88.888888888889,94.62962962962956,16.246111501982444,15.97637293176308,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0754716981132075,0.0148367952522254,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
13,3290,東浦,,884.7997841511508,False,50.1,49.15,50.3,48.85,2574090,2.4799784151150845,60.75317067611944,13.536003434214535,1.904611974426664,0.4957840362394421,0.2044879239256229,1.0395147898995485,92.30769230769236,64.95726495726437,48.01843560499503,47.09207585645171,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0448383733055266,0.0340557275541795,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
14,8076,伍豐,,880.0,False,28.6,29.3,29.9,28.5,14802407,6.061136150065379,78.38713583527813,24.587484779487585,1.0137025255064926,0.7637659686852132,0.4480940756396524,1.2899434123764382,80.30303030303034,85.10101010101,24.69208071336318,24.05364718401469,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.2118644067796609,0.0437956204379563,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud","open_high_close_low, gap_chase_after_blowout",0,,,,,,,,,,
15,1720,生達,,876.5857415046027,False,63.0,62.1,63.2,62.1,475334,1.6585741504602622,63.4126023666437,15.600018767541684,0.7938819348633861,0.0835691395941182,0.1546461304144437,1.1837259057374967,91.66666666666656,84.44444444444404,61.81673957346449,61.89406491406693,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0260586319218241,0.0144927536231884,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
16,2897,王道銀行,,875.4049144867028,False,10.35,10.2,10.35,10.2,7362287,1.540491448670271,65.88160801410052,14.146520993983446,0.1352169612012762,0.0100599857695424,0.0266878002851401,1.1151004118034231,100.0,76.91197691197642,10.06719384248447,9.973184388016897,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0412474849094568,0.0147058823529411,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
17,2849,安泰銀,,873.3907637970663,False,14.2,14.1,14.25,14.0,269412,1.839076379706621,65.92797784374375,22.30478573511693,0.2437370898311579,0.1224818663136702,0.0846370568667138,0.9227978928717816,95.23809523809516,91.3951545530496,13.717664739626295,13.569633944182398,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.0327272727272727,0.0142857142857142,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
18,1535,中宇,,866.089036126633,False,52.4,50.3,53.7,50.3,427591,4.1089036126633,70.18170598007463,20.296862433518115,0.8662504373717871,-0.0620039532131002,0.3311965430658631,1.4239959389710188,73.73737373737367,80.49310307374799,50.03994870983049,50.73908554637119,0.0,0.0,0.0,0.0,0.0,0.0,-1,12,0.0,0.0,,0.0693877551020407,0.0459081836327344,,0.0,0.0,,,A,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
19,3285,微端,,862.1105964099595,False,33.25,31.0,33.25,30.8,262769,3.711059640995946,72.68385366155724,41.91239157200239,0.982749660170014,0.829974738409927,0.2932204888766659,1.148787471905543,85.57692307692308,55.44263707307255,30.086836569457265,29.08170163257473,0.0,0.0,0.0,0.0,0.0,0.0,-1,12,0.0,0.0,,0.064,0.088379705400982,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
20,6907,雅特力-KY,,859.1000706205623,False,154.0,147.0,154.0,140.5,4782807,2.9100070620562297,71.01969558317066,24.977765714867097,9.934661907954805,4.103294035176361,3.137563456182944,1.2618216618187306,100.0,91.05691056910548,126.3224525488706,115.81745367432087,0.0,0.0,0.0,0.0,0.0,0.0,-1,13,0.0,0.0,,0.3106382978723403,0.1,,0.0,0.0,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,0,,,,,,,,,,
